gene_id,C_0074_BA9_mRNASeq,C_0107_BA9_mRNASeq,H_1106_BA9_mRNASeq,H_0821_BA9_mRNASeq,C_0103_BA9_mRNASeq,C_0113_CAP_mRNASeq,C_0106_BA9_mRNASeq,H_1104_CAP_mRNASeq,C_0114_CAP_mRNASeq,C_0054_BA9_mRNASeq,H_0802_BA9_mRNASeq,H_1105_CAP_mRNASeq,H_0791_BA9_mRNASeq
ENSG00000243250.1,4.14541,4.0,6.0,13.7393,2.0,2.0,9.0,6.0,4.0,6.0,8.176810000000001,15.0,5.0
ENSG00000150787.7,862.8539999999998,572.001,736.0,295.261,547.999,428.0,381.999,222.735,364.0,816.0,649.357,702.0,535.0
ENSG00000214264.4,14.1921,31.7642,12.05,45.0336,38.5584,35.8892,30.4744,78.6285,44.2202,13.0807,25.5541,44.3818,37.4822
ENSG00000254638.1,4.0,18.0,19.0,5.0,34.6663,15.0,10.0,8.0,15.0,9.0,11.0,8.0,9.0
ENSG00000150782.11,84.3743,103.898,109.212,182.067,149.651,108.146,168.145,129.901,190.621,135.704,234.706,260.436,190.794
ENSG00000150779.11,837.3530000000002,460.492,801.324,232.161,501.881,493.397,382.724,357.4240000000001,423.175,806.668,540.4580000000002,837.284,568.549
ENSG00000150776.17,1253.22,1385.25,1451.0,924.188,1121.95,1067.96,1168.56,862.498,975.403,1536.44,1287.4,1100.23,1537.65
ENSG00000150773.10,79.007,76.1813,91.4635,84.0,67.0964,150.0,99.1053,108.269,80.4436,77.6466,80.0341,110.389,172.19400000000005
ENSG00000271025.1,3.0,6.0,4.0,4.0,2.0,4.0,3.0,8.0,9.0,1.0,5.0,8.0,3.0
ENSG00000198208.11,1431.26,2002.92,1584.7,1301.11,1673.19,1319.3,1297.81,1097.93,1513.02,1443.16,1750.13,1040.2,1653.89
ENSG00000150768.15,2368.99,1995.0,2266.0,924.0,1687.0,2132.0,1622.0,1265.0,1748.0,2735.0,2067.0,2038.0,2017.0
ENSG00000255334.1,3.64691,5.70418,9.0,10.6918,17.0,10.0,8.31452,7.7328800000000015,10.3689,9.0,6.86164,12.0,12.0
ENSG00000266445.1,24.222,35.6107,39.1887,27.7687,25.9108,34.8742,31.5522,33.0243,27.9493,23.507,62.6679,16.9198,37.6082
ENSG00000149300.9,6.0,14.0211,18.0,14.0,11.0176,10.0083,2.6842200000000003,11.0,6.70361,7.0,11.1153,66.4283,24.4193
ENSG00000150361.11,129.67600000000002,136.44299999999998,136.509,70.0,44.0,280.146,148.0,287.9,195.0,102.0,137.274,272.22700000000003,141.0
ENSG00000109846.7,1835.0,6874.19,7286.0,8788.04,1531.0,3015.0,6259.35,8133.39,3477.0,4346.13,2645.0,11005.0,6365.0
ENSG00000137720.7,372.33,314.496,396.594,237.612,311.295,603.255,315.241,473.293,540.299,402.129,431.856,852.316,366.94
ENSG00000254450.1,20.7494,34.0,11.0,29.0,21.0,31.8431,24.0,25.0,28.0,27.8763,22.6871,31.0,34.0
ENSG00000254990.5,96.5339,138.13,117.212,183.936,111.855,90.9686,162.399,151.046,154.004,88.5355,177.69400000000005,101.305,171.887
ENSG00000223324.1,4.0,6.0,9.0,3.0,5.0,5.0,1.0,8.0,6.0,4.0,4.0,10.0,2.0
ENSG00000279433.1,29.0,19.0,10.0,51.0,22.0,15.0,38.0,19.0,16.0,20.0,46.0,22.0,41.0
ENSG00000170145.4,3774.13,5266.11,4041.32,5075.57,3989.01,4571.62,4304.81,4859.13,4899.48,4849.89,4868.67,4129.2,5215.53
ENSG00000204381.11,149.975,407.167,339.117,334.9369999999999,115.074,164.44799999999995,111.311,164.06099999999995,309.462,226.382,169.62900000000005,301.886,123.576
ENSG00000255093.2,0.0,8.0,3.0,1.0,2.0,21.0,0.0,0.0,8.0,2.0,0.0,11.0,0.0
ENSG00000255428.1,5.16863,11.2501,10.3588,15.2228,14.3806,15.1318,9.09087,10.2223,12.1756,7.2473100000000015,20.4907,14.1978,10.3251
ENSG00000256299.1,14.0,14.0,11.0,22.0,26.0,15.0,19.0,5.0,16.0,9.0,14.0,9.0,6.0
ENSG00000214290.7,46.0,61.0,67.0,49.0,68.0,54.0,46.0,42.0,67.9999,47.9999,72.0,82.0,43.9999
ENSG00000186566.12,1668.35,3889.48,2237.4,3745.74,3087.94,2375.42,2727.31,2411.77,3336.84,2363.64,3262.03,1895.13,3699.44
ENSG00000137727.12,2482.0,1859.0,2778.99,1146.0,1612.0,2601.0,1657.0,1666.0,1982.0,2222.0,2143.0,2062.0,2229.0
ENSG00000254416.5,6.20519,14.1471,9.32794,17.4944,14.2778,19.4349,11.5852,6.596189999999999,13.6408,3.0,16.3678,8.220880000000001,15.6585
ENSG00000137710.14,1735.92,4171.27,3981.24,2746.93,1973.06,2834.64,2262.16,2553.12,3214.64,3298.34,2688.37,3173.44,2343.55
ENSG00000254890.1,15.0,25.0,12.0,34.0,23.0,23.0,5.0,5.0,18.0,19.0,35.0,15.0,4.0
ENSG00000255028.5,7.0,40.0,16.0,13.0,26.0,34.0,6.0,6.0,28.0,0.0,36.0,21.0,3.0
ENSG00000255379.1,3.0,3.0,5.0,2.0,6.0,4.0,7.4694,12.0,3.15224,2.0,7.0,8.0,2.0
ENSG00000254730.1,11.0,33.0,27.0,36.0,11.0,20.0,32.0,19.0,33.0,16.0,22.0,2.0,18.0
ENSG00000240698.1,2.0,9.0,4.0,6.0,7.0,7.0,3.0,5.0,13.0,3.0,3.0,0.0,7.0
ENSG00000214708.4,6.0,17.0,8.0,19.0236,8.0142,9.01094,26.027,20.0249,11.0,6.0,12.0,10.0137,20.0
ENSG00000178105.9,1544.64,1264.56,1484.9,904.311,1266.6,1247.05,1322.26,1093.49,1265.81,1571.02,1514.33,1315.06,1429.62
ENSG00000110723.11,858.054,566.556,1150.88,445.741,625.11,1519.02,499.856,1113.42,927.902,607.033,694.046,546.624,669.7610000000002
ENSG00000149311.17,4522.87,7675.66,6011.91,7802.91,5123.34,6562.55,6193.22,7424.19,8564.81,5932.3,6717.79,4446.07,7530.77
ENSG00000065268.10,180.0,253.0,234.0,199.0,134.0,152.0,98.0,171.0,199.999,175.0,190.0,202.0,140.0
ENSG00000149308.16,1250.69,1881.86,1574.6,1518.25,1412.51,1442.9,1201.16,1474.62,1817.8,1670.3,1584.36,1554.14,1538.03
ENSG00000179331.2,128.257,140.273,171.0,115.897,109.745,97.2187,453.137,164.041,128.815,162.07299999999995,179.91,283.807,448.199
ENSG00000254758.1,45.0,63.0,39.0,28.0,43.0,87.0,23.0546,84.0,100.0,50.0,55.0,34.0798,32.0
ENSG00000110675.12,3956.13,3798.98,3805.54,2077.21,2602.22,6190.74,3187.61,4548.82,4181.96,4096.63,3531.45,4739.06,3940.79
ENSG00000234830.7,2.58815,2.6354900000000003,2.2442,10.2677,6.31409,17.0863,5.35202,11.2993,10.0737,0.0,5.2979,10.8049,3.68328
ENSG00000137760.14,517.0,590.0,582.0,309.0,524.0,635.0,354.0,423.0,610.0,623.0,558.0,775.0,471.0
ENSG00000102081.13,3898.64,4089.2,4132.1,2387.18,3674.56,2583.1,3408.53,1940.77,2623.57,5101.07,4355.34,2668.11,4703.09
ENSG00000225215.1,8.0,27.0,22.0,35.0,21.0,33.0,24.0,32.0,36.0,13.4748,25.0,24.0,80.0
ENSG00000105538.9,134.0,135.0,103.0,187.0,134.0,56.0,105.0,66.0,88.0,111.0,133.0,105.0,124.0
ENSG00000213252.3,19.7845,24.1475,25.7787,39.4265,29.1986,28.5826,20.8952,67.8222,53.3594,14.1711,22.3611,22.6168,40.474
ENSG00000152402.10,10512.0,11721.0,11771.0,6970.0,8976.01,14227.0,11136.0,12040.0,10894.0,12548.0,11504.0,8947.0,12491.0
ENSG00000254811.5,24.2331,36.4869,22.2201,57.3747,25.6245,10.5552,22.3786,13.8882,26.1505,12.2373,34.4672,17.6932,36.2855
ENSG00000149313.10,4706.86,4377.95,4534.89,2503.0,3061.0,3774.95,3521.87,2387.0,2946.99,5670.0,4190.98,3100.96,4422.87
ENSG00000182359.14,950.123,1392.0,1238.07,780.0010000000002,779.0010000000002,824.9989999999998,973.071,657.0,848.9989999999998,1352.0,1126.0,828.0,1055.1
ENSG00000170903.10,1869.0,2613.0,2296.0,2112.0,2156.0,1403.0,2342.0,1316.0,1861.0,2720.0,2223.0,1667.0,3060.0
ENSG00000222663.1,20.0,18.0,17.0,12.0,19.0,2.0,14.0,1.0,2.0,19.0,38.0,5.0,26.0
ENSG00000255403.1,125.0,149.0,150.0,126.0,157.0,44.0,157.0,35.0,55.0,117.0,156.0,27.0,163.0
ENSG00000072042.12,2887.25,2522.2,3156.67,1602.12,2037.63,1700.96,2030.1,1471.69,1684.68,3312.64,2556.66,1982.35,2268.42
ENSG00000204397.7,76.0,20.0,54.0,9.0,28.0,20.8383,59.0,74.0001,49.0,51.0,57.0,40.0,61.9999
ENSG00000213023.10,247.525,506.30800000000005,278.072,560.231,360.595,257.306,309.351,272.177,318.232,275.095,291.035,183.272,331.1740000000001
ENSG00000161981.10,1181.0,902.0,1267.0,383.0,832.0,594.0,607.0,448.0,536.0,1438.0,796.0,742.0,919.0
ENSG00000137752.22,68.0001,53.0,96.0,77.0,68.0,76.1617,64.0,179.0,267.0,108.0,81.0,175.0,203.0
ENSG00000196954.13,162.085,189.395,215.46,238.02,235.278,180.522,287.265,383.952,462.089,169.233,329.65,331.3230000000001,322.6040000000001
ENSG00000235505.7,44.1058,45.2673,55.7529,48.5502,45.5735,37.1952,79.9576,35.585,46.6777,41.1864,95.7829,32.2082,93.9115
ENSG00000170322.14,749.748,783.6289999999998,701.372,1200.72,768.695,1135.38,867.363,1825.59,1524.28,720.7489999999998,935.109,1141.89,1183.73
ENSG00000170967.4,6.0,3.0,2.0,12.0,9.0,7.0,7.0,6.0,12.0,5.0,20.0,7.0,16.0
ENSG00000111684.10,233.651,270.708,259.474,274.517,203.665,177.257,144.654,204.76,251.506,163.44899999999996,240.076,186.456,201.613
ENSG00000255548.1,4.0,4.0,2.0,5.0,6.0,3.0,7.0,5.0,2.0,3.0,14.0,2.0,7.0
ENSG00000170962.12,151.0,89.0,177.0,125.0,149.0,134.0,175.0,114.0,80.0,208.0,333.0,88.0,241.0
ENSG00000253245.2,5.0,9.0,8.0,8.0,12.0,5.0,15.0,13.0,9.0,12.0,12.0,12.0,12.0
ENSG00000258674.5,54.2255,79.4093,46.1412,179.679,99.4634,192.096,140.38299999999998,338.171,242.074,47.2897,66.7999,94.6392,155.024
ENSG00000255350.1,6.0,21.0,17.0,21.0,19.0,20.0,16.0,18.0,17.0,19.0,19.0,9.0,34.0
ENSG00000261489.1,3.0,6.0,9.0,7.0,12.0,12.0,4.0,8.0,6.0,9.0,4.0,5.0,11.0
ENSG00000255417.1,3.0,2.0,5.0,11.0,8.0,6.0,7.0,5.0,4.0,3.0,13.0,4.0,1.0
ENSG00000254931.2,3.0,18.0,6.0,6.0,13.0,12.0,11.0,5.0,6.0,12.0,12.0,2.0,8.0
ENSG00000207978.1,1.0,12.0,4.0,14.0,6.0,1.0,6.0,0.0,5.0,1.0,10.0,1.0,3.0
ENSG00000254895.2,6.0,15.0,5.0,7.0,6.0,9.0,9.0,11.0,3.0,11.0,8.0,6.63892,12.0
ENSG00000187240.13,4223.0,5960.0,4914.0,4359.0,4526.0,5602.0,4547.0,4556.01,5109.99,5064.01,5406.0,4234.0,5351.01
ENSG00000137745.11,3.11056,3.02791,3.27262,1.00291,1.0,1.03471,9.04075,8.223930000000001,8.26919,4.02113,7.5186899999999985,15.868,1.04131
ENSG00000149968.11,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,31.4021,9.0
ENSG00000234933.1,2.0,13.0,7.0,18.0,11.0,6.0,12.0204,9.0,10.0,3.0,9.0,6.0,12.0
ENSG00000166670.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5979,0.0
ENSG00000256916.1,9.05956,19.5211,12.3504,24.5465,16.065,20.403,16.2284,34.6349,45.1582,15.0,19.0596,13.6502,13.0491
ENSG00000137673.8,36.9068,85.3347,50.2865,77.3917,71.8362,46.0698,84.5422,72.3111,42.7421,49.5246,80.1298,50.2348,87.7827
ENSG00000183098.10,298.898,336.851,421.55300000000005,313.0,289.92,435.001,276.635,236.0,460.0,328.704,487.0,336.0,352.545
ENSG00000182326.14,613.422,687.304,616.445,1456.06,445.589,595.276,521.572,1539.82,1439.54,715.755,872.176,1004.09,799.232
ENSG00000255337.1,6.0,14.0,13.0,7.0,24.0,18.0,3.0,3.0,7.0,25.0,7.0,17.0,2.0
ENSG00000023445.13,288.2390000000001,374.115,261.937,408.65,178.736,293.121,334.538,494.193,527.1419999999998,343.496,311.534,544.992,347.035
ENSG00000157322.17,59.2432,68.6812,32.4272,214.341,120.384,119.206,152.24200000000005,420.42800000000005,194.901,70.2657,99.5122,80.0435,200.924
ENSG00000137693.13,843.0,1181.0,1152.0,1439.98,1132.0,1449.0,1038.0,1819.0,1623.0,1354.0,1407.0,1829.0,2050.0
ENSG00000280224.1,17.0,21.28,13.0,16.0,15.0,14.0,22.0,26.0,9.0,18.0,18.0,18.0,28.0
ENSG00000260008.1,23.2197,40.7211,25.0165,51.6261,27.5783,40.9144,48.2736,40.8263,47.0092,30.5112,46.072,35.2537,47.401
ENSG00000137691.12,29.4768,25.4698,26.3481,66.7405,31.7075,176.425,75.7626,96.0803,79.358,30.4022,52.4306,87.2579,75.9156
ENSG00000274168.1,6.0,9.06743,8.09322,6.0,3.0,12.0,4.0,3.4841800000000003,13.393,5.0,4.03249,7.0,11.0
ENSG00000187151.7,38.0,19.0,18.0,25.0,19.0,28.0,50.0,24.0,32.0,20.0,42.0,76.0,76.0
ENSG00000078699.21,1477.56,2475.18,1793.21,2248.36,1876.18,1767.5,1887.73,1650.75,2207.79,1725.15,1986.31,1633.14,2529.5
ENSG00000254534.1,4.0,3.0,9.0,12.0,5.0,39.0,6.0,16.0,10.0,4.0,15.0,2.0,17.0
ENSG00000282728.1,66.2837,95.3156,100.584,76.42699999999998,69.7271,60.4588,55.8343,57.7943,83.2453,70.0,99.0406,62.507,68.9999
ENSG00000082175.14,128.0,107.0,104.763,89.0,89.0,222.0,68.0,60.0,167.0,116.0,164.239,61.0,104.0
ENSG00000130962.17,603.607,1717.32,1989.84,1123.2,691.325,971.878,847.327,846.033,1146.22,1424.08,1036.38,882.4939999999998,969.462
ENSG00000170647.3,79.0,89.0,91.0,52.0,93.0,56.0,87.0,72.0,121.0,124.0,105.0,82.0,137.0
ENSG00000255547.1,11.0,8.02543,11.0,23.0,25.0,4.0,13.0,1.0,9.0,10.0,30.0,1.0,9.0
ENSG00000223269.1,7.0,20.0,29.0,14.0,11.0,1.0,25.0,4.0,7.0,25.0,21.0,3.0,32.0
ENSG00000149972.10,1280.0,1061.0,1265.0,1081.0,987.999,430.001,893.9989999999998,155.0,452.0,1167.0,1496.0,241.0,1232.0
ENSG00000257025.1,3.0,13.0,6.0,22.0,9.0,3.0,16.0,4.0,9.0,9.0,11.0,10.0,26.0
ENSG00000178982.9,3388.96,2128.34,3133.99,1304.84,2049.2,2106.72,1538.68,1346.01,1948.13,3603.29,2429.55,3201.97,2320.6
ENSG00000255679.1,11.7787,27.9679,20.478,16.3461,12.9756,13.8661,24.0207,18.2876,26.8793,21.2479,19.6043,18.1232,10.2557
ENSG00000183340.6,463.0,598.0,637.0,471.0,444.0,403.0,538.0,361.0,505.0,593.0,580.0,466.0,639.0
ENSG00000149231.11,1594.0,2742.0,2489.0,1866.0,2189.0,2084.0,1881.0,1134.0,2071.58,2508.0,2245.31,1588.0,2183.0
ENSG00000100916.13,1160.0,1056.0,1205.97,557.0,1003.98,871.0,1145.91,536.0,840.752,1384.0,1268.0,820.966,1267.96
ENSG00000207442.1,56.7057,59.6845,100.591,72.5247,41.1941,60.4011,161.855,137.613,67.755,94.6847,97.3456,71.3239,174.767
ENSG00000087053.18,2067.11,2737.0,2675.0,1794.0,1858.0,1526.0,2186.19,1069.0,1788.07,2787.74,2598.53,1376.0,2775.99
ENSG00000282834.1,38.0,56.0,52.0,70.0,58.0,75.0,59.0,110.0,55.0,47.0,59.0,53.0,89.0
ENSG00000149212.11,10201.0,11212.0,12517.0,8542.01,10970.0,18319.0,13374.0,19017.0,16085.0,13189.0,12331.0,17048.0,16178.0
ENSG00000129214.14,24.0,11.0,25.9999,14.0,16.0,26.0,14.0,28.0,27.0,22.0,20.0,21.0,22.0
ENSG00000245552.6,164.54,170.293,164.00799999999995,153.097,147.243,277.704,205.501,255.512,172.283,143.701,143.44299999999996,343.427,258.046
ENSG00000186280.6,48.0,69.0,58.0,29.0,36.0,52.0,21.0,25.0,67.0,61.0,50.0,60.0,10.0
ENSG00000150316.11,1191.0,1057.0,1226.0,813.0,954.0,1004.0,1008.0,818.0,959.001,1516.0,1172.0,1404.0,1113.0
ENSG00000101444.12,1095.0,1189.97,1175.99,795.938,695.0,1225.0,760.0,1000.0,1194.94,1399.89,997.0,1350.97,1097.95
ENSG00000166025.17,1686.3,2084.16,2089.12,1671.34,1832.39,1413.1,1443.95,1051.17,2007.32,1981.39,1873.11,1500.56,2224.2
ENSG00000280167.1,5.0,12.0,10.0,17.0,8.0,7.0,9.0,8.0,12.0,7.0,7.0,10.0,10.0
ENSG00000255929.5,108.534,103.854,117.495,66.5727,113.937,66.6787,80.1074,59.0,102.385,143.16299999999995,64.4185,69.0,89.0832
ENSG00000134627.11,138.968,349.141,263.665,375.091,210.917,223.838,269.926,295.204,289.74,259.442,275.736,270.716,324.867
ENSG00000183171.5,29.051,47.2366,33.2597,60.4634,35.2656,40.369,37.2759,37.3527,40.7357,17.1194,33.3104,18.2613,53.2999
ENSG00000168876.8,404.0,451.371,425.564,389.457,332.0,482.0,428.0,495.852,506.0,512.0,458.528,449.11,423.377
ENSG00000122966.14,5036.0,10329.0,5681.0,13232.0,9933.0,7267.0,10666.0,17680.0,12584.0,7358.01,10530.0,5674.87,14428.0
ENSG00000221230.1,4.0,9.0,2.0,2.0,5.0,10.0,3.0,4.0,12.0,2.0,4.0,1.0,3.0
ENSG00000020922.12,1087.94,1563.35,1459.61,1335.82,1366.69,1417.45,1160.49,1367.2,1651.08,1334.35,1465.94,1085.75,1619.22
ENSG00000087191.12,2314.0,2312.0,2019.0,1664.0,1787.0,1806.0,1855.0,1239.0,1794.0,2890.0,2242.18,2595.0,2349.0
ENSG00000123901.8,431.721,657.2389999999998,509.206,849.956,655.935,445.904,746.888,366.889,364.676,614.972,849.059,460.898,1031.84
ENSG00000169446.5,1126.0,1447.0,1317.0,861.0,986.0,1208.99,1103.0,1125.97,1188.0,1529.98,1165.0,1399.99,1156.0
ENSG00000280392.1,95.0,284.0,196.0,314.0,191.0,270.0,204.0,348.0,393.0,134.0,249.0,197.0,242.0
ENSG00000110218.8,1052.0,940.0,1049.0,784.0,777.0,864.0,1015.0,625.0,666.0,1123.0,1116.0,988.0,1259.0
ENSG00000181333.11,1.0,6.0,8.0,10.0,3.0,4.0,2.0,0.0,1.0,21.0,14.0,10.0,3.0
ENSG00000042429.10,826.7280000000002,1196.94,911.232,1075.5,860.585,820.7280000000002,1122.48,783.797,1073.6,978.031,1128.24,933.619,1215.25
ENSG00000182919.14,717.965,1232.49,943.855,1026.93,742.2439999999998,750.7560000000002,984.956,757.795,1065.47,957.207,1006.14,910.609,1042.02
ENSG00000262484.1,12.0,28.0,23.0,19.0,34.0,22.0,16.0,31.0,23.0,16.0,28.6648,27.0,26.0
ENSG00000202314.1,18.0,8.0,15.0,11.0,13.0,15.0,7.0,6.0,7.0,11.0,11.0,5.0,6.0
ENSG00000261227.2,25.0,37.0,28.0,24.0,40.0,81.0,38.9999,126.0,97.0,36.0,37.0,162.0,40.0
ENSG00000166012.15,3292.34,3687.22,3190.43,3199.06,3233.13,2835.73,3216.67,2467.13,2853.73,4118.22,3618.71,3445.46,3580.79
ENSG00000166004.14,1372.26,2154.07,1663.87,2160.61,1808.48,1529.15,1877.8,1468.83,1865.09,1797.79,1929.14,1127.35,2085.26
ENSG00000278953.1,19.9673,27.9683,24.0672,23.0631,31.2834,30.6712,40.1196,40.4732,50.4812,23.2289,43.4244,22.8592,31.9823
ENSG00000166002.6,37.6687,73.8993,58.0342,86.9181,62.701,49.9395,97.8988,30.1675,50.9604,49.3142,58.2912,53.9417,76.4583
ENSG00000230908.1,13.0,11.0,12.0,2.0,7.0,15.0,6.0,0.0,3.0,9.0,9.0,15.0,6.0
ENSG00000165325.13,13.0,32.0,12.0,34.9999,18.0,53.0,15.0,21.0,23.0,17.0,26.0,26.0,18.0
ENSG00000102858.12,1296.47,2606.9,1114.78,2618.52,1791.29,1494.04,1447.15,1628.53,2231.16,1161.03,1641.3,1273.13,1883.58
ENSG00000255445.1,33.0,61.0,48.0,54.0,34.0,55.0,28.0,58.0,63.0,49.0,57.0,27.0,47.0
ENSG00000180773.14,1362.52,1817.66,1585.42,1166.53,1620.8,2262.0,1228.0,1490.55,2364.0,1822.0,1833.23,1568.77,1944.37
ENSG00000134640.2,0.0,6.0,1.0,9.0,5.0,44.0,4.0,45.0,29.0,2.0,8.0,31.0,9.0
ENSG00000201847.1,23.0,35.0,24.0,27.0,22.0,5.0,29.0,9.0,5.0,20.0,15.0,5.0,29.0
ENSG00000261416.1,26.89,13.0,10.0,23.0,23.0,9.0,17.0,9.0,16.0,14.0,11.0,5.0,10.0
ENSG00000244244.2,17.0,30.0,29.0,29.0065,16.0,54.0,27.0,84.0,64.0083,23.002,33.0,36.0,23.0
ENSG00000265511.1,11.0,13.0,4.0,15.0,11.0,5.0,6.0,12.0,20.0,8.0,13.0,15.0,9.0
ENSG00000165323.15,15108.5,19882.0,15790.1,12428.0,17229.7,31909.0,16883.0,30578.6,28273.9,19158.5,19550.1,24688.2,19999.0
ENSG00000235547.3,14.0,29.0,14.0,34.0,24.0,34.0,15.0,53.0,53.0,18.0,38.0,16.0,10.0
ENSG00000213754.2,9.0,13.0,7.0,20.0,24.0,20.0,7.0,24.0,27.0,14.0,13.0,4.0,8.0
ENSG00000255332.7,78.0,188.0,120.0,192.0,137.0,131.0,138.0,107.0,157.642,81.0,156.0,82.0,120.0
ENSG00000130254.11,1404.25,2245.49,1511.62,3168.11,2340.24,1537.43,2559.67,2211.54,2550.15,1606.23,2331.62,1421.65,3003.2
ENSG00000280124.1,5.52522,6.53233,12.0425,10.2985,10.634,12.8068,13.5621,19.3667,4.68973,4.40919,9.85889,5.1926,8.4144
ENSG00000279438.1,6.33395,6.802110000000001,3.15326,2.90786,4.60003,1.02609,3.38714,0.0,11.5585,0.0,10.6366,5.4252699999999985,7.89278
ENSG00000279209.1,11.5727,15.994000000000002,4.16448,6.16974,13.1102,9.13005,25.6697,14.6326,11.61,22.1753,28.8338,9.03612,13.4782
ENSG00000261645.5,31.7961,23.6413,10.3182,28.849,21.9322,10.0155,15.4807,14.4116,21.7919,22.2863,37.3737,13.152,21.5699
ENSG00000280367.1,53.2766,51.1947,42.2039,65.4915,33.0634,60.0491,139.773,91.4775,70.2451,41.0799,64.1808,144.664,202.897
ENSG00000110172.11,2493.31,3222.75,3362.82,4438.63,2219.76,2659.24,8952.09,5788.61,2759.57,3286.99,3635.84,4531.7,11558.4
ENSG00000101938.14,1665.73,1032.55,1907.66,794.303,1411.34,1182.64,1204.02,878.051,1460.24,1407.18,2005.97,1139.22,1481.32
ENSG00000270124.1,19.0,33.0,25.0,35.0,63.0,33.0,27.0,41.0,28.0,18.0,28.0,30.0,45.0
ENSG00000223417.8,8.021510000000001,8.0,1.0,13.0,5.015619999999998,4.0,23.0,11.0,9.0,14.0,9.02624,2.0,16.0
ENSG00000255055.1,7.0,9.0,5.0,9.0,6.0,9.0,15.0,7.0,3.0,5.0,11.0,2.0,16.0
ENSG00000264112.1,823.7610000000002,1559.62,1212.0,1485.55,1296.89,1286.51,1262.44,905.363,1472.65,1240.23,1767.18,655.555,1092.27
ENSG00000254971.1,6.48051,8.32599,5.38508,3.76334,4.65877,15.9948,4.65864,6.6235100000000005,9.06605,5.46075,12.0486,9.83689,8.35479
ENSG00000256870.2,49.1113,65.4484,46.3423,55.8249,61.5663,27.0472,46.8015,26.0214,92.42,64.3679,86.5451,78.0,79.7943
ENSG00000134612.11,14.59,63.567,30.9009,8.29655,14.4904,7.02037,12.1631,16.429000000000002,18.6282,4.49306,5.7621,7.57193,13.4155
ENSG00000279045.1,12.0,20.0,16.0,32.0,14.0,12.0,36.0,8.0,10.0,17.0,33.0,6.0,37.0
ENSG00000142279.12,946.704,1560.95,1123.36,1592.98,1300.29,1199.91,1284.78,1140.08,1564.99,948.951,1611.16,856.3739999999998,1488.78
ENSG00000273311.1,75.3976,112.936,87.0757,125.325,86.2126,78.9271,75.2538,118.541,127.857,62.6021,98.9718,68.3418,101.837
ENSG00000235166.7,3.0,3.0,7.0,1.0,6.0,17.0,4.0,8.0,10.0,2.0,3.0,8.0,3.0
ENSG00000086991.12,207.401,264.897,247.021,157.12,185.425,196.338,198.801,242.804,318.896,226.844,244.418,213.85,203.636
ENSG00000279603.1,25.9791,25.5108,24.2292,21.3875,31.3206,18.7686,33.8168,34.8417,41.2048,17.0842,32.5964,41.1723,17.3902
ENSG00000077498.8,7.24695,23.5036,25.7987,35.7608,25.0243,8.167110000000001,19.8654,15.7203,15.2631,11.7037,19.566,14.4234,9.1504
ENSG00000207113.1,0.0,10.8328,0.0,30.6863,9.02229,11.5983,15.3475,51.6471,21.7994,6.6574399999999985,2.96339,26.4128,8.99923
ENSG00000168959.14,7757.8,8006.67,7748.45,6760.96,6618.46,9684.17,9934.42,6552.1,5819.94,8737.01,9138.07,5942.49,11416.7
ENSG00000169900.7,26.0,16.0,15.0,48.0,15.0,30.0,44.0,6.0,6.0,22.0,30.0,39.0,32.0
ENSG00000255082.1,129.255,202.155,186.511,154.783,131.67600000000002,236.307,147.265,167.493,202.889,132.75,259.755,74.8711,186.797
ENSG00000169032.9,4165.55,4007.91,3722.89,3105.97,2881.95,4341.81,3868.97,2221.82,3630.0,5346.75,3919.0,4283.83,3864.92
ENSG00000104805.15,2216.0,2739.0,1983.0,2708.0,1978.0,1688.0,2042.0,1692.0,2030.0,2302.01,2151.97,2629.0,2283.0
ENSG00000123892.11,4.0,8.0,2.0,12.0,3.0,4.0,12.0,5.0,5.0,5.0,3.0,7.0,8.0
ENSG00000156261.12,3687.96,2767.91,3305.79,1920.77,2219.92,2466.91,3422.83,2041.95,2201.94,4210.93,3359.95,3008.95,3883.97
ENSG00000206249.3,5.322,4.2255,2.26676,7.7963,7.400519999999998,4.24977,9.3194,3.41134,14.8258,7.48508,12.075,3.13486,3.13806
ENSG00000266820.1,117.402,178.489,81.6291,218.39,225.74,110.187,133.767,150.096,241.535,108.743,125.643,105.187,153.47
ENSG00000270510.1,39.0,77.0,76.0,50.0,83.0,49.0,51.0,36.0,51.0,79.0,85.0,39.0,52.0
ENSG00000135736.5,7.0,6.0,7.0,34.0,9.0,17.0,18.0,19.0,23.0,5.0,15.0,24.0,38.0
ENSG00000166575.16,1284.0,1322.23,1358.85,878.709,1121.44,1165.26,824.063,1024.59,1092.6,1591.26,1301.38,1089.71,1191.46
ENSG00000280339.1,176.408,370.08,241.455,313.524,255.314,161.922,241.682,164.30599999999995,236.215,229.866,326.978,132.781,209.813
ENSG00000255471.1,126.0,220.0,101.0,182.0,105.0,72.0,117.0,81.0,97.0,109.0,124.0,61.0,107.0
ENSG00000269895.1,62.434,100.198,66.241,128.785,78.6722,77.3052,91.7378,91.36,116.021,63.2329,113.842,81.567,74.6211
ENSG00000197882.3,11.0,26.8452,8.23199,19.9979,8.72689,5.26869,14.0,14.0,12.1741,8.0,9.54051,8.0,9.0
