gene_id,Gene name,HGNC symbol,counts__beta,counts__p,counts__padj
ENSG00000185158,LRRC37B,LRRC37B,-0.005079728828399408,0.0074296809980273215,0.035914943034562684
ENSG00000185269,NOTUM,NOTUM,0.03235705821307753,0.0074350733472096095,0.03593435134408141
ENSG00000235655,H3F3AP4,H3F3AP4,0.009382652131207163,0.007440376762040569,0.035953322716220856
ENSG00000185811,IKZF1,IKZF1,-0.011230787514720245,0.007445016875035738,0.03596837633019527
ENSG00000214432,AC068831.10,,-0.040334222741578836,0.007446249398573523,0.03596837633019527
ENSG00000164587,RPS14,RPS14,-0.00030694410958067035,0.007449770859186189,0.035972065879198316
ENSG00000135316,SYNCRIP,SYNCRIP,-0.0014419369505098178,0.007448609616972245,0.035972065879198316
ENSG00000174669,SLC29A2,SLC29A2,0.006272882102730011,0.007451651046461283,0.035974486334405704
ENSG00000266289,RP11-1C8.6,,-0.05267129949016131,0.007453438537733392,0.035976458466406375
ENSG00000267519,CTD-3252C9.4,,-0.00952565684193182,0.007455306216099911,0.03597794859453198
ENSG00000277758,ABC7-42404400C24.1,,0.0030835339555406664,0.007456505349021979,0.03597794859453198
ENSG00000241489,AF011889.5,,0.01072018354997083,0.007471102801453688,0.036041716158861925
ENSG00000228037,RP3-395M20.9,,-0.12609737062172427,0.007473197722273396,0.03604515721508423
ENSG00000271869,RP11-51J9.5,,-0.028899863724381008,0.007475010119153413,0.03604723456535922
ENSG00000258539,RP11-12J10.3,,0.02506914382675841,0.007482483863480271,0.036076607191708895
ENSG00000105549,THEG,THEG,0.032390605388562366,0.007491824503402022,0.03610829659509614
ENSG00000234997,AC016745.3,,0.03748628620495819,0.0074916542644216655,0.03610829659509614
ENSG00000238228,OR7E7P,OR7E7P,0.07731246205567617,0.007505181396160631,0.036165991400893
ENSG00000162775,RBM15,RBM15,-0.012691955654734716,0.007517999889613325,0.036221070936310634
ENSG00000169084,DHRSX,DHRSX,-0.02198278451011122,0.007529661764594797,0.03625409190714205
ENSG00000169084,DHRSX,DHRSX,-0.021983261724376323,0.007530412206094628,0.03625409190714205
ENSG00000266820,KPNA2P3,KPNA2P3,0.01330694150747877,0.007530273665890651,0.03625409190714205
ENSG00000099385,BCL7C,BCL7C,-0.00368547120312696,0.0075286353116632565,0.03625409190714205
ENSG00000106266,SNX8,SNX8,0.003184419081712584,0.0075366121547343345,0.0362772462186096
ENSG00000177674,AGTRAP,AGTRAP,-0.005802024701501021,0.007548592093729156,0.03632150850853928
ENSG00000206195,DUXAP8,,0.008515623638947372,0.007547310094020544,0.03632150850853928
ENSG00000083845,RPS5,RPS5,-0.0005497855384005645,0.007553421951921323,0.03633134684802277
ENSG00000274925,CTD-2547G23.4,,-0.011319624755364566,0.007553222777973102,0.03633134684802277
ENSG00000154099,DNAAF1,DNAAF1,0.006344903068521135,0.007565066305891155,0.036380647899427535
ENSG00000273148,RP5-1068E13.7,,-0.01793751368680266,0.007579923087139839,0.03643866103194975
ENSG00000196505,GDAP2,GDAP2,-0.015525735738543331,0.007579505227369165,0.03643866103194975
ENSG00000174953,DHX36,DHX36,0.0016450919257972466,0.007583862246781981,0.036444166910350906
ENSG00000226762,RP11-298E9.6,,0.03958481028206789,0.00758301453641308,0.036444166910350906
ENSG00000073536,NLE1,NLE1,0.006214382551878551,0.007591925789517728,0.03647619740750055
ENSG00000260288,RP11-24M17.4,,0.05972158369454812,0.00759575461965034,0.0364878737381804
ENSG00000239959,ENPP7P2,ENPP7P2,0.0736355777807395,0.007600431491284421,0.03650361877321783
ENSG00000107104,KANK1,KANK1,-0.0009267406557670984,0.007603414251608044,0.03650714606983345
ENSG00000200253,RNU6-529P,RNU6-529P,-0.0607165746601761,0.007604909552765048,0.03650714606983345
ENSG00000283608,RP1-111D6.5,,-0.07275329957681131,0.007605363903926744,0.03650714606983345
ENSG00000188747,NOXA1,NOXA1,0.0014223584915666933,0.00761844306239845,0.03656320107706276
ENSG00000135686,KLHL36,KLHL36,-0.002851250960844965,0.007637417697071268,0.0366340485932878
ENSG00000162989,KCNJ3,KCNJ3,0.0008588888622330657,0.007635978219799554,0.0366340485932878
ENSG00000130303,BST2,BST2,-0.0020746777038316427,0.007636685869601646,0.0366340485932878
ENSG00000249767,ENPP7P10,ENPP7P10,0.16358568629558973,0.0076425786807133855,0.03665206529432565
ENSG00000185024,BRF1,BRF1,0.001842345822823992,0.0076483209029086785,0.03667286234809493
ENSG00000167107,ACSF2,ACSF2,-0.00391756133284783,0.0076675766330273065,0.03675843564480878
ENSG00000136709,WDR33,WDR33,-0.0022430988247396253,0.007673657533461275,0.03677407262866848
ENSG00000134375,TIMM17A,TIMM17A,0.0011812531750000092,0.0076736430092360095,0.03677407262866848
ENSG00000108786,HSD17B1,HSD17B1,-0.0027345342292313768,0.00767549156494185,0.0367761064164863
ENSG00000196177,ACADSB,ACADSB,0.0018007880656573136,0.0076780005299049705,0.03678137271845222
ENSG00000261423,RP11-1007O24.3,,0.10775273642462127,0.007679827621914105,0.0367833711819565
ENSG00000055147,FAM114A2,FAM114A2,-0.009847610876567109,0.007682487422255969,0.03678935652702569
ENSG00000213700,RPL17P50,RPL17P50,-0.06593813126574324,0.00769969668490389,0.036865000332622064
ENSG00000142611,PRDM16,PRDM16,-0.0023533983508006143,0.00770609071916173,0.036888844178387226
ENSG00000197217,ENTPD4,ENTPD4,0.0012245065165679956,0.007713383145448226,0.03691697906468516
ENSG00000166405,RIC3,RIC3,0.002405180300331229,0.007717182605346373,0.03692228588532475
ENSG00000237575,PYY2,PYY2,-0.029050184036632717,0.007717322432162055,0.03692228588532475
ENSG00000111843,TMEM14C,TMEM14C,-0.001993419533038185,0.00772222400152045,0.03693896259179814
ENSG00000165457,FOLR2,FOLR2,-0.010347036990071477,0.007724944952711588,0.03694099112408259
ENSG00000249602,RP11-98D18.3,,0.18002299727498866,0.007725479994365236,0.03694099112408259
ENSG00000225697,SLC26A6,SLC26A6,-0.004191254658315546,0.007735385014214557,0.03698157589075382
ENSG00000279611,CTD-2619J13.5,,0.08644241632053047,0.007737177057416278,0.03698336611413215
ENSG00000183571,PGPEP1L,PGPEP1L,0.08848510407761652,0.007744771964929842,0.037012888036829936
ENSG00000131697,NPHP4,NPHP4,0.005065082793407029,0.007748767071286021,0.0370251985572859
ENSG00000158286,RNF207,RNF207,0.003943730791701104,0.007759222978598878,0.03706158335566938
ENSG00000138741,TRPC3,TRPC3,0.01677635743528311,0.007757905586273761,0.03706158335566938
ENSG00000143919,CAMKMT,CAMKMT,-0.007050446835041382,0.007765666953884588,0.03708557297453688
ENSG00000135341,MAP3K7,MAP3K7,-0.0017993484786672335,0.0077693970353094315,0.03708980773178185
ENSG00000121904,CSMD2,CSMD2,0.0038953015468232133,0.007769266637990935,0.03708980773178185
ENSG00000148908,RGS10,RGS10,-0.004555950098192061,0.0077738890786991375,0.037104462527292666
ENSG00000196460,RFX8,RFX8,0.029676700004072094,0.0077877374644192985,0.03715017054474951
ENSG00000280099,RP11-33E12.2,,-0.024844282483653425,0.007786496354258655,0.03715017054474951
ENSG00000253250,C8orf88,C8orf88,-0.0037078949355444494,0.00778593938252925,0.03715017054474951
ENSG00000243961,RP5-839B4.8,,-0.04535050852843898,0.007799165101895267,0.037197882695309985
ENSG00000107021,TBC1D13,TBC1D13,0.001939576408135688,0.007803209991717352,0.03721037204787315
ENSG00000257027,RP11-705C15.3,,-0.06900218588675784,0.007811284578352452,0.03721486547929823
ENSG00000112293,GPLD1,GPLD1,0.007555373058174595,0.007810540355352891,0.03721486547929823
ENSG00000268583,CTC-453G23.8,,-0.12851497381617755,0.007810766634347432,0.03721486547929823
ENSG00000126246,IGFLR1,IGFLR1,-0.009027426140178105,0.007809949053150578,0.03721486547929823
ENSG00000173585,CCR9,CCR9,-0.06928233610649878,0.00780940195716351,0.03721486547929823
ENSG00000177453,NIM1K,NIM1K,-0.004769126454746731,0.007815823883138062,0.03722969313258881
ENSG00000273407,RP11-757A13.1,,-0.07255621611619044,0.007820310942448172,0.03724426655303584
ENSG00000181929,PRKAG1,PRKAG1,0.004025966289010506,0.007831928289976808,0.037292786486075
ENSG00000163687,DNASE1L3,DNASE1L3,-0.09191016995549237,0.007850200266969032,0.03736615120688835
ENSG00000145780,FEM1C,FEM1C,-0.002537211061135811,0.007849157136551654,0.03736615120688835
ENSG00000281398,SNHG4,SNHG4,0.043238719559746897,0.007860167736919665,0.037406770537850624
ENSG00000115421,PAPOLG,PAPOLG,-0.005079337324044636,0.007862069283936735,0.0374089960876574
ENSG00000127423,AUNIP,AUNIP,0.03747933386574109,0.007873105068633368,0.03745467507942669
ENSG00000228544,CCDC183-AS1,CCDC183-AS1,0.024273946153950933,0.007876665304609731,0.03745795135471442
ENSG00000204930,FAM221B,FAM221B,0.16383507035331155,0.00787537666506799,0.03745795135471442
ENSG00000099860,GADD45B,GADD45B,-0.00030625631723646044,0.007880299260588421,0.037468403027062384
ENSG00000237765,FAM200B,FAM200B,-0.0022795998077061717,0.007888566514593687,0.03750087678557484
ENSG00000162819,BROX,BROX,-0.0022144713674128935,0.007894761202190348,0.03752348788557915
ENSG00000102218,RP2,RP2,-0.009416534039784472,0.007898860043187184,0.0375361310868325
ENSG00000226002,GTF2IP14,GTF2IP14,0.20654645087605972,0.007902151472589436,0.03754493348540991
ENSG00000162231,NXF1,NXF1,-0.0012955375967898116,0.007904538312338172,0.037549435548177454
ENSG00000085998,POMGNT1,POMGNT1,0.0016843281859075113,0.007911346931964602,0.03757493721245666
ENSG00000188199,NUTM2B,NUTM2B,0.021510161099392088,0.007913928786176805,0.03757757140180898
ENSG00000128928,IVD,IVD,0.0019408207701431593,0.007916222638826409,0.03757757140180898
ENSG00000259705,RP11-227D13.1,,0.12213222046126344,0.007915443330591576,0.03757757140180898
ENSG00000263126,CTC-479C5.10,,-0.00821570826423158,0.007919749506143936,0.03758747405235386
ENSG00000124935,SCGB1D2,SCGB1D2,-0.051699256731300436,0.007924075973493205,0.03760116734675596
ENSG00000186352,ANKRD37,ANKRD37,-0.0017744877620650618,0.007929479919517424,0.03760629006004183
ENSG00000108433,GOSR2,GOSR2,0.005911284967772461,0.00792709140911263,0.03760629006004183
ENSG00000069493,CLEC2D,CLEC2D,-0.011387492451295516,0.007928206645153256,0.03760629006004183
ENSG00000207547,MIR25,MIR25,-0.16275885051856898,0.007933283094555543,0.03761748866845866
ENSG00000196670,ZFP62,ZFP62,-0.006330955494836093,0.007934862829470535,0.03761814216937248
ENSG00000270972,RP11-326C3.15,,-0.11852556497740792,0.007946488325559886,0.03766641241379577
ENSG00000068489,PRR11,PRR11,0.04342917198698888,0.00795555391494307,0.03770253334912802
ENSG00000157111,TMEM171,TMEM171,0.03815177358013203,0.007960211921764104,0.03771775677931415
ENSG00000223749,MIR503HG,MIR503HG,-0.0435898671346326,0.007962266026098397,0.0377206388877576
ENSG00000114529,C3orf52,C3orf52,-0.06927966483881315,0.007967036925637605,0.03773516804130627
ENSG00000182013,PNMAL1,PNMAL1,0.0003465020474629882,0.007968225717335131,0.03773516804130627
ENSG00000119661,DNAL1,DNAL1,0.002518168232768121,0.007972578453107948,0.037748929085868105
ENSG00000130635,COL5A1,COL5A1,-0.0036147736132643923,0.007977858077409028,0.037767073014248614
ENSG00000172331,BPGM,BPGM,0.0059965210854722355,0.007979464701287964,0.03776782557908232
ENSG00000112309,B3GAT2,B3GAT2,-0.0013771507415462035,0.007989046452839266,0.037806318321807295
ENSG00000204569,PPP1R10,PPP1R10,-0.002377257546644355,0.00800618782971585,0.037877166536370924
ENSG00000079739,PGM1,PGM1,-0.0021218757952366123,0.00800692143999715,0.037877166536370924
ENSG00000234690,AC073283.4,,-0.02163292355799943,0.008011790910673722,0.03789333086812305
ENSG00000225675,LINC01771,LINC01771,0.056702186009626725,0.008014718050571745,0.037900304372188914
ENSG00000234456,MAGI2-AS3,MAGI2-AS3,-0.0011954840087235795,0.008020037786273582,0.0379185874965733
ENSG00000134461,ANKRD16,ANKRD16,0.011737825564185235,0.00802821737889303,0.037932521012755335
ENSG00000279072,RP13-580B18.4,,0.13029344976463425,0.008030254649601276,0.037932521012755335
ENSG00000169242,EFNA1,EFNA1,-0.0017103429715253436,0.00802950812395653,0.037932521012755335
ENSG00000218819,TDRD15,TDRD15,-0.2413423519208937,0.0080263355870408,0.037932521012755335
ENSG00000132199,ENOSF1,ENOSF1,0.002517690684910241,0.008025658654204015,0.037932521012755335
ENSG00000271857,RP1-244F24.1,,-0.051749217599995664,0.00804404034348849,0.037956405954290326
ENSG00000163946,FAM208A,FAM208A,-0.0016539793444118852,0.008040870729289051,0.037956405954290326
ENSG00000215032,GNL3LP1,GNL3LP1,0.0754027620946176,0.008039393937200545,0.037956405954290326
ENSG00000058262,SEC61A1,SEC61A1,-0.0014099961393143653,0.008042203871512776,0.037956405954290326
ENSG00000229808,RP11-456P18.2,,-0.11539483753171167,0.00804259369983662,0.037956405954290326
ENSG00000100030,MAPK1,MAPK1,0.0003219293686247232,0.008037170744168098,0.037956405954290326
ENSG00000233967,RP11-250B2.3,,-0.04171765038053777,0.008045969302869159,0.03795864252125742
ENSG00000088367,EPB41L1,EPB41L1,0.00029290096258922937,0.00805153591749963,0.03796479442961885
ENSG00000152433,ZNF547,ZNF547,-0.013138492886832371,0.008052848427430814,0.03796479442961885
ENSG00000128040,SPINK2,SPINK2,-0.0935288003728812,0.008048878388882463,0.03796479442961885
ENSG00000107611,CUBN,CUBN,-0.010210523044418024,0.00805309411527888,0.03796479442961885
ENSG00000007312,CD79B,CD79B,-0.10240098207202168,0.008057886621944288,0.037973664031774663
ENSG00000261502,RP11-96H17.1,,0.06225309783032652,0.00805765423743332,0.037973664031774663
ENSG00000100926,TM9SF1,TM9SF1,-0.005429295952650201,0.008073021331453156,0.038031248377804514
ENSG00000142556,ZNF614,ZNF614,-0.006395812967227224,0.008080856091056465,0.038053340098394006
ENSG00000102098,SCML2,SCML2,-0.02756336022438786,0.008079794188734835,0.038053340098394006
ENSG00000254481,PTP4A2P2,PTP4A2P2,0.17480142445627295,0.008083545203928844,0.038053340098394006
ENSG00000231187,RP11-38L15.3,,0.00808572807117227,0.0080830869978471,0.038053340098394006
ENSG00000168610,STAT3,STAT3,-0.0007138785221947544,0.008088107628287045,0.03806794874876072
ENSG00000140382,HMG20A,HMG20A,0.0017441035517001757,0.008093158935212784,0.03808485271658845
ENSG00000135324,MRAP2,MRAP2,0.0023683410408384944,0.008116002948154288,0.038185464547231235
ENSG00000277767,RP11-365P13.5,,-0.02027013713658351,0.008120246860673697,0.038198543156890745
ENSG00000137309,HMGA1,HMGA1,0.002104774749547683,0.008123656569037685,0.03820769356942928
ENSG00000102054,RBBP7,RBBP7,-0.001685036889836978,0.00812608039172502,0.038212204639458194
ENSG00000105372,RPS19,RPS19,-0.0003588383704502133,0.00812782055641792,0.038213499819136264
ENSG00000155858,LSM11,LSM11,0.002303051690854904,0.008139843278349601,0.03826312996195725
ENSG00000161980,POLR3K,POLR3K,0.008390355197366094,0.008143225710089408,0.03827213394893218
ENSG00000102317,RBM3,RBM3,0.0009348303498598779,0.008158361549455151,0.03830876430232818
ENSG00000255568,BRWD1-AS2,BRWD1-AS2,0.0867016594714018,0.00815589306880393,0.03830876430232818
ENSG00000169064,ZBBX,ZBBX,0.003685711807387621,0.008157702721791948,0.03830876430232818
ENSG00000134352,IL6ST,IL6ST,-0.00036838558847957794,0.00815630515747201,0.03830876430232818
ENSG00000263072,ZNF213-AS1,ZNF213-AS1,0.008158188860592832,0.008156557300247447,0.03830876430232818
ENSG00000179832,MROH1,MROH1,0.0009674679215570807,0.00816850356538501,0.03834948524695511
ENSG00000150672,DLG2,DLG2,0.00048601904114687814,0.008175213399435388,0.0383602774060917
ENSG00000145362,ANK2,ANK2,0.00018310978498387807,0.008174978808649813,0.0383602774060917
ENSG00000224138,AC000123.4,,-0.05731511642008904,0.00817377140120179,0.0383602774060917
ENSG00000008735,MAPK8IP2,MAPK8IP2,0.0002812663393556418,0.008177536898693494,0.03836260001658725
ENSG00000171858,RPS21,RPS21,-0.0004389624050496744,0.00817864928867562,0.03836260001658725
ENSG00000083097,DOPEY1,DOPEY1,0.0010976525055843855,0.008190692918676912,0.038412185431486966
ENSG00000160766,GBAP1,GBAP1,0.002680894731305913,0.008194473265444313,0.038423007372785166
ENSG00000241343,RPL36A,RPL36A,-0.0005503718138007374,0.008201179707466366,0.038447543106575034
ENSG00000089847,ANKRD24,ANKRD24,0.0008001547956779593,0.008205963854399867,0.03845484322835442
ENSG00000254160,CTD-2281E23.3,,0.1932892501490576,0.008206865493896598,0.03845484322835442
ENSG00000160471,COX6B2,COX6B2,-0.09326137205252387,0.008207158844550477,0.03845484322835442
ENSG00000151247,EIF4E,EIF4E,0.0012421573215693526,0.008214589980389264,0.03848275058329602
ENSG00000111802,TDP2,TDP2,-0.0016833823872572404,0.008222611866914309,0.03851341490052557
ENSG00000155096,AZIN1,AZIN1,0.0005177377988734801,0.008231524148600509,0.03854823793086317
ENSG00000240583,AQP1,AQP1,-0.00020987526784537388,0.00823394159037305,0.03855263857703563
ENSG00000111344,RASAL1,RASAL1,0.001464093587992345,0.008235968657531071,0.03855521017518895
ENSG00000261141,RP11-303E16.5,,0.08663683412780751,0.008237559651677162,0.03855573981926901
ENSG00000254319,RP11-134O21.1,,-0.1135352581529776,0.008239632697180643,0.03855852510076158
ENSG00000155957,TMBIM4,TMBIM4,-0.002374553953468193,0.008246309739517343,0.038579422124904734
ENSG00000204611,ZNF616,ZNF616,-0.01702429906873721,0.00824705573960649,0.038579422124904734
ENSG00000196912,ANKRD36B,ANKRD36B,0.005563524685919218,0.008249660046333984,0.0385846864375775
ENSG00000181396,OGFOD3,OGFOD3,0.005347356690431953,0.008254503289618742,0.038600418770902194
ENSG00000131480,AOC2,AOC2,-0.016759505692445328,0.008258997863835438,0.0386114571688213
ENSG00000144504,ANKMY1,ANKMY1,0.008625792494279177,0.008259823774739994,0.0386114571688213
ENSG00000125457,MIF4GD,MIF4GD,-0.007031654324049928,0.008263978709443842,0.03862395925307782
ENSG00000169758,TMEM266,TMEM266,0.011266620099246902,0.008265801845574459,0.03862556051391584
ENSG00000128602,SMO,SMO,-0.0050670410725112145,0.008276909667145893,0.03864285903832663
ENSG00000183576,SETD3,SETD3,-0.0024596783244956824,0.008272961934303158,0.03864285903832663
ENSG00000138495,COX17,COX17,-0.002252777044598634,0.008275081094821224,0.03864285903832663
ENSG00000168081,PNOC,PNOC,0.00961634063293313,0.00827500243588486,0.03864285903832663
ENSG00000108654,DDX5,DDX5,-0.000188560945480856,0.008276583860280184,0.03864285903832663
ENSG00000124762,CDKN1A,CDKN1A,-0.0005307418034372101,0.008292637891725851,0.03870936302688061
ENSG00000177300,CLDN22,CLDN22,-0.025895962003862887,0.008295952536668705,0.03871790800163682
ENSG00000267904,CTC-429P9.5,,0.061736271123495876,0.008303455918334257,0.03874599560962663
ENSG00000198496,NBR2,NBR2,-0.011369966051996642,0.00830630118087361,0.03875234111370022
ENSG00000254909,RP11-110I1.5,,0.1020749447129946,0.008309132739580559,0.0387586204260535
ENSG00000198740,ZNF652,ZNF652,-0.0008229145176761053,0.00832271869729817,0.03880811583446148
ENSG00000140067,FAM181A,FAM181A,-0.0059002891307121524,0.008322545193689579,0.03880811583446148
ENSG00000139219,COL2A1,COL2A1,-0.0193683072054722,0.008324583231675842,0.0388098734687618
ENSG00000267547,RP11-686D22.4,,-0.12627489840176204,0.008337803130491928,0.0388645606345192
ENSG00000125810,CD93,CD93,-0.002605374747947203,0.008342926298250841,0.038874549775864665
ENSG00000261668,RP11-50D9.3,,-0.012861513326973871,0.008342016461507673,0.038874549775864665
ENSG00000105835,NAMPT,NAMPT,-0.000627534958360245,0.008350247491301865,0.03890171550010257
ENSG00000111276,CDKN1B,CDKN1B,-0.000708649161988491,0.008352022747010635,0.038903039001385545
ENSG00000282375,RP11-43A14.2,,0.030061568686513024,0.008356801091197408,0.03891834767373245
ENSG00000271664,RP4-800G7.3,,0.1815102897890276,0.008367500672358806,0.03896122167431178
ENSG00000170043,TRAPPC1,TRAPPC1,0.0017423809118437851,0.008374663022681528,0.038983326254723984
ENSG00000102471,NDFIP2,NDFIP2,0.0004282137758754496,0.008375236446691248,0.038983326254723984
ENSG00000164244,PRRC1,PRRC1,-0.004760591389013204,0.008387960230293312,0.03903558588086376
ENSG00000169228,RAB24,RAB24,-0.001225518939124782,0.008389924809852456,0.039037765001648066
ENSG00000148339,SLC25A25,SLC25A25,0.0017017563566946155,0.008392533695623759,0.039042940724880223
ENSG00000158806,NPM2,NPM2,0.0014822226460496025,0.008397706035510929,0.039060037931974455
ENSG00000062822,POLD1,POLD1,-0.006688478014556622,0.00840122746793992,0.03906680958453605
ENSG00000129354,AP1M2,AP1M2,0.09135639851326216,0.008402156793239746,0.03906680958453605
ENSG00000256560,LINC01486,LINC01486,0.10898890495549332,0.008405618622761568,0.039075941598222835
ENSG00000075643,MOCOS,MOCOS,-0.04896779489399033,0.008409683862215411,0.03908787498331336
ENSG00000114796,KLHL24,KLHL24,-0.0010697521132799273,0.00842148576339441,0.03913575740669696
ENSG00000196372,ASB13,ASB13,0.0033740131857668237,0.008423192588004724,0.03913671797479167
ENSG00000233433,RP1-296G17.3,,0.18798614631930605,0.008432588862863244,0.03917118711402238
ENSG00000173207,CKS1B,CKS1B,-0.007317829677641648,0.00843361409097565,0.03917118711402238
ENSG00000136720,HS6ST1,HS6ST1,-0.0005421876127660087,0.008436202629423241,0.039176235386084536
ENSG00000124253,PCK1,PCK1,-0.006821958387085576,0.008459363998822522,0.0392768014531555
ENSG00000258794,DUX4L27,DUX4L27,0.08670155561672338,0.008466304801014846,0.03930203308784276
ENSG00000075188,NUP37,NUP37,-0.01782951376607457,0.008476682205266206,0.03934320620053194
ENSG00000022840,RNF10,RNF10,0.0013270433736537308,0.00848344326232986,0.03936758293684165
ENSG00000197822,OCLN,OCLN,-0.0043009379414219295,0.00849970959402313,0.0394360525695304
ENSG00000111859,NEDD9,NEDD9,-0.0022069131234379517,0.00850148151031771,0.03943726015694857
ENSG00000272240,RP5-855D21.1,,-0.035400322394451435,0.008504255593376529,0.039443115408995616
ENSG00000273064,RP11-474G23.3,,-0.025812165507627,0.008506986926787197,0.03944877034001976
ENSG00000273568,RP11-417L19.6,,0.10586263083937696,0.008509433545159428,0.03945310320946585
ENSG00000273520,SPDYE8P,SPDYE8P,0.25221785212728465,0.00851468148087009,0.039470420247764704
ENSG00000103942,HOMER2,HOMER2,0.004443330120505321,0.008536064764416484,0.03956251441443625
ENSG00000243414,TICAM2,TICAM2,-0.01680598542408864,0.00853842887014622,0.039566442414430684
ENSG00000115541,HSPE1,HSPE1,-0.0008410202526773619,0.008541421449804187,0.0395732808033993
ENSG00000276710,CSPG4P10,CSPG4P10,0.010973555508714131,0.00854473826693436,0.03958161872266522
ENSG00000087494,PTHLH,PTHLH,0.012085318164392551,0.008552414439009115,0.039603113294162016
ENSG00000163013,FBXO41,FBXO41,0.00043194710205323285,0.00855151324655501,0.039603113294162016
ENSG00000179344,HLA-DQB1,HLA-DQB1,-0.0025024903957020805,0.008573770216125265,0.03968791539540313
ENSG00000215644,GCGR,GCGR,-0.16377476229434215,0.008573669280443895,0.03968791539540313
ENSG00000148634,HERC4,HERC4,-0.0018284959134983781,0.008578185911908953,0.03970131138119439
ENSG00000164076,CAMKV,CAMKV,0.0003193199540549663,0.008588776932522468,0.03974327800506894
ENSG00000066583,ISOC1,ISOC1,-0.004540235390560163,0.008592019204726187,0.039751230543022084
ENSG00000272418,RP11-762H8.4,,-0.004861004421665865,0.0085965428749194,0.039765107635420606
ENSG00000228016,RAPGEF4-AS1,RAPGEF4-AS1,0.023617318913498542,0.008602321658316536,0.03978376919709745
ENSG00000259475,RP11-654A16.3,,0.2027467263691208,0.008605151963632984,0.03978376919709745
ENSG00000070190,DAPP1,DAPP1,-0.053265933459104686,0.008604115278082358,0.03978376919709745
ENSG00000112320,SOBP,SOBP,0.0018841797354742626,0.008607348441487361,0.039786873403608036
ENSG00000268015,CTD-2525I3.3,,0.1858744618105347,0.008615080090243588,0.03981555792282816
ENSG00000232489,MFAP1P1,MFAP1P1,0.049831893864787535,0.008623673433388435,0.039842174827810085
ENSG00000175061,LRRC75A-AS1,LRRC75A-AS1,-0.0007061541615954291,0.008623893643015967,0.039842174827810085
ENSG00000100395,L3MBTL2,L3MBTL2,0.002755955205720709,0.008625774261914021,0.03984380749275405
ENSG00000105223,PLD3,PLD3,0.00021321708402854432,0.00863103062252435,0.03985397485151111
ENSG00000226791,AC109826.1,,-0.04730312549910054,0.00863058577471576,0.03985397485151111
ENSG00000203999,LINC01270,LINC01270,-0.04881710257954349,0.008635151430660295,0.0398659468544499
ENSG00000274184,RP11-158H5.8,,-0.018907867571193632,0.00864742841190691,0.03990850165190861
ENSG00000211451,GNRHR2,GNRHR2,0.01259077875462031,0.008646381422245721,0.03990850165190861
ENSG00000272699,RP11-145M9.5,,-0.08425396233736655,0.008653771465276794,0.03992913526005412
ENSG00000082212,ME2,ME2,0.0032764284509398107,0.008654960324106177,0.03992913526005412
ENSG00000180667,YOD1,YOD1,-0.002580525199733705,0.008656494591107289,0.03992915264982287
ENSG00000227006,RP5-956O18.2,,0.17227033953437526,0.008667325496604206,0.039972044348755016
ENSG00000228638,FCF1P2,FCF1P2,-0.03349933798734901,0.008674188535647609,0.039991860175419836
ENSG00000197081,IGF2R,IGF2R,-0.0020524392536554283,0.008674688057522362,0.039991860175419836
ENSG00000128739,SNRPN,SNRPN,0.00017371610480272637,0.008688096373096976,0.04003952416140735
ENSG00000270604,HCG17,HCG17,0.07089462015001556,0.008687374001914439,0.04003952416140735
ENSG00000204947,ZNF425,ZNF425,0.014315207712014003,0.008705022435446241,0.04011044336247915
ENSG00000250127,LINC02108,LINC02108,0.15561583060795653,0.008715617896828398,0.040152172931371376
ENSG00000104915,STX10,STX10,-0.002473817439675909,0.00872473803900542,0.04018709228453609
ENSG00000243008,RP11-556N21.1,,0.10537167183996203,0.00872758958844777,0.040189791351702725
ENSG00000095787,WAC,WAC,-0.0005398277580920263,0.00872858390999498,0.040189791351702725
ENSG00000079785,DDX1,DDX1,0.0008006688027601727,0.008729945478557988,0.040189791351702725
ENSG00000170836,PPM1D,PPM1D,-0.005123211142402119,0.008742821098502884,0.04024196535618238
ENSG00000119333,WDR34,WDR34,-0.003588878960552237,0.008745317741823078,0.04024635642378237
ENSG00000166411,IDH3A,IDH3A,0.0007626954110071943,0.008758581222138241,0.0402931803040671
ENSG00000007402,CACNA2D2,CACNA2D2,0.0048427236454368534,0.00875804254054613,0.0402931803040671
ENSG00000233388,RP4-569D19.5,,-0.18100212870342253,0.008768483191687104,0.04033162164808266
ENSG00000261649,GOLGA6L7P,GOLGA6L7P,0.056779819592806265,0.008774614239078549,0.04035270771784246
ENSG00000198732,SMOC1,SMOC1,-0.000766560751199275,0.008784964391387984,0.040393185760825005
ENSG00000157343,ARMC12,ARMC12,-0.028664611716716214,0.008791275163599788,0.04041507977852949
ENSG00000261115,TMEM178B,TMEM178B,0.000745613602371668,0.008795892353704038,0.04042907471467072
ENSG00000265690,RP11-5A19.5,,0.013334333269269902,0.008797418726481876,0.04042907471467072
ENSG00000135547,HEY2,HEY2,-0.005272527627269832,0.008813948261571003,0.04048848424454607
ENSG00000161405,IKZF3,IKZF3,-0.02544816989016624,0.008815002127679161,0.04048848424454607
ENSG00000243480,AMY2A,AMY2A,0.016452931413890436,0.008812365771403874,0.04048848424454607
ENSG00000167969,ECI1,ECI1,-0.002817428196451345,0.008823128407916325,0.04051867576731719
ENSG00000131634,TMEM204,TMEM204,-0.005057505857435408,0.008829407727808158,0.040540376313056514
