gene_id,H_1106_BA9_mRNASeq,H_1104_CAP_mRNASeq,H_1105_BA9_mRNASeq,H_1105_CAP_mRNASeq,H_1104_BA9_mRNASeq
ENSG00000275964.1,13.82668627803476,8.326943102306123,75.21852458003919,28.108477134991176,18.237149679707308
ENSG00000121390.18,1344.3341400976246,802.7429364257019,1757.2265165628448,1075.7592641725123,1368.4450430102274
ENSG00000066629.16,955.3087994265517,2480.3081098388375,525.0073923961544,1518.9761238478732,481.31029505941535
ENSG00000226352.2,15.555022062789105,21.778158882954475,14.327338015245559,12.559106804996057,31.915011939487787
ENSG00000196199.13,1903.9174171275388,2060.1433715781664,2271.294986384359,1549.3332791536636,2804.3948955598917
ENSG00000132958.17,4.999453224411809,3.843204508756672,16.118255267151252,11.363001394996433,38.753943069378025
ENSG00000229791.1,6.1421021006671666,17.560498148227946,5.490218018269579,18.245033092511274,4.627289191795035
ENSG00000237636.2,16.131133991040553,120.4204079410424,3.5818345038113897,36.48121500498855,9.118574839853654
ENSG00000120690.14,343.3627092378632,391.3400639109114,250.77677003259876,525.0902749898352,444.5305234428656
ENSG00000072864.13,269.2562796830229,205.07723579176476,340.18831383399055,250.21687903405143,329.5133797003715
ENSG00000101132.9,652.2681640470073,268.1410191100378,770.0962092367006,567.3977194469319,636.0205950797923
ENSG00000271717.1,12.109296619917194,39.77357967475672,7.529750403084822,14.3275486536805,2.3902292263337386
ENSG00000260719.1,212.24021047976183,240.91191516549677,28.529490914582908,199.08636302009248,43.66839897931715
ENSG00000090612.20,881.3533111969132,887.8507002721184,278.4070413949998,894.1186966099693,343.03850583158436
ENSG00000267676.1,5.761119282514484,8.326943102306123,12.536420763339864,11.961054099996245,11.398218549817067
ENSG00000256223.5,510.4351684307832,393.9284621475589,567.7207688541052,1336.9228999188804,654.2577447594996
ENSG00000214029.4,663.6406135106909,1089.4652088014934,195.60219133588808,715.0019114625255,222.0151848064498
ENSG00000279466.1,11.025399638104917,22.35502387971885,1.7909172519056948,10.77374006476012,4.559287419926827
ENSG00000198393.7,1091.3921979988263,1187.9281083158394,435.92716828636514,911.9765503812638,393.47562291452505
ENSG00000196458.10,917.4236790247364,1094.2692144374394,399.06471849039025,528.563765100474,778.8630699460998
ENSG00000094841.13,399.2461423901821,345.8884057881005,279.3830912972884,398.303101529875,408.05622408345096
