	int__beta	int__p	int__padj	Subject.death__beta	Subject.death__p	Subject.death__padj	counts__beta	counts__p	counts__padj
ENSG00000101000.5	2.1840247586960273	1.0	1.0	-0.041413808575399134	0.061352769565152676	0.08456689864813417	0.0019313468769689979	0.3381541852067972	1.0
ENSG00000147127.8	1.1285015415872819	1.0	1.0	-0.04582341993446443	0.012191763264213451	0.08284389988477306	0.016748604199332644	0.0005111369839820856	0.017174647773830574
ENSG00000119737.5	1.7764559877963735	0.17925252492612276	0.9203160407886041	-0.03891277776637347	0.11928884637453685	0.1326698732905891	0.001878772165516847	1.0	1.0
ENSG00000120509.10	5.609016763238498	1.0	1.0	-0.04840840670972586	0.043931574729835665	0.08284389988477306	-0.0029499832644037474	1.0	1.0
ENSG00000132196.13	1.085707634140636	1.0	1.0	-0.05732541401120321	0.02206270569451707	0.08284389988477306	0.005462912656705097	0.07906744490847473	0.38022576920611934
ENSG00000090889.11	2.1531023748703513	0.6589121703738104	1.0	-0.04004898119360617	0.05258946703957357	0.08284389988477306	0.0039405461107491985	1.0	1.0
ENSG00000198918.7	-0.5616536634380499	0.6050088030086347	1.0	-0.03419986071854384	0.11819436613572676	0.13160435602194162	0.0006846082713615986	0.07164240913393782	0.3560741549720469
ENSG00000168772.10	1.6466935694292877	1.0	1.0	-0.03930553401547484	0.07995790180410756	0.09765286417693671	0.0007590848140288516	0.5354957704166508	1.0
ENSG00000147164.11	7.061095788391824	1.0	1.0	-0.04615310468331086	0.022790593738165166	0.08284389988477306	-0.0030964097912917427	1.0	1.0
ENSG00000147168.12	0.37523571277932066	1.0	1.0	-0.0674789528354726	0.03974318703370605	0.08284389988477306	0.10426035105914774	0.0008519509239639511	0.023114918156712332
ENSG00000223482.7	1.7474624550777187	0.2637800829209619	0.9203160407886041	-0.03981356839355915	0.04815133700298235	0.08284389988477306	0.001488290952032173	1.0	1.0
ENSG00000034510.5	1.8276684909627785	1.0	1.0	-0.04009069964648928	0.07097947706845908	0.09042735381971695	3.1430546340044564e-05	0.2970069996458611	0.922087843476107
ENSG00000184634.15	2.1962075257240405	1.0	1.0	-0.047581436725884045	0.015316491846380176	0.08284389988477306	0.0005620328065771968	0.2632239554903312	0.8529449648612757
ENSG00000169562.9	2.5030172898042635	0.5995551849195151	1.0	-0.037183290631273645	0.12053774050399058	0.1338534710947098	-0.0008767015425555657	0.1327054716292937	0.5372030728606012
ENSG00000147130.14	4.891026101899685	1.0	1.0	-0.029729187557909893	0.1020026099789566	0.11675949661877796	-0.0017137233764482514	1.0	1.0
ENSG00000147166.10	2.1493154678016912	1.0	1.0	-0.04355782059618972	0.04777993198439101	0.08284389988477306	0.023258514685552522	1.0	1.0
ENSG00000147162.13	0.7507676459290734	1.0	1.0	-0.04112256843533196	0.05629095312935084	0.0830045719139688	0.0002179441514194683	0.031370711822766295	0.20890441758785142
ENSG00000156510.12	3.0293440337057596	0.27654838257052794	0.9203160407886041	-0.039116283633433876	0.077491493489808	0.09560381379070317	-0.02113076397736267	0.05398244017915488	0.2954485750798143
ENSG00000135390.17	2.5177833523200173	1.0	1.0	-0.04024004145102652	0.038540702199586496	0.08284389988477306	-7.170833333490625e-05	1.0	1.0
ENSG00000147174.11	1.0132351700088247	0.9481527871515025	1.0	-0.0531502564608816	0.022577342149048163	0.08284389988477306	0.009704395525141955	0.004052263489759289	0.05739696774258684
ENSG00000215113.6	1.5342066015150966	1.0	1.0	-0.038600036918793455	0.1091172072917066	0.12330611929566553	0.028107518540533952	0.045466069953006505	0.2650258596080156
ENSG00000227053.1	1.0599343334295694	0.34755545793102416	0.937355126579816	-0.03364698164190509	0.05269850745694482	0.08284389988477306	0.007112114907398637	1.0	1.0
ENSG00000102309.12	1.5664523989213732	1.0	1.0	-0.03927943167423858	0.12335097769367254	0.1365187152015591	0.00126485488401693	0.28616943055263344	0.9001506096092414
ENSG00000186871.6	2.0610057865016502	0.40799302999967246	0.9936285023516525	-0.040429447969489885	0.04369153018014493	0.08284389988477306	0.010964935240714057	1.0	1.0
ENSG00000198034.10	0.5873967449767675	1.0	1.0	-0.04936598439528618	0.011638129589551682	0.08284389988477306	0.00024418096308870594	0.00048705076195743047	0.01656226084185898
ENSG00000234740.1	1.8503316944901258	0.4418156675402568	1.0	-0.03774648642941292	0.04749847342812574	0.08284389988477306	0.023312750274299788	1.0	1.0
ENSG00000147099.19	0.45118731212588464	1.0	1.0	-0.03619013152679793	0.38677028860476226	0.395185760062179	0.0023894817977907663	0.009785377837384979	0.09962237568746686
ENSG00000184911.14	3.0809656398242855	1.0	1.0	-0.04053199658510695	0.05415934258058541	0.08285488271216103	-0.0015415740940566318	1.0	1.0
ENSG00000279406.1	1.5379384583361293	0.2821404007400078	0.9203160407886041	-0.038120202382748825	0.053323150223165805	0.08284389988477306	0.02188199714739951	1.0	1.0
ENSG00000255916.1	4.726321093865563	0.09487888410619905	0.8023347602570481	-0.045887848699035304	0.05281739052122025	0.08284389988477306	-0.015904212392990582	0.002441117552148153	0.042428162499836254
ENSG00000269502.5	2.7522463137860673	1.0	1.0	-0.041482464888820555	0.049896597938100085	0.08284389988477306	-0.006416827941403967	1.0	1.0
ENSG00000198598.6	3.0080523921345357	1.0	1.0	-0.040529630816930756	0.05527432961980028	0.08291129361240156	-0.00044397403784419325	1.0	1.0
ENSG00000204118.1	2.0345884028670054	0.09161931833819636	0.7920897058204854	-0.041065590112310056	0.08565716277029967	0.1023139498140134	0.009416325002383416	1.0	1.0
ENSG00000204116.11	3.69916701047529	0.06479897755120279	0.6941976535344265	-0.05109759241870324	0.01103433911314411	0.08284389988477306	-0.0003713540884867702	0.1549774266489835	0.5957958160661935
ENSG00000069966.18	6.7801555781787135	0.017904215957627256	0.3827336136980874	-0.06951462268597508	0.005113485875801627	0.08284389988477306	-0.0007898739986233582	0.023585206767328226	0.17295569270523148
ENSG00000173327.7	2.315607011799127	1.0	1.0	-0.035428085665050554	0.06261798614751302	0.08509284509884882	-0.0002705844799222205	1.0	1.0
ENSG00000147100.10	4.917427464882007	0.9575481380143905	1.0	-0.04652825772077305	0.04447569398333917	0.08284389988477306	-0.0033201125177512113	0.8122609893901868	1.0
ENSG00000131263.12	1.4971690064219652	0.0891736594412752	0.7838836778730884	-0.035188747556627265	0.016900158961223544	0.08284389988477306	0.0001541753334223372	1.0	1.0
ENSG00000050030.13	1.9534515545050202	0.10223460546504193	0.8247928584732898	-0.038368766694670826	0.01768168671370729	0.08284389988477306	0.00020800356349471867	1.0	1.0
ENSG00000167595.14	2.9649994995941014	0.07118070366596974	0.721183575742173	-0.03930687887359026	0.08687825591389264	0.10338311501734919	-0.0037384060655916017	0.06825266141053199	0.3446009096046793
ENSG00000122122.9	2.3821073794410137	1.0	1.0	-0.06282358279784048	0.022526953343039002	0.08284389988477306	0.012483756672171659	0.09979633103913355	0.4437496178319867
ENSG00000118271.9	2.042352441260933	1.0	1.0	-0.03866396560196376	0.16280595615021143	0.1739808295251821	0.0022472823326736844	0.08107859850477739	0.3864704764339657
ENSG00000131269.15	0.7015673926517892	0.45014600179157893	1.0	-0.04473940079737067	0.1023006012243669	0.11703702406331874	0.005583233213971228	1.0	1.0
ENSG00000126953.5	8.114717815809955	3.978325418918516e-05	0.026314917649537875	-0.08244672155805767	7.898871741884861e-05	0.060955593232125474	-0.018648426243843403	2.8598116247890992e-05	0.0032252825381160846
ENSG00000253807.5	2.1078009689821187	0.307998289897105	0.9238607699518385	-0.04012490813895878	0.04874566376060818	0.08284389988477306	0.005266038010283581	1.0	1.0
ENSG00000237457.6	2.2556831243063047	1.0	1.0	-0.04126229352949523	0.1854889817249672	0.19596839391752455	0.0007683821914207627	0.5512552497182281	1.0
ENSG00000272416.1	1.237397728858465	1.0	1.0	-0.041351578687228704	0.05643329425362009	0.0830045719139688	0.03408767219228543	0.00010005627078335522	0.006580689559390502
ENSG00000102383.13	3.5719655225746854	0.01887279038478995	0.39291096346684734	-0.04750641322379679	0.008384487835512933	0.08284389988477306	-0.003621733147046978	0.05711263611479056	0.3063089751986514
ENSG00000237414.2	2.1065019648070256	0.26257870638409275	0.9203160407886041	-0.03930683738182879	0.0351125562396043	0.08284389988477306	0.006711319450608301	1.0	1.0
ENSG00000186675.6	1.335218582219986	1.0	1.0	-0.03847953930164609	0.13764305894869366	0.1500270460320719	0.004683228411137528	0.042272084256624654	0.25340264697698534
ENSG00000153107.11	1.984747909893406	0.04872155011961987	0.6010901690470257	-0.038956863334377076	0.013410650211312491	0.08284389988477306	0.00013751307124473862	1.0	1.0
ENSG00000102158.19	1.8068595789807722	0.658982555785486	1.0	-0.051324100027184134	0.05770123008643191	0.08321446823299208	0.0014954698863420936	1.0	1.0
ENSG00000165240.18	1.1433618808088324	0.20150753210616745	0.9203160407886041	-0.03588021278228507	0.2399423711062606	0.2494456793516116	0.003598917764277422	1.0	1.0
ENSG00000248738.6	4.4337337305158915	0.34136839185851553	0.9341004603987794	-0.055629948015894555	0.021696290298223952	0.08284389988477306	-0.011933771460508967	0.20948347097163778	0.733144646479877
ENSG00000279499.1	2.0227327480775807	0.6358392721170554	1.0	-0.03956008263525482	0.05595949116745147	0.08295277857680944	0.009801207094248188	1.0	1.0
ENSG00000137692.11	3.229826186480443	0.02792305755322677	0.47251256346592113	-0.04769216605281136	0.005181790679348874	0.08284389988477306	-0.001224082934672516	0.1636211172255746	0.6175403464116853
ENSG00000147145.12	2.3419302922878655	1.0	1.0	-0.044506390478828164	0.05536804783961358	0.08291129361240156	0.005696918708226617	1.0	1.0
ENSG00000198791.11	5.3298852511102615	1.0	1.0	-0.05534446485596335	0.0581637065848335	0.08331567696729861	-0.0006327571904176028	1.0	1.0
ENSG00000168385.17	2.6944468643045156	1.0	1.0	-0.034744987803607956	0.04251204929117547	0.08284389988477306	-9.886220571081599e-05	1.0	1.0
ENSG00000072133.10	1.5224592632006184	0.22833192241303812	0.9203160407886041	-0.03617264699308995	0.03686389647336907	0.08284389988477306	0.0006859356297585524	1.0	1.0
ENSG00000250218.1	2.5494245379040965	0.6733377545245526	1.0	-0.052490088791465016	0.012951345773850709	0.08284389988477306	0.03142593078012486	0.08360482411991943	0.39468500880918733
ENSG00000165259.13	1.6902084237595085	0.10281654122858053	0.827178939514034	-0.03665641344908521	0.018395453440355647	0.08284389988477306	0.0016476520804895019	1.0	1.0
ENSG00000184788.12	2.078446310196364	1.0	1.0	-0.04175535129464915	0.04814371820173435	0.08284389988477306	0.011544629694403867	0.7370644761285275	1.0
ENSG00000196504.15	-0.8553118244471842	0.3604614675178325	0.9480849164400523	-0.03356131486346975	0.13009295893008455	0.14293493864507556	0.0016396956591415326	0.015544363996308874	0.13348203667601882
ENSG00000147180.16	5.472245574940555	0.09986496501195896	0.8183978070767652	-0.06283725121640028	0.012803467315786188	0.08284389988477306	-0.0014515017730694433	0.13064901477652668	0.531293753924358
ENSG00000115556.13	1.1252103601028218	1.0	1.0	-0.047423644575797175	0.023959238506533143	0.08284389988477306	0.008371166539418221	0.08519932870676306	0.3984746785636912
ENSG00000188419.13	3.3002899884757873	0.04066031569792472	0.5565046900405435	-0.048223920892941995	0.008537694579675792	0.08284389988477306	-0.0004088667031581738	0.1250288107948141	0.5144937786545931
ENSG00000126733.20	4.048690632255656	0.036601474351551144	0.5306832648340277	-0.05114063169001813	0.01191768463124887	0.08284389988477306	-0.0014172263840050387	0.04375440311440004	0.25851086985509386
ENSG00000272971.1	2.6903500787840593	1.0	1.0	-0.034894788531947836	0.04711329426870969	0.08284389988477306	-0.017153474681325866	1.0	1.0
ENSG00000233840.1	1.8805388969500931	0.2610434012892696	0.9203160407886041	-0.03614529482600872	0.03420587195233393	0.08284389988477306	0.003427665434077214	1.0	1.0
ENSG00000183513.8	3.5513455593650294	1.0	1.0	-0.041047553407999524	0.06604430178448584	0.08707737517014817	-0.0008645645440518717	1.0	1.0
ENSG00000102271.13	2.4169360439545367	0.5349448600238401	1.0	-0.041690873468175675	0.04664135639166744	0.08284389988477306	-0.00010208434530556918	0.7805508213072432	1.0
ENSG00000186310.9	5.421203417078755	1.0	1.0	-0.05516972364822894	0.03781418967995798	0.08284389988477306	-0.00029959374099122673	1.0	1.0
ENSG00000258667.1	1.1300170730049885	0.1200071069944626	0.8740164553083226	-0.027573710690819663	0.020920523340924646	0.08284389988477306	0.035074849368097814	1.0	1.0
ENSG00000179083.6	1.1495489221062567	0.36800935101067644	0.9546210863437906	-0.03407469284239597	0.04894718926871988	0.08284389988477306	0.0026121338627389306	1.0	1.0
ENSG00000147202.17	1.493952806446221	0.04742320782662268	0.596778358384501	-0.03760711809095349	0.15403224183836295	0.1655986082845705	0.0012700993712852192	1.0	1.0
ENSG00000107815.7	3.4619700661124475	1.0	1.0	-0.041764847222424364	0.0747011342841889	0.09339361690469207	-0.006513798852575472	1.0	1.0
ENSG00000165194.15	4.213590347392147	1.0	1.0	-0.05696757517191218	0.08877967150250832	0.1050232246059793	-0.0008183965737172488	1.0	1.0
ENSG00000102359.5	0.8505922503951198	1.0	1.0	-0.033295830867526945	0.14924172858509288	0.1610166491971985	0.030691427308244108	0.006474425197321443	0.07670901624523477
ENSG00000102362.15	1.8652160670536728	1.0	1.0	-0.061276168239810684	0.016237472741346903	0.08284389988477306	0.0038304970856310036	0.000184376916922524	0.009364718347759282
ENSG00000101811.13	2.8358057297546706	0.14735852182066544	0.9203160407886041	-0.04256641423186757	0.03684723520998556	0.08284389988477306	-0.0013273081863073542	0.4011300547982133	1.0
ENSG00000007952.17	1.8048258640498767	1.0	1.0	-0.041783970946159155	0.050714136664258946	0.08284389988477306	0.01144152144114514	0.008764067128277486	0.09298667190043634
ENSG00000126950.7	4.964638610550719	0.02772473119317509	0.4712593625941237	-0.055777963293555735	0.01268855050080775	0.08284389988477306	-0.0011838136425849544	0.016065012992156347	0.13628476210385182
ENSG00000241343.9	0.010787306671683088	1.0	1.0	-0.04191829071150241	0.052637291005228626	0.08284389988477306	0.0006183186696174984	0.009017458236745601	0.0946771771604977
ENSG00000126945.8	7.417228244447559	0.08399165615377568	0.7675020276452666	-0.06659347171692276	0.012032970281377953	0.08284389988477306	-0.0008733527211672051	0.10753153622361478	0.46689095932350066
ENSG00000198960.10	1.5216925509057986	1.0	1.0	-0.048434695200884365	0.009864542541999977	0.08284389988477306	0.0024996845647334174	0.05302336269899799	0.29241159357896673
ENSG00000278974.1	1.9561940879539965	1.0	1.0	-0.04302231647196375	0.025494056213424376	0.08284389988477306	0.0030726829803646807	0.01405222975447129	0.12650615828954942
ENSG00000279464.1	2.0668208561026273	1.0	1.0	-0.04326120226628556	0.03747419085444437	0.08284389988477306	0.012242177602934926	0.334520529608058	0.9980006161025967
ENSG00000102401.19	7.15030722952511	0.0002787755735034203	0.06865886491678387	-0.07318771184657694	0.00020323996979609849	0.07934503259809318	-0.0008062144523005413	0.000559424678116982	0.018189944835795297
ENSG00000235615.2	2.5877419293806323	0.07111670234895795	0.7208506024871828	-0.041278047099516595	0.049813723893336825	0.08284389988477306	-0.006331102447880872	0.053905066916014266	0.2952344935350476
ENSG00000143157.11	1.8177273749953633	1.0	1.0	-0.044066984335091514	0.012903763348624642	0.08284389988477306	0.00027771924030142747	0.04222065608668202	0.25322549457584853
ENSG00000126952.16	2.394101413101374	1.0	1.0	-0.0367747437679846	0.11188240479679823	0.12585457665805252	-0.032642049210083755	0.33603486849240904	1.0
ENSG00000138813.9	1.95753719306988	0.38856513373744306	0.973765001073181	-0.03823270801353676	0.04280006951957871	0.08284389988477306	0.005100075762092392	1.0	1.0
ENSG00000125962.14	4.294832721625466	0.005017210340483302	0.22018159642102814	-0.053147638722157796	0.0026592198654357135	0.08284389988477306	-0.003642443192936747	0.012905059622127624	0.11998595795657696
ENSG00000133169.5	3.873076046568651	1.0	1.0	-0.049249150991483276	0.04445236244220352	0.08284389988477306	-0.00013118825921005302	1.0	1.0
ENSG00000180964.16	1.921770930995865	1.0	1.0	-0.039753616265602	0.14142076069554	0.1535950474227081	0.00019739973739750453	0.6000082937793607	1.0
ENSG00000182916.7	4.819169611731778	0.05083511693822618	0.6153007737357861	-0.05545387692031464	0.011474867409048128	0.08284389988477306	-0.0006299416742765848	0.0426763707582114	0.2547706702999877
ENSG00000185222.7	-2.94798566544788	1.0	1.0	-0.03505475582266862	0.11782945600151484	0.13126749126081855	0.00557377390543991	1.0	1.0
ENSG00000172476.4	1.9935790062921186	0.05849279284595599	0.6612141831917613	-0.04178138171567226	0.07558179248873709	0.0940741875436744	0.0035892748154841736	1.0	1.0
ENSG00000137975.7	2.455515952459933	0.7706456738266098	1.0	-0.03421084245924042	0.13659811181550097	0.14907056126334794	-0.04914487601718429	0.10847658279795913	0.46967296958211185
ENSG00000133142.17	3.6352791895395016	0.4462141824294097	1.0	-0.04450209205383747	0.04030931320374509	0.08284389988477306	-0.0003108798882974552	0.5287243101924213	1.0
ENSG00000172465.13	2.442176639661664	1.0	1.0	-0.041557491078878496	0.36016969851004077	0.3687224148848481	-5.702941491740674e-05	1.0	1.0
ENSG00000179363.6	2.249462144454603	1.0	1.0	-0.048618395843311936	0.02446062523553305	0.08284389988477306	0.03738554058853788	0.18590826028602703	0.6759035577092026
ENSG00000185946.15	2.110041048619337	0.23103345415115528	0.9203160407886041	-0.040183842487157714	0.04696981942670819	0.08284389988477306	0.00011299168534575324	1.0	1.0
ENSG00000123560.13	2.424738015317232	1.0	1.0	-0.03786810948064547	0.0820978020659896	0.09931787718188458	-3.9866547854105205e-06	0.5065544975928262	1.0
ENSG00000123570.3	6.336489240176655	0.0010055175638938874	0.10731482447643087	-0.06487102441692343	0.0018694254705494684	0.08284389988477306	-0.0028008632507660614	0.0005249942687460818	0.017487974555022358
ENSG00000169583.12	1.6087210681725852	1.0	1.0	-0.037279917160694585	0.15027182991796506	0.1619924394320867	0.027109352042731086	0.004001238172387955	0.05707496298764852
ENSG00000269226.7	2.2336802290146287	0.30492954116717774	0.9222512637897999	-0.04216494903122247	0.04902982542143541	0.08284389988477306	0.0012492806990046731	1.0	1.0
ENSG00000166707.10	1.9369028365053065	1.0	1.0	-0.04246469869045224	0.033314676212438776	0.08284389988477306	0.0015503421935222567	0.09982456013594121	0.4437496178319867
ENSG00000166323.12	1.8377262731739072	0.20052627238169474	0.9203160407886041	-0.03864482354601173	0.03977929588927176	0.08284389988477306	0.011740601479660091	1.0	1.0
ENSG00000123575.8	3.452349067787968	0.28195408954123624	0.9203160407886041	-0.04708400405538277	0.031297641652148656	0.08284389988477306	-0.00019852777565504976	0.42061306938711607	1.0
ENSG00000189108.12	2.6920694936355978	0.060559832681963965	0.6724611291988228	-0.045376941197718124	0.008681992307823405	0.08284389988477306	-0.002689097205001138	0.2265406072577405	0.773089719458358
ENSG00000133131.14	1.6334187140299767	0.2733430206288987	0.9203160407886041	-0.041948958825576935	0.06607135729509472	0.08710312583217003	0.0016662701851439658	1.0	1.0
ENSG00000100764.13	5.842949934986958	0.20535884350058398	0.9203160407886041	-0.0590283423894301	0.01841887782016538	0.08284389988477306	-0.0009636764016631879	0.22530088940526694	0.7699942265458126
ENSG00000087085.13	2.8023697710883164	0.5241207898653859	1.0	-0.03949327084297249	0.06271783150859855	0.08515896351468659	-0.0006757347374673051	0.5207438387247965	1.0
ENSG00000089682.16	1.5001567961719722	0.3421975206921415	0.934713663006843	-0.03667851392929403	0.050460129645439444	0.08284389988477306	0.002012298942386215	1.0	1.0
ENSG00000147234.10	2.629045731148655	0.5195014790619172	1.0	-0.04072767399769387	0.0627193411918694	0.08515896351468659	-0.0011577452230297038	0.49324694362763477	1.0
ENSG00000101843.18	3.2540036350883415	1.0	1.0	-0.042152418753765575	0.0664126534155518	0.08725856787681818	-0.0005676879200923252	1.0	1.0
ENSG00000101844.17	-0.3440829280049198	0.4776190293755783	1.0	-0.054308963284994224	0.011541684971470234	0.08284389988477306	0.014105090240164602	0.0059312156139514904	0.07331210500725625
ENSG00000188153.12	2.362609287738341	1.0	1.0	-0.03848048953447299	0.08420000249889459	0.1009955058210408	-0.00015323881074497456	0.5659542823782873	1.0
ENSG00000068366.19	5.661267321035054	0.023915023898787413	0.440103495817384	-0.06746610321965817	0.00418291074016286	0.08284389988477306	-0.0006176611552438203	0.03945395368953997	0.24258485771776225
ENSG00000157600.11	1.8148706250212265	0.4029916349749548	0.9894330108635747	-0.04633569326928916	0.08293328884084228	0.09999662178016752	0.0013083696603833528	1.0	1.0
ENSG00000101935.9	1.1939969694940464	0.27900147159798105	0.9203160407886041	-0.03773550116934541	0.04133257907043808	0.08284389988477306	0.004722550567240547	1.0	1.0
ENSG00000162086.14	5.190503502859035	0.8090335571520746	1.0	-0.04157533495590414	0.05001685638352105	0.08284389988477306	-0.005177208684223306	0.7158381341547274	1.0
ENSG00000243978.8	2.1424837823239233	0.10370278641167308	0.8298732140396279	-0.04085093962187386	0.027610763086982404	0.08284389988477306	0.005450370347482265	1.0	1.0
ENSG00000279108.1	1.9099280101940408	0.3395630507330035	0.9328615388061902	-0.037980652878439915	0.0414510863289288	0.08284389988477306	0.0005418195886043105	1.0	1.0
ENSG00000101938.14	2.198369076893476	1.0	1.0	-0.04119080975139609	0.14504040781956118	0.1570547465589645	0.00010958258063225206	0.4218222595434723	1.0
ENSG00000077264.14	4.250148974025815	0.013143846849550389	0.3438341225016283	-0.05787108917254748	0.0027176414334026955	0.08284389988477306	-0.00022879382134016835	0.02531028098898458	0.18125050658877553
ENSG00000072315.3	2.371490155894455	0.242896548577341	0.9203160407886041	-0.041926075576078525	0.028349514790286023	0.08284389988477306	-4.611485327146632e-05	0.8148989943534691	1.0
ENSG00000165887.11	2.3536363054164706	1.0	1.0	-0.041788443805704706	0.0656196466086687	0.08677445813887524	6.182320478036645e-05	0.8150426609216106	1.0
ENSG00000164066.12	1.8554903021352287	0.26606261913539087	0.9203160407886041	-0.03887563953672278	0.04370689922236348	0.08284389988477306	0.00015867799365584803	1.0	1.0
ENSG00000185499.16	2.7225385382580303	0.3258387038007876	0.9268981209380974	-0.057023255377108666	0.003908042850248816	0.08284389988477306	0.007672827662630549	0.017944270816200203	0.1455056831366737
ENSG00000182508.13	1.3443506346120275	0.08868480719020866	0.7824473975840398	-0.029778765185415324	0.2804909160553698	0.28945552276000114	0.010008497239379032	1.0	1.0
ENSG00000257890.1	1.9805276687581677	0.4373260256533935	1.0	-0.03962852770203443	0.04706989154355867	0.08284389988477306	0.0170491033064404	1.0	1.0
ENSG00000126016.14	1.4186146418906125	1.0	1.0	-0.041010935115637755	0.051707916555017164	0.08284389988477306	0.000453078647976747	0.45081957687497176	1.0
ENSG00000064989.12	1.5681923142306096	1.0	1.0	-0.03947457098400899	0.07223234799842626	0.09141980584471716	0.0017933576377297813	0.3385027785436939	1.0
ENSG00000147246.9	2.2580752182269213	1.0	1.0	-0.04193538340320558	0.14984199345173632	0.16160402452255415	0.00031699421054395935	1.0	1.0
ENSG00000228213.5	1.8786983613103336	0.28253631718267025	0.9203160407886041	-0.03683972543996598	0.03398769631554033	0.08284389988477306	0.005323034896196014	1.0	1.0
ENSG00000237720.1	1.4699807419673738	1.0	1.0	-0.03183923674012622	0.12304165285938895	0.13622846988750423	0.003913969087306996	1.0	1.0
ENSG00000254788.7	1.8000861618446213	1.0	1.0	-0.04317698506653429	0.039566988850379015	0.08284389988477306	0.02105814533327024	0.25967202828464464	0.8444538736926265
ENSG00000255153.1	2.211907101941315	1.0	1.0	-0.043359298032319034	0.01964146802460498	0.08284389988477306	0.004087134825354523	0.21772648156539431	0.7526632484277204
ENSG00000131725.13	1.608726594364543	0.06382915395237199	0.6885874851590699	-0.037621395218079834	0.017277004388684847	0.08284389988477306	0.0006403534745945628	1.0	1.0
ENSG00000175556.16	1.8150932068040224	0.19282240351627244	0.9203160407886041	-0.04080050286136526	0.039342529805565185	0.08284389988477306	0.0062598213290082074	1.0	1.0
ENSG00000101856.9	4.620345557906853	1.0	1.0	-0.04968678687709361	0.040641208351244185	0.08284389988477306	-0.0003370872825561281	1.0	1.0
ENSG00000279332.1	2.0991924930680392	1.0	1.0	-0.044416151964507794	0.025785961738579277	0.08284389988477306	0.005117892119911243	0.12162479178764962	0.5043409555213821
ENSG00000077713.18	1.8208629341878795	1.0	1.0	-0.051424591776473856	0.007918573746977797	0.08284389988477306	0.006437989012585147	0.03062230482195505	0.20513715301594249
ENSG00000018610.13	5.93743794473693	0.0007014814770786026	0.09609466080382681	-0.054323493497052615	0.0022866675699871886	0.08284389988477306	-0.004585628054070109	0.0019504139193576853	0.03704943441159442
ENSG00000006715.15	7.021176650039503	0.0009511515517022229	0.10595388718620181	-0.07062661705351582	0.0006119861858653319	0.08284389988477306	-0.0008448526713460244	0.001480159137010384	0.03153498686705081
ENSG00000077721.15	3.051797741752953	1.0	1.0	-0.04208551843163671	0.05986881982267911	0.08390312753872327	-0.0005205920582708629	1.0	1.0
ENSG00000197008.9	1.6438217454950155	0.1534994332980415	0.9203160407886041	-0.03738260409946342	0.030756276480559452	0.08284389988477306	0.0012379687280174721	1.0	1.0
ENSG00000266237.1	1.7486719018007448	0.24846480657771108	0.9203160407886041	-0.03766253541843207	0.03938080337921668	0.08284389988477306	0.01657107638472835	1.0	1.0
ENSG00000125351.11	2.2864604445437418	1.0	1.0	-0.042016858756355836	0.014537651388068062	0.08284389988477306	0.00013319885137400692	0.6332617776674515	1.0
ENSG00000269176.2	3.510544242971126	1.0	1.0	-0.043520366175904907	0.046744379984683726	0.08284389988477306	-0.010836470634982562	1.0	1.0
ENSG00000125356.6	2.3125241589545897	1.0	1.0	-0.041642911081492054	0.05197200710777661	0.08284389988477306	1.6617824165203776e-05	1.0	1.0
ENSG00000101882.9	0.8488136845719334	0.6020567657957039	1.0	-0.03791988536196674	0.056083398628512526	0.08295277857680944	0.0017419093658225177	1.0	1.0
ENSG00000101883.4	2.2066183413343	1.0	1.0	-0.043039801459121736	0.028720310971086294	0.08284389988477306	0.005761044375339156	0.12402957518870683	0.5119422551040861
ENSG00000177485.6	0.47831045961797275	1.0	1.0	-0.04175559019519527	0.0701260167858907	0.0897623679592978	0.0018009700481452777	0.03605405441867637	0.2281813597175442
ENSG00000143258.15	2.178642713083771	1.0	1.0	-0.04341560182421232	0.0036605242153431305	0.08284389988477306	0.0002827824794239597	0.12450656038218078	0.5131656363553262
ENSG00000125355.15	2.0231198536300434	0.5544965514821176	1.0	-0.054653042046099706	0.039049108306212776	0.08284389988477306	0.005623034567684701	1.0	1.0
ENSG00000120662.15	-1.4816739639830503	0.30430025260400895	0.9222512637897999	-0.05262348806827869	0.019209032943420135	0.08284389988477306	0.015796847954465044	0.03369985523453167	0.218342823314594
ENSG00000005893.15	2.304878634650167	1.0	1.0	-0.04664014765117093	0.022465101984026514	0.08284389988477306	5.694652220651224e-05	0.17651990466235168	0.6520843007560402
ENSG00000215475.4	4.701658134791418	0.006916124143509728	0.2572229796196404	-0.05916301786812054	0.002039033987068395	0.08284389988477306	-0.006179448035288157	0.009848448901797036	0.10004451098091406
ENSG00000232119.7	6.424919638695903	0.027993178482495273	0.47251256346592113	-0.07143548974234594	0.004605641872843513	0.08284389988477306	-0.0032725734310817805	0.03876763024124785	0.2395274640285906
ENSG00000106692.13	4.749448856271857	0.004623168441868053	0.20986465215232802	-0.052120058672606225	0.005692343522302856	0.08284389988477306	-0.002313414240620921	0.005528726179335863	0.07010211887485497
ENSG00000171155.7	1.1004143093146626	1.0	1.0	-0.03821990809852821	0.2527742325524278	0.26204443210734624	0.003354180586718131	0.05136141399780747	0.28649230156277816
ENSG00000085117.11	2.3501527083161107	1.0	1.0	-0.03861179778101031	0.055659098457844114	0.08295277857680944	-0.000270361193412138	1.0	1.0
