gene_id,H_0689_BA9_mRNASeq,H_0709_BA9_mRNASeq,C_0074_BA9_mRNASeq,C_0107_BA9_mRNASeq,H_1106_BA9_mRNASeq,H_0821_BA9_mRNASeq,H_0723_BA9_mRNASeq,C_0103_BA9_mRNASeq,C_0113_CAP_mRNASeq,H_0513_BA9_mRNASeq,C_0106_BA9_mRNASeq,H_1104_CAP_mRNASeq,C_0114_CAP_mRNASeq,H_1105_BA9_mRNASeq,H_0656_BA9_mRNASeq,C_0054_BA9_mRNASeq,H_0802_BA9_mRNASeq,H_1105_CAP_mRNASeq,H_0791_BA9_mRNASeq,H_1104_BA9_mRNASeq,H_0601_BA9_mRNASeq
ENSG00000188051.6,43.0,114.0,127.54,113.988,114.16,119.347,114.002,139.017,47.7214,394.016,90.1323,52.9668,64.2461,95.0,72.0,98.1876,130.917,45.6259,126.746,58.0,93.0
ENSG00000282851.1,24.2876,52.8362,109.899,149.718,132.67700000000002,149.935,53.6724,158.518,123.092,191.952,168.898,145.13299999999995,161.97799999999995,39.71,49.1568,134.613,170.704,124.334,185.685,19.3023,38.3286
ENSG00000105136.19,153.6,223.187,796.052,969.297,787.8489999999998,882.9889999999998,406.787,717.1560000000002,711.2660000000002,953.118,901.416,701.003,962.554,231.477,182.24400000000003,863.727,841.19,604.373,924.206,163.81,351.94
ENSG00000130303.12,251.0,833.0,260.0,217.0,413.0,208.0,464.0,191.0,219.0,1366.0,344.0,682.0,416.0,196.0,356.0,414.0,308.0,511.0,342.0,247.0,228.0
ENSG00000074855.10,461.0,459.0,430.665,530.335,336.726,718.5010000000002,805.0,550.7180000000002,405.185,1660.32,306.621,404.535,727.2769999999998,545.0,286.0,251.888,459.644,411.381,460.839,538.0,756.3580000000002
ENSG00000099331.13,1261.98,982.988,659.0,2310.93,1204.0,2827.0,1319.98,1693.0,1040.0,4321.98,1115.0,1095.0,2342.0,1483.0,1275.0,944.0,1146.0,1470.0,1181.0,1072.93,1863.97
ENSG00000131351.14,32.9739,40.9567,103.843,121.602,112.767,145.779,57.457,131.06799999999998,140.389,163.90400000000002,149.666,198.685,161.391,35.2865,26.5156,73.03699999999998,177.502,131.02700000000002,176.64,36.9758,33.7191
ENSG00000127511.9,851.0239999999999,1514.07,1722.09,3440.15,1636.1,4030.96,2468.0,2834.17,1612.58,7042.55,2654.09,1620.94,2396.0,2141.42,1180.78,2060.91,2636.62,1286.77,2740.84,1724.94,2470.87
ENSG00000188039.13,434.481,166.923,1181.78,688.625,1266.95,1039.64,380.985,913.477,1101.23,787.3689999999998,618.734,1097.24,1112.02,97.708,241.224,555.616,1188.47,985.96,1716.41,200.765,323.815
ENSG00000198547.8,18.4106,66.65899999999999,193.686,385.389,179.002,381.704,173.044,255.68,350.922,595.8,210.163,373.514,425.687,45.7249,78.4809,168.06599999999997,320.192,166.665,179.287,64.2155,76.1277
ENSG00000072954.6,145.546,605.826,1401.54,1177.42,1227.45,660.471,952.414,1084.66,1109.44,2196.68,783.926,696.712,829.8430000000002,734.243,372.167,1217.89,885.815,847.768,906.127,390.159,831.574
ENSG00000268087.1,8.0,5.06877,66.8458,64.1195,62.6453,26.7765,18.0,86.9341,50.761,23.1425,58.3564,62.8849,64.9738,12.0741,9.69819,72.5856,91.1069,48.2476,53.024,9.0,26.577
ENSG00000105085.10,72.6137,142.125,134.472,202.019,149.513,281.96,176.15599999999995,125.15,162.822,514.221,139.657,207.621,205.785,196.807,86.819,133.548,118.258,188.803,161.476,128.94,142.94899999999996
ENSG00000279529.1,17.3863,86.8747,72.9257,98.4943,97.3283,116.365,90.8444,99.2149,88.9692,204.417,100.424,159.173,157.77100000000004,42.6928,46.181,35.1412,98.7516,101.991,105.834,24.7381,53.1259
ENSG00000085872.14,445.335,936.74,551.0,884.689,521.66,1052.36,1277.46,741.332,546.9069999999998,3499.37,712.569,608.799,792.0830000000002,918.194,674.22,546.743,649.795,471.234,840.443,782.4830000000002,1105.69
ENSG00000280332.1,35.7619,41.62600000000001,47.3027,104.538,44.8126,100.01,73.487,157.243,78.8966,226.212,80.9877,85.9363,148.88,40.0286,44.4865,38.5082,94.1392,44.5307,59.816,37.8895,63.3484
ENSG00000269243.1,41.5981,131.77,13.0,25.0,10.0,33.4321,120.721,19.0,15.2465,540.966,19.0,15.0,22.0,163.40200000000004,100.366,7.0,4.0,10.0,10.0114,79.1213,92.4492
ENSG00000167461.11,182.13,230.86,484.93300000000005,466.614,528.285,522.106,310.285,429.642,441.828,1024.19,367.596,386.526,601.3,304.335,238.164,513.496,442.638,559.441,475.524,191.128,277.589
ENSG00000279198.1,18.2655,18.1176,43.9221,57.3964,70.4,56.9435,44.5608,37.7997,58.9528,120.781,45.7619,48.298,66.1484,49.4623,23.2216,28.126,53.6965,89.3861,42.5212,19.1754,39.4656
ENSG00000167460.14,1524.48,1665.88,2353.68,2224.48,2864.69,2363.5,2117.2,2067.36,1842.99,7965.38,1803.69,1749.06,2718.46,3034.25,1621.76,3008.29,2754.56,3557.0,2074.69,1898.35,2217.94
ENSG00000171903.16,35.4554,80.0532,250.768,289.38,285.503,442.965,162.07399999999996,238.902,350.463,240.343,191.321,336.7990000000001,530.5419999999998,16.1316,42.7975,289.773,279.339,387.44,184.612,68.9182,63.1095
ENSG00000267056.2,7.0,4.0,35.6657,44.5605,29.7644,61.3409,6.0,42.1548,54.379,11.0,10.3998,47.4832,80.8824,2.0,1.0,32.0385,27.5001,55.8787,10.407,9.0,16.0
ENSG00000279717.1,8.0,7.0,246.541,467.853,360.665,467.533,18.0,405.524,336.713,53.1279,434.098,370.706,493.135,10.0,7.0,370.636,503.572,217.544,476.0,20.0,17.0
ENSG00000005302.17,274.0,469.525,829.21,972.245,912.87,731.064,555.914,790.466,748.6410000000002,1965.9,944.272,647.48,806.75,434.017,362.0,1089.38,1101.57,602.206,1218.76,390.072,619.273
ENSG00000186204.14,6.0,20.0,22.056,76.5135,66.3492,85.1543,14.0,60.3975,130.52200000000002,75.0,57.445,64.6549,89.9894,15.0,15.0,41.1742,67.6199,57.6423,70.3986,20.0,9.0
ENSG00000279716.1,41.1477,25.7339,66.9146,108.563,50.5771,105.561,90.3082,74.3773,91.9868,314.426,41.18899999999999,107.245,161.313,48.4157,82.6788,40.0545,112.365,36.0,46.9015,34.4872,122.447
ENSG00000011243.17,877.947,2017.41,1209.06,1401.41,1116.37,1747.38,2351.72,1568.62,1427.01,6568.91,1631.75,1760.75,1900.69,1623.62,1251.75,1210.88,1556.6,1241.98,2169.07,1293.89,1222.09
ENSG00000105127.8,294.0,360.131,545.399,720.685,526.632,730.27,576.009,601.7909999999998,690.18,1496.2,715.61,548.674,866.0239999999999,437.017,324.0,596.696,802.27,622.826,948.379,428.0,446.0
ENSG00000141867.17,795.0,1216.0,1139.1,2327.58,1098.2,3149.51,1462.03,1878.94,1428.71,3785.01,1912.94,2097.45,2287.68,1314.0,821.9989999999998,1263.39,1699.85,1170.31,2252.22,1057.0,1240.0
ENSG00000088826.17,941.001,981.0,392.622,717.549,506.39,566.344,968.041,472.515,446.735,3065.01,313.584,332.0,714.2080000000002,649.999,736.0,490.514,414.44,815.007,697.2489999999998,415.0,633.012
ENSG00000105135.15,352.0,693.1360000000002,554.113,713.768,630.405,678.695,704.2689999999999,534.335,812.16,2377.19,590.942,650.043,793.3919999999998,695.0,498.0,633.195,579.6569999999998,686.166,513.0,439.0,629.125
ENSG00000127507.17,61.847,15.8116,207.685,424.811,258.711,578.279,92.755,292.964,287.469,90.147,333.3780000000001,420.169,617.524,152.875,28.028,258.936,326.332,516.9119999999998,307.494,76.2055,48.9616
ENSG00000160961.11,190.914,151.93200000000004,1153.38,2103.67,1528.79,1901.54,281.04,1554.83,1162.27,947.028,1582.06,1416.79,1771.5,255.644,237.942,1271.35,1769.07,1205.71,1851.44,187.356,365.543
ENSG00000099797.12,1004.4,2245.63,1162.16,1465.22,1540.88,1378.39,2584.79,1055.27,1055.87,7624.87,966.476,1364.49,1071.44,2272.26,1522.95,1337.37,1278.78,1619.33,1399.27,1532.76,1657.44
ENSG00000132002.7,1042.36,14310.1,1601.67,1550.41,2369.21,2395.61,3295.94,1239.84,3615.04,5312.18,5918.71,8545.03,1441.29,17758.2,997.237,1818.33,1580.33,23305.4,11486.6,11481.1,1552.08
ENSG00000267474.1,3.36209,2.27972,29.3899,43.0826,40.9309,45.4489,3.66601,33.3455,30.3836,13.3559,32.6636,38.4503,50.6565,2.53307,3.40456,27.2644,39.1722,29.8182,48.6519,4.98767,1.06163
ENSG00000123146.19,130.003,87.13799999999998,110.444,238.972,206.039,296.309,165.71099999999996,132.238,178.105,418.085,95.2969,167.59799999999996,284.0440000000001,220.507,143.61,163.245,146.208,288.508,117.838,94.3504,187.596
ENSG00000072071.16,1801.4,3825.97,4691.0,6946.95,4364.89,7119.73,4212.3,5956.46,4573.95,16660.6,4836.24,5229.66,5639.63,4962.74,2400.92,4040.68,5317.86,2850.0,6205.98,3044.78,4364.58
ENSG00000267169.1,53.4549,48.0768,347.6090000000001,732.795,491.068,774.5169999999998,37.4155,539.3919999999998,545.6669999999998,178.333,565.534,605.9540000000002,654.26,39.6241,37.0505,476.849,698.584,379.149,724.355,37.4666,101.404
ENSG00000141854.8,156.0,445.0,132.0,146.0,148.0,201.0,663.0,144.0,53.0,1902.0,135.0,83.0,111.0,396.0,299.0,158.0,147.0,87.0001,149.0,198.0,251.0
ENSG00000187867.8,30.0,101.0,38.0,22.0,34.0,69.0,115.0,60.0,22.0,247.0,70.0,22.0,20.0,95.0,40.0,61.0,60.0,33.0,77.0,111.0,40.0
ENSG00000104998.3,126.0,83.0,143.02700000000004,139.05200000000002,113.64,207.05,163.843,121.259,76.6196,381.17,148.49200000000005,80.4453,109.202,184.0,53.0,120.609,151.80200000000005,95.1422,196.579,102.902,104.111
ENSG00000280221.1,3.21932,1.03057,31.9499,48.7852,39.323,43.6154,8.375160000000001,39.7611,35.7699,19.0399,63.7286,45.3523,42.7798,4.71165,1.0454,32.7338,54.4244,41.0149,46.8183,3.18832,7.429410000000002
ENSG00000267633.1,1.13985,8.638639999999999,9.66061,18.1368,8.4317,21.2514,18.1929,23.3401,23.9502,3.923130000000001,28.2391,47.0234,27.0069,6.01002,18.6164,18.9332,42.1328,4.7034699999999985,20.1409,12.0143,8.987110000000003
ENSG00000104957.13,317.0,472.364,401.285,631.828,386.921,560.427,615.707,463.631,402.028,2215.61,357.415,389.009,590.127,621.0269999999998,403.224,389.026,468.462,497.072,478.388,357.5540000000001,506.648
ENSG00000160888.6,540.0,833.0,467.0,281.0,668.0,412.792,1050.0,342.0,651.0,3313.64,268.0,325.0,328.0,1312.0,576.0,366.0,384.0,760.0010000000002,398.0,820.0,820.0010000000002
ENSG00000179218.13,1232.0,5608.42,6296.56,3804.97,6512.8,4395.8,4093.47,3757.69,4358.27,11293.9,5285.67,5231.62,4815.73,3928.84,2302.29,6353.66,4450.04,6395.74,3996.29,2858.49,2956.62
ENSG00000105612.8,150.408,235.737,334.761,367.752,370.971,333.052,424.364,352.184,444.365,1239.98,318.067,396.753,505.08,318.807,209.0,432.163,424.406,572.288,367.269,204.233,257.42400000000004
ENSG00000167815.11,1138.0,3319.0,5191.0,3822.01,4383.04,2829.0,4322.0,2805.0,3054.02,16312.1,2788.01,2085.93,2739.03,3996.62,2578.19,5764.9,3548.03,3951.0,3826.01,2370.0,3673.01
ENSG00000171223.5,1702.0,1605.0,612.0,189.0,1005.0,646.0,2168.0,317.0,850.0,9125.45,117.0,703.0,496.0,2029.0,1170.46,339.0,480.0,1754.0,217.0,5815.0,717.773
ENSG00000039987.6,5.0,10.0655,21.0771,44.1501,34.908,22.1221,12.3352,37.9555,42.3703,46.1412,43.1432,42.072,44.982,10.5929,9.0,40.2522,39.035,53.3349,37.7001,11.041,21.2513
ENSG00000198356.11,399.0,963.0,1316.0,976.0,1192.0,599.0,1083.0,798.0,825.0,3673.0,711.0,564.001,589.0,1149.0,649.0,1267.0,875.0,963.0,941.0,669.0,1098.0
ENSG00000123144.10,856.0,1830.0,644.0,476.0,634.0,462.0,1570.0,430.0,492.0,7477.0,500.0,367.0,503.0,1919.0,1614.0,722.0,467.0,588.0,594.0,1322.0,1292.0
ENSG00000132004.12,29.0,136.0,170.0,145.0,136.0,133.0,144.0,107.0,130.0,622.0,75.0,150.0,155.0,157.0,124.0,154.0,124.0,117.0,118.0,85.0,139.0
ENSG00000105583.9,335.171,983.136,1118.5,775.6160000000001,1240.72,517.47,848.569,700.6,900.3330000000002,3478.05,716.308,663.0310000000002,722.715,729.9580000000002,697.6089999999998,1218.93,1003.71,1270.38,1023.25,511.482,709.4680000000002
ENSG00000123154.11,155.45600000000005,308.462,290.289,285.887,276.242,238.668,321.339,219.099,220.497,1317.06,236.015,187.997,193.268,329.1430000000001,242.875,326.1620000000001,264.944,202.312,327.785,213.196,253.098
ENSG00000173875.13,225.228,267.486,1716.37,2042.11,1923.97,1679.7,475.694,1654.95,1564.15,1163.54,1769.71,1500.32,1717.91,379.213,236.256,2147.96,2039.01,1841.95,2131.99,306.539,427.406
ENSG00000188033.9,17.2592,6.0,497.733,754.096,623.879,814.9839999999998,19.1167,692.45,694.605,17.9877,761.352,796.434,877.23,18.0197,8.53098,631.685,764.3330000000002,607.086,899.814,11.4244,40.612
ENSG00000242852.6,44.2087,70.4032,669.11,813.925,809.357,689.835,32.4101,687.827,726.265,130.515,1069.82,697.1339999999999,763.957,60.3357,44.3805,896.212,951.128,684.2710000000002,1057.95,48.9771,74.6592
ENSG00000180855.15,39.0893,43.042,165.865,237.402,217.717,251.731,76.1643,156.888,280.213,180.177,137.506,193.321,291.397,33.7888,48.8676,250.84,190.492,232.046,212.241,28.6247,56.8395
ENSG00000196466.10,45.8398,44.2877,174.312,333.747,286.062,357.519,80.3585,212.074,237.338,191.458,191.752,174.295,355.1430000000001,59.2112,34.0451,187.751,254.888,376.903,240.627,44.3817,48.1605
ENSG00000268744.1,4.01301,16.8364,33.979,71.4584,52.0455,82.1664,30.4888,57.2623,41.4615,71.2565,16.3783,38.4166,63.6198,9.64699,12.1711,34.8,39.7819,29.7863,29.516,3.03417,15.9413
ENSG00000188868.13,14.0,15.0043,151.273,242.415,221.943,225.727,47.2598,206.831,233.534,89.39,237.975,277.09,319.516,46.0,13.0,159.89,253.14,302.188,249.772,24.0838,28.7635
ENSG00000196646.11,58.2082,35.1851,735.821,823.0169999999998,662.26,631.906,198.922,620.297,510.412,421.05800000000005,353.973,346.085,608.54,107.965,84.536,824.0889999999998,822.867,627.48,382.711,114.405,150.641
ENSG00000242615.1,14.0766,43.9951,81.7977,79.3994,94.1854,60.8358,44.2489,81.0,61.605,206.091,75.2004,58.0,68.0,38.8465,36.0267,116.33,101.0,80.0,113.196,21.4402,25.4918
ENSG00000132010.15,13.292,15.0752,96.9494,91.5542,71.6997,140.495,4.97446,77.1161,107.439,49.4265,124.233,128.019,92.6928,38.2026,13.1253,66.2005,99.9371,135.465,145.195,9.66792,28.7029
ENSG00000197054.11,16.0,17.1045,96.5265,183.617,136.875,154.726,45.6698,94.6766,75.4161,142.2,96.787,90.7165,91.0595,31.0,37.0,123.618,124.339,139.205,102.517,18.0,29.0
ENSG00000171291.8,81.9779,87.7785,553.6990000000002,801.785,691.552,817.9830000000002,142.726,621.543,683.8710000000002,359.577,728.9069999999998,754.8,933.649,169.324,94.6499,699.675,718.467,695.83,744.962,107.809,155.497
ENSG00000171295.12,77.1617,55.1787,565.446,588.934,583.797,581.691,106.186,490.9,653.875,268.633,566.456,618.72,753.691,100.887,69.9755,549.065,707.3989999999999,630.518,773.5369999999998,64.7974,145.172
ENSG00000182858.13,105.414,134.666,312.178,479.16,324.876,669.3660000000001,124.123,371.036,387.307,481.733,455.335,448.467,491.526,100.507,88.9479,296.555,377.327,244.55,515.244,120.954,183.959
ENSG00000197044.10,45.0,63.0,1286.73,1727.02,1492.14,1140.15,295.0,1213.07,1422.86,706.0880000000002,1256.66,1103.62,1734.24,185.0,140.44799999999998,1521.34,1583.61,1792.0,1237.15,115.269,290.762
ENSG00000102575.10,3.0,3.0,12.0,16.0,14.0,24.0,12.0,17.0,28.0,33.0,16.0,11.0,55.0001,9.0,7.0,14.0001,21.0,32.0,13.0,6.0,11.0
ENSG00000198551.9,58.0,96.2956,538.184,623.462,547.81,422.88,154.0,440.06,534.547,395.36300000000006,380.99,252.002,451.651,149.002,87.0,622.908,464.842,726.546,456.061,78.2832,173.97400000000005
ENSG00000130159.13,292.0,1124.0,720.008,767.919,758.618,721.915,877.002,618.762,551.635,3799.0,613.346,553.0459999999998,639.565,877.0,621.0,842.23,680.008,485.646,877.064,725.3489999999998,748.0010000000002
ENSG00000198003.11,62.0749,194.0,75.6479,58.7034,55.0911,114.602,113.0,79.7843,110.683,371.903,110.764,179.898,73.821,71.3407,82.0,71.1389,90.3442,63.4418,152.451,104.036,79.0047
ENSG00000173928.2,14.2078,12.3312,61.8995,60.7118,64.5293,56.0805,13.6355,52.1793,60.2891,73.6222,86.8527,70.0635,73.0452,14.8511,17.195,53.5199,84.6442,55.3018,87.477,11.6993,31.5993
ENSG00000105520.10,797.0,1645.0,1513.0,1257.0,1243.0,1358.0,1780.0,1271.0,1234.0,6738.0,1006.0,1175.0,1514.0,2049.0,1088.0,1093.0,1166.0,1065.0,1258.0,1179.0,1757.0
ENSG00000273733.1,10.0,35.0,14.0522,11.25,15.061,19.0991,28.0,35.0873,3.01165,159.0,21.4675,4.81984,5.01468,15.0272,31.0,29.1005,29.732,11.0408,16.9645,17.0,14.3712
ENSG00000130164.12,474.151,368.266,800.461,909.56,760.951,1402.22,559.672,636.067,356.787,922.511,490.693,568.0219999999998,747.422,664.73,120.927,606.059,811.033,1473.76,828.9839999999998,729.2230000000002,318.631
ENSG00000127616.17,800.8489999999998,1175.07,2333.85,3944.99,2295.57,3575.88,2359.18,3335.55,2567.23,7029.0,2458.71,2541.09,3693.57,1965.28,1307.0,2551.33,3078.32,2223.56,3182.16,1421.0,2341.05
ENSG00000142444.6,91.0904,153.58,334.824,336.511,310.6670000000001,414.509,247.126,279.418,277.56,767.297,367.096,231.31,332.837,229.969,155.047,322.6,340.875,317.2,398.457,161.101,209.029
ENSG00000099203.6,145.387,225.925,161.129,168.259,180.932,171.877,261.045,162.727,202.394,782.328,104.191,143.287,207.778,210.968,196.721,197.548,144.35399999999996,193.408,173.88099999999997,150.485,141.305
ENSG00000129354.11,1.0,2.0,4.91924,30.1211,9.28284,35.0476,7.0000100000000005,18.7606,12.4622,29.0,8.53219,18.1042,15.0835,6.0,2.0,13.0148,24.1174,3.12677,13.425999999999998,7.0,5.0
ENSG00000079999.13,632.727,995.0,818.076,1151.94,918.762,1148.34,1027.0,749.4730000000002,826.806,3598.79,793.045,691.555,960.1,885.0,688.0,1125.06,859.087,784.283,1085.55,672.113,919.0
ENSG00000065989.15,447.0,713.0,637.0,1643.0,711.0,1264.0,1436.0,1479.0,783.0,4103.0,877.9989999999998,912.0,1023.0,1330.0,674.0,1045.0,1130.0,569.0,1238.0,994.0,1219.0
ENSG00000105401.7,1198.0,3289.0,2047.0,2057.0,1625.0,1822.0,3809.0,1633.0,1147.0,14245.0,1411.0,1060.0,1370.0,3739.0,2031.0,2369.0,1962.0,1510.0,1773.0,2617.0,2968.0
ENSG00000076662.9,21.805,24.6652,39.6512,15.7203,31.1473,28.1699,45.4241,14.7697,11.3572,162.945,21.5367,31.2411,56.7827,30.8369,51.6848,35.2791,23.4884,31.1079,19.0601,15.0703,40.4212
ENSG00000161847.13,223.688,173.09,189.451,352.0,195.0,484.135,178.463,229.995,265.0,401.703,248.0,267.0,382.822,171.232,119.229,191.0,232.0,218.0,287.999,158.916,219.991
ENSG00000130816.14,489.109,420.721,1195.91,1416.02,1254.26,1443.34,599.2330000000002,1229.9,1048.07,2146.9,1227.51,1069.87,1402.48,566.521,405.924,1267.7,1419.06,830.199,1719.92,548.32,912.123
ENSG00000130811.11,567.879,1381.99,1260.65,1076.46,1174.62,999.938,1277.16,793.778,929.675,4355.3,769.8510000000001,921.47,1072.16,1222.27,953.19,1290.61,995.328,1250.97,949.454,839.7339999999998,914.277
ENSG00000244165.1,159.004,280.801,93.005,180.413,83.3963,176.398,341.903,126.597,158.977,1067.83,143.078,238.028,193.441,292.745,198.693,104.89,170.18900000000005,109.681,201.595,172.00599999999997,228.385
ENSG00000130810.19,120.405,277.66700000000003,325.094,323.247,257.894,354.344,380.292,310.718,314.25,1221.52,249.739,246.938,453.30300000000005,424.713,235.89,256.333,314.163,297.766,287.617,169.347,334.346
ENSG00000243207.6,17.7299,29.6174,16.0566,56.4003,35.1536,69.5765,82.4201,25.6842,33.7733,118.81,31.4697,56.7462,41.8526,59.3135,33.2271,24.7765,33.6155,48.1104,36.9186,40.4722,72.5899
ENSG00000130812.10,3.80052,10.6711,18.4459,29.1922,20.232,18.218,21.7299,13.1918,17.6718,44.0937,21.5801,42.295,23.1008,24.6095,9.48418,14.3305,25.2223,18.742,34.0435,7.27623,7.52535
ENSG00000130813.17,452.0630000000001,806.082,609.325,707.29,618.161,723.837,1127.29,692.4789999999998,532.868,4442.76,550.715,573.371,697.5169999999998,1029.66,716.686,675.0260000000002,734.933,485.634,643.646,711.1110000000001,870.163
ENSG00000198258.10,489.569,1469.06,4144.78,1553.76,3150.35,740.302,1456.97,1789.8,2473.25,7803.88,1620.45,1288.31,1587.2,1304.44,1233.07,3414.16,2531.38,3763.99,1994.3,816.555,1202.15
ENSG00000127452.8,67.1062,125.339,163.315,246.817,165.68,172.60299999999995,240.426,198.856,159.47,803.299,153.924,153.244,188.687,216.344,170.54,178.204,218.151,169.78799999999995,180.019,103.745,183.681
ENSG00000267370.1,6.01783,3.12706,82.0135,117.995,102.575,119.009,6.00862,97.954,77.4162,19.4007,155.134,98.1156,99.7574,7.025810000000001,4.24831,119.023,158.13,36.6548,167.035,4.0,18.7953
ENSG00000267612.1,8.0,26.4236,9.60476,12.8264,8.92795,19.1776,10.2419,20.0766,8.44212,55.9911,24.7563,9.67956,19.8542,7.75576,11.0,13.4095,15.6764,7.55872,25.4753,10.2695,15.0476
ENSG00000267106.5,35.1619,59.4552,131.75799999999998,219.236,188.313,175.72299999999996,82.1063,164.65,160.784,290.045,201.188,181.44,198.818,73.0164,73.0925,182.505,184.796,176.525,231.598,31.0001,61.57
ENSG00000171469.10,109.283,135.153,583.3919999999998,760.8789999999998,674.9630000000002,752.419,200.234,608.462,638.316,519.5459999999998,831.867,745.5419999999998,750.48,134.116,142.534,732.056,717.805,1486.76,919.349,81.13600000000002,199.144
ENSG00000197961.11,180.174,251.647,1612.57,2399.11,2235.57,2385.07,268.27,1851.38,2059.26,961.042,2147.43,1925.65,2386.24,217.084,210.359,2069.06,2438.63,1858.29,2554.75,175.616,258.746
ENSG00000130818.11,108.025,153.406,1210.25,1647.74,1477.84,1378.23,204.357,1262.88,1395.91,586.344,1628.32,1317.21,1556.14,165.96599999999995,125.176,1346.22,1619.17,1338.09,1890.17,134.519,206.162
ENSG00000174652.17,117.683,239.043,562.3969999999998,863.2589999999999,692.573,914.511,441.954,590.706,624.025,1986.8,449.102,497.093,1145.85,264.062,229.45,753.942,865.319,636.194,725.591,184.429,553.174
ENSG00000270011.6,43.0044,57.6245,358.684,684.558,483.48800000000006,734.826,80.3532,414.496,532.837,365.492,530.104,636.849,806.057,21.0824,60.146,352.5,575.493,322.462,707.45,41.3557,100.388
ENSG00000196110.7,25.0178,3.00123,223.752,384.527,279.375,296.88,14.2206,287.1020000000001,269.35400000000004,18.3439,207.123,177.482,292.1620000000001,11.3695,6.09305,308.619,308.959,216.801,297.452,10.0664,44.2221
ENSG00000130803.14,254.0,320.0,769.534,1284.0,929.0,1086.16,431.0,827.0,823.188,1146.0,986.0,758.0,945.0,365.001,209.0,890.0,950.0,778.0,1248.0,232.0,467.0
ENSG00000142303.13,557.0,403.001,461.0,649.0,447.999,1023.0,601.0,880.0,238.0,2300.0,628.0,177.0,418.0,497.001,444.0,333.0,794.0,162.0,664.0,425.0,546.0
ENSG00000279396.1,1.03856,1.02569,20.1168,12.6765,16.702,25.8074,9.02741,13.0627,11.2772,30.7618,15.7154,19.7402,18.0048,8.71332,2.17117,7.71536,12.3832,12.9187,24.0341,2.01388,2.02639
ENSG00000133250.13,85.4495,287.175,107.76,202.568,138.48,207.813,265.415,125.314,179.42,989.285,131.162,188.167,200.725,344.749,238.356,127.832,183.86,142.938,167.935,172.60299999999995,213.175
ENSG00000099783.11,1209.0,1984.0,2258.99,2645.0,2441.0,2173.98,1681.0,2136.0,2471.0,7432.97,2349.0,2010.0,2452.0,2001.98,1856.96,2841.0,2640.0,2559.0,2727.0,1584.0,1966.98
ENSG00000099785.10,500.548,944.29,884.06,902.876,653.227,689.013,1176.84,895.9730000000002,561.9590000000002,4225.1,467.598,527.5419999999998,783.665,1018.9,688.6,798.707,585.153,743.3839999999999,656.925,662.6669999999998,1104.27
ENSG00000233927.4,1451.54,3431.25,2866.8,1275.79,2489.77,869.2760000000002,3093.97,2191.88,2307.05,13298.2,1676.48,2147.79,1737.88,2636.15,2797.77,2568.27,2543.47,4631.79,1984.0,1949.36,1466.94
ENSG00000267855.5,187.54,409.982,916.142,541.698,803.202,224.886,741.078,519.6519999999998,635.09,2745.37,324.389,431.762,574.465,559.816,445.0,889.971,646.239,902.324,386.729,292.687,456.1230000000001
ENSG00000104980.7,310.0,667.0,507.321,636.823,535.075,610.877,754.112,516.924,400.144,2185.66,461.107,426.124,717.595,588.001,367.0,494.381,477.218,420.9980000000001,514.118,347.0,548.999
ENSG00000104976.11,93.0,387.0,183.0,169.0,164.0,145.0,475.0,162.0,229.0,1238.0,117.0,221.0,252.0,353.0,244.0,140.0,113.0,234.0,142.0,225.0,306.0
ENSG00000260500.1,3.22262,12.8699,15.1414,10.0,14.2772,11.0,64.9752,12.0,8.0,98.1089,9.0,5.0,7.28262,19.4591,20.9115,16.1802,5.64381,8.031189999999999,9.33744,8.587010000000001,14.3595
ENSG00000260001.6,44.7774,270.13,109.859,66.0,71.7228,50.0,562.025,52.0001,20.0,1042.89,50.0,28.0,30.7174,293.541,223.08900000000003,84.8197,46.3562,25.9688,39.6626,160.41299999999995,154.641
