H_1106_BA9_mRNASeq,H_1104_CAP_mRNASeq,H_1105_BA9_mRNASeq,H_1105_CAP_mRNASeq,H_1104_BA9_mRNASeq
1757.36,937.967,414.264,1286.06,304.415
36.0,57.0,69.0,75.0,20.0
1694.05,301.057,205.0,529.21,175.0
2781.6,1841.43,820.653,3030.16,560.5509999999998
1398.83,1184.4,1228.42,1797.28,1052.46
6127.87,3711.42,210.588,4322.41,332.889
133.0,60.0,54.0,158.0,61.0
61.0,31.0,57.0,102.0,22.3328
442.304,439.295,364.006,266.565,300.4120000000001
338.0,293.0,172.0,442.0,57.0
905.664,501.05300000000005,189.0,513.043,172.0
6951.18,2503.8,1176.0,3417.55,1536.02
1239.75,1169.23,340.015,927.963,498.226
4222.02,3644.83,785.6139999999998,3949.51,862.4010000000002
258.968,401.838,166.821,573.3330000000002,221.868
22.5027,41.084,13.988,93.1819,1.56326
52.6705,45.9025,23.0243,22.6823,12.0
632.0,1676.0,24.0,714.0010000000002,35.0
1362.88,3546.19,901.315,1408.0,908.455
485.126,549.137,75.218,464.523,101.951
32.2795,150.1,2.0,62.7345,1.0
122.303,94.2963,13.0025,119.005,26.0
58.5691,48.3104,24.0122,121.682,5.0
16.0,13.0,1.0,17.0,1.0
6028.01,5900.73,1238.1,5320.58,1446.22
345.6090000000001,294.0,180.143,249.568,79.7307
445.272,534.946,28.0,404.778,24.0
2885.13,2177.15,438.4980000000001,2130.95,327.153
55.4044,67.1202,305.142,43.3741,102.754
2026.89,942.307,1007.02,2349.57,688.0880000000002
3654.0,2315.0,4264.0,2316.0,3829.0
664.035,329.722,253.91,303.302,132.736
127.714,553.508,97.0,142.951,104.0
1571.22,1258.71,212.0,1902.38,254.0
37.5869,31.4272,2.29337,29.343000000000004,1.0724200000000002
5.0,2.0,17.0,14.0,8.0
108.129,98.8841,98.225,191.914,30.189
1529.41,1629.35,643.126,1379.96,459.17800000000005
18.2462,22.077,1.01956,14.8808,0.219992
6785.49,4311.52,1313.0,5733.27,1109.0
1078.68,1374.27,400.55300000000005,2342.0,283.0
783.785,495.412,162.944,781.895,103.101
1025.87,586.573,436.145,732.21,248.246
132.11700000000002,287.066,15.1938,198.174,39.4869
1260.71,1158.68,309.809,1274.4,273.408
88.7086,66.3858,21.0,56.6827,7.0
690.81,507.255,152.889,427.822,54.6444
10.0,15.0,6.0,2.0,1.0
3010.22,3167.45,468.624,2715.21,675.0
1403.0,706.0,538.247,1046.03,369.0
47.0,40.0,14.0,47.0,7.0
29.9075,56.2571,4.66004,35.6993,2.14495
121.0,138.0,180.0,288.0,228.0
635.136,223.633,3.0,453.361,3.0
2051.0,1399.0,462.0,2154.0,302.0
1119.0,968.0,136.0,1104.0,145.0
605.913,721.8639999999998,258.0,1054.95,208.915
67.1283,64.1787,7.0,71.0534,10.085
2571.99,1496.65,462.756,2382.2,311.414
17715.5,9521.85,1845.72,10278.1,1511.02
1550.62,5696.84,1520.0,4006.0,805.0
24.0,52.0,8.0,70.0,1.0
130.445,177.31900000000005,82.8363,144.969,40.0502
501.995,501.0,1039.0,602.984,693.0
97.7583,103.868,5.0,75.7677,10.0
19.0,22.0,2.0,4.0,3.0
251.0,51.1489,133.0,222.0,32.0
2647.64,2543.44,594.8290000000002,1804.46,563.2040000000002
7149.6,3816.18,683.258,4508.51,622.649
7772.59,5749.63,1070.01,5021.22,1233.36
454.0,238.0,237.0,328.0,156.0
612.95,239.571,130.656,389.328,98.1726
1491.61,1949.26,135.937,1924.25,119.256
49.0,26.0,6.0,60.0,13.0
131.0,103.001,1.0,112.012,1.0
883.164,546.211,480.161,904.013,298.0
80.0,60.0,18.0,21.0,21.0
163.278,189.117,50.0337,118.117,36.0
144.624,70.7799,10.357,97.3726,14.0
552.089,458.517,3144.94,2056.11,1277.52
27.5438,30.7566,17.2725,178.97099999999998,8.00052
366.728,398.124,53.2458,315.177,85.0474
309.0,288.0,96.0,367.0,70.0
504.415,338.522,100.722,389.199,53.8971
45.76,30.3938,2.11617,19.3352,1.72832
4.0,2.0,13.0,9.0,2.0
11.0,19.0,1.0,18.0,8.0
1630.78,1821.08,304.073,1580.88,335.42800000000005
487.796,366.656,126.682,353.12,68.1299
46.0,187.0,4.0,87.0,32.0
422.133,396.01,26.4,345.896,18.3113
81.0,25.0,13.0,51.0,15.0
118.253,151.435,157.47899999999996,106.545,92.2177
17.1012,26.8242,1.0,19.1221,2.0
1106.0,1258.22,71.3474,1208.29,121.397
6863.44,4573.61,363.766,6962.48,382.0
60.0,49.0,6.23353,28.0,1.9498e-07
103.0,183.0,186.0,88.9999,470.001
22.0,19.0,26.0,28.0,3.0
14312.9,4100.0,2084.99,6884.0,1682.96
117.119,88.0001,8.01333,89.0,23.0369
99.4886,129.571,11.9328,85.09299999999998,14.0586
521.424,220.412,92.8642,414.42800000000005,84.8897
1209.74,1130.0,344.0,1256.0,239.0
859.0,490.0,287.0,748.0,167.0
670.154,866.472,1117.83,570.023,687.26
1072.31,508.481,210.711,495.946,222.227
29.3934,61.1002,1.0,44.3588,4.04749
1518.9,1029.69,502.0,881.5060000000002,591.138
4090.43,2528.87,1087.0,3508.83,1158.0
7776.95,4396.87,4137.0,10863.9,3133.99
1065.71,2968.26,4805.96,7092.52,5276.78
991.167,2161.6,459.0,1215.75,255.0
50.1865,54.3502,45.0,81.9226,19.0
194.106,92.4209,18.9999,98.4146,30.0001
5399.25,2773.82,667.298,2948.0,696.548
66.2128,56.3515,360.979,63.2514,176.0
1264.92,2238.15,469.151,872.549,545.102
77.2048,75.8935,6.33622,113.7,14.8613
1232.0,771.0,358.0,1366.0,276.0
210.976,205.012,72.1923,263.8,41.8384
2805.2,1324.87,808.51,3363.48,491.612
4043.0,3363.0,3188.0,2721.0,2161.0
19.2954,16.7192,4.0,23.2808,5.0
540.0,914.0,319.0,696.0,395.0
343.0,699.0,256.594,431.715,181.992
1520.13,1148.63,203.0,1368.42,172.0
1996.89,1770.92,189.303,981.277,245.61
20.0,33.0,25.0,86.0,13.0
808.2139999999998,1158.65,38.1948,775.8639999999998,39.4001
23.0,39.0,7.0,24.0,10.0
2743.2,937.905,369.279,2066.53,323.0
53.4745,105.598,2.14816,43.4362,5.03573
20.0,43.989,3.0,13.0,3.0
69.0,39.0,34.0,87.0,11.0
16.8395,11.3808,2.17886,11.4342,1.06291
60.0,2.0,15.0,9.0,9.0
394.6230000000001,692.118,69.2899,466.578,40.0
201.585,228.629,157.554,167.03,194.625
473.148,213.959,41.1102,142.04,49.1827
200.693,241.518,170.77,338.857,131.516
45.2125,56.8379,8.71872,51.4951,11.0557
858.942,522.445,127.0,694.6110000000001,87.0
49.5079,94.0743,4.00063,65.7236,4.0
402.484,376.764,726.0,282.013,503.0
25.0,5.0,51.4464,21.4726,19.8365
309.2290000000001,194.132,92.0,198.048,77.0
992.0,781.0,201.0,1149.0,227.0
1728.56,1795.76,619.898,2002.12,721.64
473.0,493.0,1267.0,479.0,804.9989999999998
311.899,193.757,206.078,261.523,143.632
10952.1,14174.4,278.0,19090.8,619.999
75.8764,62.655,2.01832,151.639,2.03059
1056.0,518.001,552.0,372.0,396.0
323.0,472.014,789.0369999999998,546.0,545.0
97.1104,36.425,1.0,34.0335,3.0
144.33100000000005,262.185,7.0,115.598,2.0
69.1486,104.549,11.706,125.12,2.42577
151.047,998.08,123.048,298.997,69.0004
2340.92,1905.83,1906.0,3393.71,1333.0
1858.31,1019.63,636.682,1105.81,582.683
18374.0,9735.52,1822.83,10244.5,1952.84
1654.58,1519.87,549.545,1586.54,436.11300000000006
1175.96,1096.43,11.1559,769.971,15.0288
1318.28,1278.21,55.0128,992.841,42.0323
4408.97,3202.15,581.356,3651.03,515.422
11355.0,7685.85,8820.58,11804.7,5527.34
1097.0,615.0,311.0,757.0,263.0
51.0,51.083,1.0,37.0,1.0
1269.0,758.975,365.0,1350.0,267.0
16.0,64.0,4.0,55.0,5.0
176.567,154.628,4.35162,136.69799999999998,12.5384
216.654,186.874,81.1628,501.525,35.9202
254.431,260.027,87.23299999999998,194.826,126.05
16.0,4.0,92.0,24.0,63.0
25.0,22.0,9.0,19.0,4.0
822.03,717.725,511.279,737.205,563.967
14.4883,16.8357,3.12017,27.2961,2.02925
608.383,2020.95,174.0,1776.04,136.83700000000002
4258.89,2537.74,1333.0,3588.77,2060.0
984.47,464.724,91.0,604.0930000000002,108.0
4553.71,3927.91,338.94699999999995,3157.56,421.234
51.0,37.0,47.0,70.0,14.0
20.0,9.0,6.0,9.0,2.0
2457.74,2406.83,948.312,3289.89,974.824
150.0,260.0,1737.85,107.0,1040.59
1202.78,923.744,188.689,1285.55,227.474
18.1529,39.0,4.0,29.102,3.0
31.5778,15.4512,1.8909,21.6379,5.25006
8670.44,5895.56,728.2360000000001,4972.47,669.673
108.0,100.0,578.0,142.0,356.0
100.879,114.662,54.7117,143.488,25.5868
1026.38,1191.18,827.2180000000002,1233.3,622.471
1058.14,866.705,601.904,1068.9,426.474
20.0,34.0,25.0,34.0,6.0
55.6574,64.1245,10.1838,65.1333,6.65114
942.875,1708.37,887.24,2531.95,1854.94
1776.8,815.9010000000002,790.81,1262.72,533.514
89.0001,42.0,14.6764,106.0,11.4781
95.2747,202.866,39.0387,95.6815,48.0381
8.1971,7.0987300000000015,22.514,9.28251,6.00711
72.7478,190.052,157.75,59.7206,156.523
138.782,82.0905,8.19082,152.968,12.6063
271.975,262.694,159.105,219.3,144.0
33.4769,33.8973,4.0,23.3789,1.00525
3454.45,1947.62,2674.08,3764.0,1692.02
4778.0,2421.0,5525.0,4344.0,3484.0
13.0,30.0,19.0,19.0,12.0
103.515,128.453,19.1254,95.7732,7.8570699999999984
320.252,398.89,128.972,350.26,198.658
759.0,288.0,623.0,681.0,375.0
47.184,118.032,16.4667,62.4071,8.27184
1605.06,931.33,278.17900000000003,1126.64,208.343
1255.0,365.0,221.0,536.0,143.0
4643.83,2747.79,1069.73,4236.7,852.58
194.141,99.8583,49.0,105.502,33.0
75.0,185.0,15.0,102.0,21.0
664.0,792.0,1527.01,2740.0,1733.0
5382.23,6671.89,1808.04,9194.42,1407.0
1720.0,2288.23,415.154,1650.88,619.515
235.0,543.0,6.0,178.0,10.0
4455.98,2504.93,458.696,2926.95,394.521
424.344,349.091,594.0,291.6040000000001,447.0
2267.0,1484.0,322.0,1518.0,382.0
2076.0,906.0,961.0,1182.0,631.0
29.0481,24.0726,15.0,27.161,10.0
14.0324,34.0517,4.0,13.0,2.0
31.0,127.0,5.0,59.0,2.0
791.0,429.001,920.0,408.0,513.0
802.323,645.4259999999998,108.299,477.777,96.3441
958.0,1268.0,1336.13,1232.18,836.0
26.0,46.0,4.0,106.0,4.0
3829.92,2943.15,754.0,3893.26,673.1360000000002
239.187,278.195,233.617,592.185,150.519
15.0,5.0,19.0,19.0,10.0
9406.0,7415.0,9298.01,13826.0,6401.0
390.432,405.533,72.7283,373.644,49.7797
1620.03,948.457,909.006,1606.73,563.746
371.0,299.0,636.0,275.0,404.0
13.9424,15.3024,13.7105,15.6043,23.5458
2333.66,1942.21,983.0,2080.36,792.0
3876.3,2096.03,923.081,2652.52,714.431
552.368,494.656,1154.44,413.202,683.034
2286.0,1142.59,2580.08,2082.29,1105.43
4132.46,5587.52,919.912,3576.16,996.978
49.0,4.0,38.0,27.0,23.0
29.0,13.0,10.0,20.0,10.0
9438.0,5591.0,757.0,5081.99,629.0
38.0008,27.0,4.0,29.0005,2.0
1328.0,517.0,105.0,649.0,92.0
26.0,29.0,35.0,39.0,11.0
48.0704,111.0,3.0,57.0,2.0
20.1601,25.0748,1.0,21.871,1.19629
186.0,70.0,58.0,111.0,15.0
319.646,161.262,433.548,315.123,220.498
5163.0,2227.0,1144.0,3097.0,856.0
3231.37,3052.83,2255.0,2820.49,1681.0
62.83600000000001,24.929,5.0,33.6505,5.0
7760.16,6400.31,10065.0,6535.85,5835.76
1805.32,837.9060000000002,215.0,1064.58,203.0
1030.94,931.612,199.0,822.434,207.0
210.80900000000003,40.3183,31.9107,50.5187,13.5079
18.0,45.0,5.0,25.0,5.0
1768.52,1569.26,532.9169999999998,1914.01,449.408
216.0,12.0,314.0,22.0001,216.0
1115.28,748.706,118.0,1174.82,89.0
61.578,54.7916,38.5507,95.4191,13.0801
255.209,340.445,25.6142,261.704,11.0056
442.437,370.884,134.501,822.816,143.063
40.6326,42.0202,3.02225,28.7386,2.1042400000000003
389.064,1444.42,54.8792,634.128,70.8905
950.77,737.935,992.658,1220.25,826.697
71.7767,152.595,3.0,54.7044,3.0
9.0,32.0,10.0,29.0,7.0
255.746,333.81,60.3884,502.545,29.0874
29466.0,13482.3,1741.0,15663.0,2011.0
4176.63,4210.66,903.021,4056.94,837.0
17.0,28.0,36.0,68.0,27.0
1033.0,1969.0,232.0,1873.0,267.0
27.5325,17.2719,1.0,12.6775,2.0
1042.12,767.363,773.0,1048.23,624.0
138.0,150.0,12.0,119.0,13.0
8.295160000000001,8.02219,10.6424,8.36716,2.82384
19.0258,23.5829,3.0,46.9521,3.09387
43.2077,37.7541,14.9813,81.462,15.8113
1227.81,564.452,606.124,1207.58,436.796
14261.2,6663.55,5615.63,8886.88,4544.51
50.8866,74.5866,9.38736,62.4748,8.0
34.3324,48.1481,4.84747,30.8496,11.0584
81.7785,116.247,12.8543,101.779,10.7092
75.9999,117.0,37.0,73.0,16.0
756.977,490.732,665.5930000000002,714.279,507.628
952.308,672.0,407.334,1223.67,226.01
14150.2,9562.56,5528.95,13249.9,4445.66
4106.75,2471.03,554.969,2446.25,613.0
49.0,52.0,3.0,26.0,3.0
82.0,94.0,3.0,78.0006,4.0
20.4067,60.1162,50.4334,27.6296,42.4456
1877.71,1439.39,765.0089999999999,1227.05,651.0
16.0,38.0,1.0,19.0,1.0
8277.47,13896.0,2708.0,10735.0,2566.0
1187.51,661.5060000000002,302.862,1023.58,194.733
2045.17,244.544,621.0,421.822,484.0
95.1527,78.0771,28.3504,97.7845,12.9788
116.266,135.86,59.2407,131.678,59.584
1610.7,1098.6,158.0,1367.79,151.0
11.0,12.0,5.0,20.0,1.0
2590.84,2735.11,592.0,3643.9,530.0
151.233,140.376,47.2828,170.685,38.4741
58.8884,76.6826,14.2362,97.9096,32.2509
48.0,39.1587,15.9287,47.2564,7.0297
3261.49,2437.2,680.788,2941.0,630.232
622.999,493.999,676.0,494.0,540.0
516.755,1392.22,275.762,357.1740000000001,443.499
23.6635,46.4152,3.0,71.0898,1.0
1098.0,1175.0,601.0,1381.0,657.0010000000002
2187.69,1483.23,697.768,1551.7,655.9060000000002
1862.77,1111.1,1434.25,1532.1,1005.86
3479.78,2404.28,1488.86,1994.43,1102.12
626.779,449.836,111.587,364.788,145.591
1132.55,1962.67,1126.0,1286.53,1013.28
33.0454,28.0,25.0,61.0,17.0
768.9989999999998,941.0,101.0,629.0,93.0
683.2610000000002,458.49,162.0,540.724,216.0
143.07,135.852,44.427,127.357,32.8241
2070.52,1322.61,889.982,1735.86,470.333
13.4482,18.4085,3.00849,14.2973,7.0
287.486,181.39,4.01777,214.387,16.6661
39.7307,66.9942,2.9472,42.633,5.5078
65.7241,49.523,5.78233,60.9043,1.4861
1397.7,1576.85,870.7330000000002,1109.78,488.416
80.0,128.215,27.0918,83.0162,46.3042
7738.12,2952.53,2596.52,6072.97,1652.91
1340.3,713.127,373.0,914.0,380.0
85.0,339.0,3.0,178.0,5.0
7665.01,4366.0,501.0,4536.0,466.0
5162.0,2198.0,2452.0,2842.0,1789.0
32.0,44.0,2.11328,37.0,7.059360000000002
437.0,537.0,69.0,383.222,51.0
221.252,396.837,275.274,1067.66,139.05100000000002
285.949,456.717,370.161,275.658,440.131
3446.3,1348.27,721.0010000000002,1799.1,636.999
77.9369,18.855,15.0,46.5681,6.0
5601.36,3184.19,1567.53,3920.16,1395.76
50424.4,61155.2,33098.8,92635.6,22058.2
87.189,172.90099999999995,46.094,136.518,32.0129
25.3479,27.4267,29.944000000000006,58.128,7.49677
154.691,70.7225,13.0088,76.4562,27.0281
23.0,13.0,3.0,5.0,5.0
319.0,390.0,253.999,563.0,127.0
163.257,1334.64,9.04492,612.839,7.04753
271.181,490.088,181.459,288.37,91.6833
101.577,155.454,303.986,172.83900000000003,279.023
12210.0,7223.0,3770.0,10859.0,2743.0
748.648,619.87,72.6522,672.457,46.0867
11.3098,24.6356,12.3351,18.2126,10.5683
33.7025,49.7393,1.01998,84.4411,2.14316
11.0,8.0,2.0,8.0,4.0
14.0,12.0,1.0,17.0,1.0
359.782,1079.63,53.0058,956.499,35.0201
1313.62,791.951,255.252,645.242,157.084
1767.85,1465.19,421.0,1657.64,407.0
314.0,205.0,84.0,393.0,43.0
557.0,313.0,262.0,426.0,160.0
1393.0,596.0,831.0,1540.92,453.0
87.5888,107.093,40.0,72.6059,34.0
26.0,5.0,5.0,7.0,1.0
820.0,707.0,1066.0,837.0,576.0
67.4237,73.4817,9.0,75.6001,15.0472
535.737,803.22,6.0,572.814,9.66039
1293.0,3076.01,242.0,2997.0,173.0
1059.0,962.0,248.0,1055.0,219.0
102.0,52.0,161.0,84.0,125.0
1847.0,1334.0,248.0,1990.74,282.0
271.0,238.0,428.0,205.0,237.0
33.9005,37.0,1.0,22.2486,2.0
51.1774,89.7719,6.23391,43.9886,2.14021
323.06,253.55,572.119,206.383,320.905
1014.0,3462.0,991.0,1139.0,737.9989999999998
710.442,468.186,370.05800000000005,845.987,212.74
1470.0,835.0,249.0,1645.0,139.0
1080.27,652.54,1360.0,1073.4,914.304
1122.53,764.549,277.09,1097.38,181.484
1479.59,2336.98,295.768,1082.23,411.458
504.084,729.779,466.043,480.836,268.8
989.934,643.585,1724.87,952.5,1037.49
35.4882,63.0222,1.00074,32.0046,5.00116
13535.6,1370.5,3327.01,2818.61,2079.0
588.5459999999998,533.274,121.614,520.499,197.0
2434.26,1590.19,1088.9,2211.62,694.357
224.0,293.0,26.0,205.0,19.0
148.075,152.265,24.0,143.849,18.0
51.0,17.0,116.0,51.0,51.0
51.0,63.0,1.0,37.0,5.0
59.0,53.0,1.0,50.0,8.0
5798.16,2055.39,3248.39,2322.61,2329.0
358.0,973.0,638.0,1424.0,776.0
959.113,630.846,201.223,766.285,142.51
12.0,30.0,1.0,8.0109,4.0
5497.46,4830.12,599.0,3805.15,507.0
59.989,71.2683,183.93400000000003,144.936,47.4127
44.5292,23.0,4.0,26.0,5.0
310.401,148.243,103.816,707.382,42.0
12.0,45.0,3.0,20.0,1.0
27.5741,19.6087,6.0,14.1186,6.0
533.0,1350.0,31.0,1077.0,57.0
623.0,464.0,110.0,318.0,68.0
8072.57,3226.77,2409.78,8875.44,1327.72
5681.6,1765.12,3626.06,5959.66,2282.0
2525.7,1345.82,539.591,1503.08,458.841
3573.48,3570.0,393.001,3576.27,367.014
3450.36,2728.52,471.848,3150.51,399.861
20.2358,29.4958,5.63623,47.0792,5.9311
108.003,104.487,9.33177,70.0,13.5466
52.0,34.0,11.0,47.0,7.0
227.09,2215.14,297.328,2224.22,160.894
745.319,742.238,294.0,492.285,253.006
547.81,1118.53,19.0039,612.3240000000002,25.0135
492.0,268.0,348.0,518.0,283.0
81.8037,107.609,4.11215,141.80100000000004,13.0735
9.0,44.653,15.1027,7.24898,16.609
81.0,56.0,10.0,75.0,8.0
408.566,523.974,163.186,482.893,171.01
500.0,391.0,787.0,393.0,549.0
110.052,109.492,26.6021,115.587,11.822
3858.67,3318.43,525.44,3035.81,468.936
976.0,623.0,177.0,775.0,143.0
226.166,284.988,6.850219999999998,149.614,5.36754
52.2065,125.904,34.8944,74.7667,24.9212
466.519,610.0880000000002,51.4968,536.6,64.3907
12111.2,4091.1,1712.34,5214.19,1452.14
575.701,625.2909999999998,89.5183,527.614,72.5985
8804.34,4531.15,4494.93,4866.54,3594.61
2285.0,6832.0,1202.0,7102.0,1202.0
86.0,279.0,343.546,292.0,149.666
65.0,68.0,14.0,194.0,3.0
36.0001,38.0,28.2841,70.0,13.3328
2508.87,954.508,1718.71,2831.81,1061.67
1554.06,808.9960000000002,195.266,1073.1,148.965
72.9066,155.045,9.42994,101.485,7.6296
103.019,97.223,44.8832,112.266,32.8967
5683.74,4640.6,3590.93,7414.93,2759.78
584.393,307.66,150.016,480.437,115.0
28.0,15.0,10.0,20.0,24.0
7741.98,5034.87,1727.39,6989.73,1167.18
37.6969,157.096,4.1722199999999985,45.9696,4.0
4345.6,3223.22,736.9639999999998,3623.99,683.965
1142.0,576.0,467.0,1090.19,338.0
195.0,163.0,46.0,115.0,87.0
83.7305,115.273,3.1686,64.5047,4.54296
2835.0,509.0,556.0,996.0,305.0
1064.0,462.0,512.0,971.996,352.0
669.0010000000002,589.001,151.0,652.0,162.0
8.0,4.0,13.0,18.0,4.0
513.085,477.592,63.5113,418.409,40.0
8.83073,5.8223,23.0735,7.0156100000000015,12.7256
199.24400000000003,400.2,39.6668,240.803,39.2621
14714.3,6062.04,7796.49,12245.8,5144.95
5374.74,3172.45,1732.0,4690.93,1266.0
7814.91,3750.68,4159.41,5661.64,3255.56
317.645,223.752,61.9103,311.571,50.3058
128.002,97.0249,13.6112,110.108,8.61655
17.8509,12.6014,1.05195,18.9967,1.26034
3137.68,2607.29,537.879,2248.39,499.236
67.8755,75.225,1.0,63.1346,1.0
4398.68,2821.58,8.0,5473.89,6.0
2324.11,1507.49,1647.81,2140.43,1305.27
39.0,60.0,14.0,106.0,7.0
4718.0,3536.72,508.0,3513.0,447.0
27.0,37.0,5.0,30.0,4.0
105.0,86.0,30.0,75.0,12.0
62.0,52.0,5.0,47.0,3.0
580.026,217.688,536.427,441.478,347.213
10203.0,3768.0,4624.0,3799.0,4082.0
33.0,21.0,2.0,16.0,1.0
42.9499,39.0191,18.5764,66.1892,7.00025
27.5453,24.3062,1.00545,14.4145,2.01495
4177.68,2983.09,845.37,3628.14,591.923
1484.53,1498.14,856.007,809.293,1047.49
251.0,314.999,58.0,632.0,48.0
291.641,352.833,7.36591,204.776,3.4179699999999995
2367.74,1467.98,279.881,1498.07,575.4580000000002
1684.49,1129.2,1886.68,2199.49,1121.23
423.225,467.0,254.0,268.135,752.0
310.6690000000001,487.792,44.7598,447.11300000000006,52.3019
202.733,263.471,17.9508,236.925,22.3515
153.234,456.266,63.39100000000001,231.05,45.1276
9.63046,36.9243,2.0,18.3924,4.0
26970.3,13029.2,7502.0,22512.2,3548.0
422.0,257.0,95.0,348.0,75.0
1601.61,1887.3,1550.43,1425.09,1490.41
2458.87,2552.73,1777.78,2437.63,1461.44
68.0,37.0,122.017,110.0,22.7031
73.9015,202.401,66.9142,68.3741,46.1895
9.00072,2.00006,15.0048,12.0027,1.0001799999999998
31.0,11.0,1.0,18.0,1.0
441.0,200.0,241.0,437.999,187.0
1272.81,1971.75,908.003,1485.3,603.467
143.0,406.999,119.0,242.0,140.0
27.9267,25.7153,1.52913,13.4773,0.325276
24.0,8.0,63.0,24.0,21.0
12.9506,14.7149,1.23221,17.8917,3.42772
374.506,120.302,188.628,273.773,134.43
905.0,763.6210000000002,276.0,734.24,241.0
2286.83,1835.15,239.59,1821.65,347.68300000000005
9.0,5.0,6.0,21.0,1.0
457.49300000000005,346.835,155.774,458.315,106.379
630.363,764.317,30.6209,446.379,42.8314
7710.99,2801.0,4278.0,3692.0,3181.0
174.062,375.93,94.24,186.331,167.0
3332.0,1940.0,2075.0,3044.0,1226.0
179.332,370.719,7.00126,155.688,8.0
1310.35,918.692,184.751,930.3,176.0
175.00099999999995,290.0,15.1374,275.0,9.1853
613.0,250.066,320.0,1451.26,116.0
115.621,135.719,11.0482,104.232,9.05406
58.3735,102.231,1.0,42.7961,6.0
359.175,283.682,60.8935,277.768,35.7113
105.045,92.0626,2.0,22.3382,2.0
4295.82,4243.1,758.0,4041.11,873.0
28.0264,100.0,2.0,68.0,2.0
949.001,943.0,535.0,1320.0,455.0
686.0,563.0,234.0,689.0,187.0
1183.43,1088.2,755.0,1114.74,699.0
2038.3,1981.27,886.0,1914.83,737.0
5038.74,3883.92,4411.37,7894.8,3421.63
2185.63,1323.79,1271.97,1933.79,784.8789999999998
4733.65,2351.57,899.8710000000002,2427.48,894.0989999999998
23.3778,40.5649,15.6784,25.0,7.882239999999999
2729.04,1833.79,4277.15,1856.95,2430.03
658.915,559.85,1293.98,473.923,911.792
2386.0,694.0,5427.0,3029.0,4222.0
312.0,139.0,91.0,341.0,29.0
155.58700000000005,85.9585,37.0,112.012,33.0
3267.19,2292.01,1198.02,4056.98,818.049
15.0,21.0,2.0,11.0,4.0
31.0,38.0,1.0,43.0,3.0
61.8266,150.566,2.27179,70.7609,4.34286
619.0,779.0,262.0,807.9119999999998,184.0
2598.68,2268.75,2147.63,2651.12,1544.38
234.861,292.397,11.1018,154.803,39.0093
53.0062,70.7777,59.3086,44.934,34.2296
306.94,417.237,9.65302,324.475,6.06801
447.836,372.546,221.475,505.332,94.0
29.8128,21.0199,5.0,5.74722,14.7423
4802.16,2881.46,1198.24,4484.83,1203.29
205.649,271.657,5.00534,480.4380000000001,7.20137
20270.3,11895.1,7905.08,18520.0,5664.61
280.0,386.0,782.0,261.0,565.0
105.002,166.733,30.9422,105.182,16.3962
1303.0,1308.0,116.0,1253.0,105.0
49.0,37.0,5.0,13.0,5.0
428.53,492.71,14.0,411.352,9.0
67.0,38.0,5.0,25.0,4.0
100.643,129.292,37.438,117.359,24.1158
85.0,59.0,25.0,62.0,13.0
707.0,114.0,99.0,40.0,76.0
2477.17,1561.07,742.817,1827.19,522.189
38.0,27.0,71.0,105.0,22.0
8.0,13.0,8.0,12.0,5.0
79.8611,79.0408,53.4334,58.3971,35.0
63.6165,44.2277,5.04298,48.4621,3.0
2152.16,1356.0,1677.0,2905.14,1147.0
70.4599,81.7014,8.1577,66.4918,11.0
478.73800000000006,746.27,302.949,593.193,201.355
2771.04,1477.0,1723.21,2406.23,1082.0
52.3339,61.7383,3.24216,55.9066,5.37073
2419.37,1890.92,142.341,1817.84,157.0
10.6779,51.6067,21.0282,32.8794,22.6693
13.0,8.0,6.0,8.0,1.0
2710.0,2260.0,716.0,2202.0,1221.0
12711.0,9054.0,460.0,8033.0,490.0
2978.0,2084.0,1222.0,2014.0,1072.0
774.456,813.6160000000001,631.0,1205.02,622.0
56.0,65.9999,8.0,51.0,7.0
16.0,25.0,13.0,38.0,5.0
3389.61,3039.29,805.4580000000002,3641.05,677.4960000000002
365.19,429.198,128.72799999999998,293.961,72.4411
98.7986,80.3036,100.22,163.77,59.4345
5255.62,3921.23,404.068,3523.65,403.531
811.0,553.0,791.0,646.0,675.663
4675.08,6522.59,1655.0,6123.19,1441.0
446.562,308.636,210.084,426.291,147.6
3172.0,2429.28,1966.32,2893.82,1865.0
527.0,460.0,464.0,540.0,284.337
18.419,23.4885,2.01136,11.0193,3.02705
1205.29,658.571,904.423,1503.14,598.736
640.627,608.0369999999998,442.304,627.234,278.92900000000003
2438.98,2528.76,1606.63,2729.03,1770.8
3678.16,1901.28,1618.26,4316.0,949.202
10729.0,6225.0,5724.0,9414.0,4420.0
917.999,558.0,566.0,453.0,229.0
134.496,193.87,180.054,214.408,135.299
261.694,369.605,14.0413,257.283,9.14357
1419.93,1328.89,151.888,1025.89,89.2038
77.3573,69.2663,75.9027,45.6447,12.3236
797.051,655.5089999999999,100.235,493.504,63.5217
26.0,36.0,4.0,91.0,1.0
4917.71,600.779,1137.0,1052.27,1040.0
71.0,154.0,73.0,159.0,48.0
111.134,103.673,58.0785,83.3237,16.0506
6537.25,5035.82,635.401,6452.43,652.93
498.366,221.343,49.7184,171.09099999999995,12.4514
372.736,239.049,240.468,275.217,136.235
2493.64,1248.74,272.755,1373.53,213.788
73.0,16.0,18.0,59.0,37.0
2218.41,1421.21,1147.58,1315.49,920.76
12.0,14.0,2.42582,16.1349,1.0
