gene_id,C_0113_CAP_mRNASeq,H_1104_CAP_mRNASeq,C_0114_CAP_mRNASeq,H_1105_CAP_mRNASeq
ENSG00000213930.11,760.0713305361625,850.0203600133495,754.2051591627121,489.24304417140604
ENSG00000230074.1,51.80665333422985,55.03061462082045,55.70664201601912,81.80269720199128
ENSG00000205108.5,40.632243267062535,32.83938857886883,21.92601947867561,17.052997729449725
ENSG00000227466.1,238.05863742244227,137.629311701651,192.55226285599076,248.33427943511163
ENSG00000225036.1,59.74408966687316,43.739526584954106,94.68227371034602,40.557251081186095
ENSG00000228737.2,3.1186721059708593,7.2436479842974215,6.78598283192919,4.618623246920583
ENSG00000187791.12,6.237344211941719,7.243637636228872,11.875469955876083,11.723935938996686
ENSG00000280160.1,36.04852296144343,55.33174341559624,31.240459513781612,45.111467287307256
ENSG00000106025.8,260.92889953289523,146.9425733957477,181.52504075410585,252.59752886747407
ENSG00000178723.7,2.079551351408742,2.069893107650086,0.8482987488623882,3.1974370742718237
ENSG00000152749.7,1750.614608818309,1426.998652906592,1291.0332337745285,1422.8594980509615
ENSG00000132692.18,3056.1427302461434,1342.0720543249795,2356.424055908871,3122.830209205481
ENSG00000136937.12,2839.5821392075272,2492.9324980016045,2466.0431260801474,2930.2379160985083
ENSG00000265354.3,885.1560709198102,620.3646398986194,728.4532025633947,1117.1845137505752
ENSG00000137094.14,482.84321102009505,402.5005438954705,348.546739700671,1195.7135682946912
ENSG00000101812.12,40.542633421884304,27.939785082290054,18.661452787805274,30.90855838462763
ENSG00000120784.15,1016.2411364353463,804.7113418715691,817.8228999641942,891.0852117299498
ENSG00000279489.1,48.262594353004566,33.10554090194901,33.44208681881564,41.41693532922197
ENSG00000174038.12,248.70162576275214,291.79690655830797,207.0674801334873,162.7793898264623
ENSG00000165282.13,538.2204320484509,544.435686920359,590.9437429528897,496.87852390476706
ENSG00000241157.1,9.356016317912578,21.730943952892265,11.027222101884934,17.052997729449725
ENSG00000279483.1,35.05564171863917,35.90117510114587,33.388138255301804,32.20000321892602
ENSG00000179766.18,18.712240547298887,11.476939347006324,8.513863710509161,36.32352465114277
ENSG00000244257.5,281.0131478953476,488.2291177896305,531.4408524911186,367.8715302691219
ENSG00000235619.1,13.51424579254039,8.278454839197053,18.661452787805274,8.526498864724863
ENSG00000275239.4,26.95457905616927,106.57061875869347,27.48238222145923,23.8810180203214
ENSG00000107140.15,507.2925607735379,463.5469046865645,509.77829879589274,449.719524496332
ENSG00000006128.11,6782.072273117962,1884.3832827722292,1717.7019043320763,5629.620875434591
ENSG00000251632.1,47.15806464880656,56.93476271452126,30.416132249273016,30.008693010691726
ENSG00000137078.8,2.079114737313906,2.0696137097992633,0.8482478539911488,3.1974370742718237
ENSG00000269900.3,8947.418294161964,4288.79840240572,3559.9011461944337,9100.534742668884
ENSG00000107159.12,1.039557368656953,7.2436479842974215,0.9207984929430116,8.526498864724863
ENSG00000198467.13,356.56817744933494,515.3338137400166,812.6214441235205,326.138581575726
