,gene_id,C_0083_BA9_mRNASeq,C_0010_BA9_mRNASeq,H_0006_BA9_mRNASeq,C_0053_BA9_mRNASeq,H_0689_BA9_mRNASeq,C_0024_BA9_mRNASeq,H_0709_BA9_mRNASeq,H_0014_BA9_mRNASeq,C_0029_BA9_mRNASeq_REPEAT,C_0021_BA9_mRNASeq_REPEAT,C_0074_BA9_mRNASeq,C_0031_BA9_mRNASeq,C_0107_BA9_mRNASeq,C_0005_BA9_mRNASeq,C_0082_BA9_mRNASeq,H_1106_BA9_mRNASeq,C_0032_BA9_mRNASeq,H_0821_BA9_mRNASeq,H_0695_BA9_mRNASeq,C_0019_BA9_mRNASeq,H_0723_BA9_mRNASeq,C_0060_BA9_mRNASeq,H_0750_BA9_mRNASeq,C_0014_BA9_mRNASeq_REPEAT,H_0010_BA9_mRNASeq,H_0002_BA9_mRNASeq,C_0022_BA9_mRNASeq,C_0037_BA9_mRNASeq,C_0029_BA9_mRNASeq,C_0018_BA9_mRNASeq,H_0009_BA9_mRNASeq,H_0013_BA9_mRNASeq,C_0077_BA9_mRNASeq,H_0012_BA9_mRNASeq,C_0002_BA9_mRNASeq,C_0039_BA9_mRNASeq,H_0726_BA9_mRNASeq,C_0020_BA9_mRNASeq,C_0006_BA9_mRNASeq,C_0034_BA9_mRNASeq,C_0076_BA9_mRNASeq,C_0075_BA9_mRNASeq,C_0071_BA9_mRNASeq,C_0015_BA9_mRNASeq,C_0103_BA9_mRNASeq,H_0001_BA9_mRNASeq,H_0007_BA9_mRNASeq,C_0025_BA9_mRNASeq,H_0003_BA9_mRNASeq,C_0113_CAP_mRNASeq,H_0513_BA9_mRNASeq,C_0023_BA9_mRNASeq,C_0033_BA9_mRNASeq,C_0013_BA9_mRNASeq,H_0700_BA9_mRNASeq,C_0061_BA9_mRNASeq,C_0106_BA9_mRNASeq,H_1104_CAP_mRNASeq,C_0036_BA9_mRNASeq,C_0016_BA9_mRNASeq,C_0011_BA9_mRNASeq,C_0065_BA9_mRNASeq,C_0009_BA9_mRNASeq,C_0114_CAP_mRNASeq,H_1105_BA9_mRNASeq,C_0038_BA9_mRNASeq,H_0740_BA9_mRNASeq,C_0003_BA9_mRNASeq,H_0656_BA9_mRNASeq,C_0054_BA9_mRNASeq,C_0004_BA9_mRNASeq,C_0026_BA9_mRNASeq,C_0017_BA9_mRNASeq,H_0802_BA9_mRNASeq,H_1105_CAP_mRNASeq,C_0021_BA9_mRNASeq,C_0070_BA9_mRNASeq,C_0014_BA9_mRNASeq,H_0681_BA9_mRNASeq,H_0539_BA9_mRNASeq,C_0062_BA9_mRNASeq,H_0005_BA9_mRNASeq,C_0012_BA9_mRNASeq,C_0050_BA9_mRNASeq,H_0791_BA9_mRNASeq,C_0018_BA9_mRNASeq_REPEAT,H_1104_BA9_mRNASeq,C_0087_BA9_mRNASeq,H_0658_BA9_mRNASeq,C_0035_BA9_mRNASeq,H_0008_BA9_mRNASeq,H_0657_BA9_mRNASeq,H_0601_BA9_mRNASeq,C_0008_BA9_mRNASeq,C_0081_BA9_mRNASeq,C_0069_BA9_mRNASeq,Sliced_ids
3667,ENSG00000115750.16,257.34261829566515,124.14607249735394,164.6717534896405,195.26802760753137,187.25679539667772,173.1233337097303,120.759601659853,462.3800958255245,219.932190825776,234.24871044728908,509.4384978931373,196.89230245928832,491.11000516046005,187.0648145014458,216.16878319793489,606.9679041135638,259.4368423566082,483.82956447956286,338.04961536183066,207.52271972130512,146.16570070367774,235.3752701516589,287.1766063573175,235.51972142246402,288.4376778067956,182.27046497000282,135.23254793001516,170.675240066575,142.6401709547712,323.97356329771833,370.1569816529451,233.5498177877132,260.5444281641636,155.22207719545116,138.4644627216283,150.82447033775878,261.8308391307676,163.62691065747669,194.3860435963956,214.2213535317614,320.35717758134615,224.0776972018953,189.55802912090374,193.6272233651829,496.9243546170324,116.0031005906543,267.77767422772945,176.99262977710103,152.2258941665581,550.9398630977523,145.81286506125184,102.8939005620784,209.65280772671417,123.97787195222172,292.3341354705054,221.17466104690726,434.5870466588997,516.5989556632804,198.23264635503384,145.878758685826,181.05805174585961,428.57350248867203,116.18983520727049,481.63519984474436,163.223981015338,183.65189158489483,174.95202363881137,101.96897721808972,179.0960931674307,585.0559368624836,161.1443419495497,189.18627180060383,129.4265671820154,498.4504209670168,446.93931800127405,147.25197637873416,209.84274147802998,183.28886686244297,172.62843124180142,182.8752754839658,263.43303089535647,262.0559198645797,188.9083594577926,289.28747591806547,534.2602725556733,234.58840974064208,188.70173914370415,269.57585680223985,303.2893410352206,185.6901429218887,207.2219270135821,166.80114203768127,165.50313315444123,202.28083978300248,323.03288236523906,219.621714460909,ENSG00000115750
3694,ENSG00000181991.15,857.238748124819,878.7112407522926,1318.1216755335429,901.4944999448574,650.8671694397723,869.1510667488242,1185.1470530981296,558.2780390668063,880.6226397511971,828.447040883651,825.7548546290793,1389.0444294280194,580.2201207157801,787.9149316655647,1201.1272706629295,680.8993949578984,859.9236362543553,477.9432431062504,606.0261136971992,880.3394406284148,947.8268245889984,597.6623182388723,883.3339688138968,837.906784319589,897.8150089132503,637.5702507205913,1120.164409516088,1277.5102242117916,858.369510443236,755.1405730065558,614.9045319703896,797.9516513900096,951.0433954095924,853.1613665396951,916.9058112129835,754.4805598058459,1026.0089571676863,1177.0034312686564,956.4433096478548,832.3934867777592,1095.8067248874988,844.0973900992865,752.7226246761791,933.2707245412547,606.7437029190609,1625.6346012418635,816.6813340196918,880.2921403853728,1116.8306435353143,645.2325376836313,1090.9143827042476,857.716052405236,1172.6413191600554,831.4320737274403,839.1393951675403,669.0483979953785,576.3856649724847,527.0367792994169,893.8673450666794,941.5976032961853,960.5080175704808,793.9844247076543,815.354218736191,474.7409135720482,1085.5799703432517,951.656985806248,770.3239022279843,767.861111295524,945.0446413522355,721.6757527873758,962.594731917475,871.5578130219777,803.4943965615463,590.8775171645771,723.2153392625761,811.3009256609213,964.4385001497914,897.6009295925638,634.0885729863116,1071.276713775054,975.668439270428,767.8571356946669,856.9236993304123,836.6571849683755,609.4925944485839,835.9280954593767,761.5482578355301,786.7274555371474,891.5739616942329,1204.8233335862747,883.7507493408093,911.872974091574,943.3550497140624,824.3757864758712,832.9009493635809,1225.9779202182738,ENSG00000181991
3738,ENSG00000105171.9,802.4382203904711,608.4358965975157,992.9706735425324,909.7059894900999,597.8884768861444,616.7957667635449,900.5881419541857,492.46827401398247,801.9563677063562,755.9493087618092,615.0542758910897,1269.8425479807922,518.9153857792262,648.6653306608561,1044.7631600974796,597.2086508384677,652.3544333316273,376.3989128081082,613.4348821592779,834.5071986856952,699.4642313710973,561.8065334490789,700.4481435321812,785.659218963113,832.6259412089308,822.8138547036111,808.561335325663,867.0713752698482,689.4460111456933,541.9224235228804,728.9989653384857,780.9272551383061,754.9958969483115,819.2547818528591,687.8137934833327,866.5504730118868,866.3520412415103,731.9421301591448,702.7707530459742,676.4210614848191,913.2975742213727,662.8440713299141,750.5644531757982,675.3592630188311,426.77862480749235,1109.790371013564,735.7290132317297,668.3414700698155,1160.9474309767922,537.7901579355514,895.1952020026883,721.0215055085154,1062.0770489799677,685.2530445526876,664.7987355244047,638.962867142897,472.2877046127674,404.65526354332064,892.7770655117267,805.1870707098253,615.393561954176,701.5706626661648,843.7693602243013,445.37214829161286,829.3038572647771,760.4137385148339,675.4508850419754,850.1891278592444,813.2031860208324,588.252418542288,727.8362725236262,646.1104296321632,657.6428846293535,489.68796513421415,481.2061442074745,682.1286187722005,983.9923147686,684.0877285845039,925.940174443244,820.0991854003314,800.6768956505801,636.3673768938211,719.1469570328845,715.6955717424538,434.2544683077273,809.4101744688452,766.3177626625826,750.4573378217589,674.7897735185711,820.7213781549711,632.7708041094044,704.7775946328028,713.6312896272034,720.1853331398207,700.2612413157201,1124.5583897657764,ENSG00000105171
3749,ENSG00000124784.8,569.3817512813497,308.362825235363,392.75159596667135,396.0785974833988,411.96494987269097,354.7809162643065,335.1695066477552,446.0333247609858,412.8551652343514,366.18189219346345,552.5160179355717,411.21777753215935,344.464404863713,301.78412063216666,524.6343502331902,543.5533469673705,460.67302426059337,233.45663156117286,536.3111465334988,386.98186880414187,319.3991237598885,391.15090348839334,659.4425775612476,354.35994782829454,478.93569635829874,467.5119069035786,374.8551328586385,570.127929584091,423.4160864131103,408.45054082427373,280.38469042149995,614.5526985007199,503.2818630365319,339.8104933197715,273.99846062375127,294.3171955896543,527.9399599466784,448.0260648954719,268.20352850641916,407.02057171034653,536.0890341606919,384.72163453413634,322.49482876413504,356.64885335974014,413.7922727356117,445.5340323570262,366.3105846578463,355.31603120666153,374.3416642712215,391.5770927802207,415.6198817986777,265.8092431187025,550.7147915883545,296.89633083512865,564.3550228569575,386.23037824609185,271.50107605769216,254.4152751574802,410.7820949468202,406.3765420533725,283.95443088011865,404.7968865392312,380.368828941696,350.6367008641705,421.489773761126,520.1415989854067,272.9927711851984,288.5505100001263,339.480654212891,511.01135406361124,362.0774103063956,273.9515494255497,363.82113766912977,438.3205897401857,423.1938194999151,355.55965028035814,361.0807533540876,337.77519750364485,443.7435956920663,523.3557883850219,435.7127639030463,376.43863407257203,394.24353278148027,392.83924286600944,332.9667421026859,439.7059137349723,300.82885950445586,457.4030783287102,414.93498251775117,502.75290396538566,394.75777096087387,346.9677602001767,341.3505677045431,318.6770772000374,568.3157300064664,507.7958715859168,ENSG00000124784
3771,ENSG00000156697.12,439.41296907193606,317.9687944578465,343.1579528740413,358.37140338369284,243.56004509577838,407.56036865605245,340.6899455807772,500.5490278435528,301.2852368275468,347.61880377131297,448.5325033600971,402.5678474735963,403.3372669286794,260.93991362058034,338.7789883689838,395.11881069870833,293.9074165745144,322.81046557649034,341.5315264000575,412.9539649150276,341.5459341887309,331.72677892079554,352.2199178974193,389.5118064334446,399.8919337793268,246.1834851542895,359.8763487997586,317.14122622299755,289.38387440658863,394.49355070220594,213.9777900585131,399.0089778937162,430.5674745345722,333.51770640644236,313.5743880111712,273.3693524871878,417.3463783857251,410.34220298923117,399.4485560936108,303.6277065350097,392.5764257066206,407.2711004452036,273.3976580267637,387.9315174081977,433.0602343653863,275.74963586509944,405.9034264900892,349.2916279359778,342.7476107649547,379.6804343149165,312.5865955569292,331.81996757513264,329.54813253586417,336.6510757936565,345.4250172999268,189.81407477906222,399.54209547629927,327.7723268616661,367.83829599144127,344.96621571834396,380.78783875154363,275.3082472477786,303.16251802281016,358.54838266487747,413.3740294898823,353.14163394622955,397.2425151230808,355.77193106662185,303.69885864364886,454.53213018344223,422.5592585999665,412.59928852741933,319.14349432062943,405.7543193533702,443.9574553372226,340.323260822048,581.8781681590067,354.43091867667346,345.1384570852511,456.08096204198426,444.15811695233856,351.68331246999014,323.4212202002738,461.12505845281686,367.6179855592358,405.5326302677791,386.86864813054405,356.1904822729956,459.29522436696345,332.2211400575288,291.10950750722037,366.55352891347945,289.161858686604,331.19136781320486,366.5293988150663,472.7122548180459,ENSG00000156697
3806,ENSG00000174444.14,14251.311402110847,13062.035692329122,28492.945300647167,22881.618325895888,16836.033765960816,12428.304674908386,29570.822620331513,10727.296064919145,20529.576783397868,15605.810640833191,8172.264421285042,21116.69943875867,7558.954396379375,13844.139832548159,22385.006158965924,7666.070514208487,12421.69790877231,7157.019052040904,24067.30531854417,16775.073200646108,26183.510089016847,20393.76931601301,26150.589577160787,16572.80975514036,15896.360079128252,14497.603411802364,18867.312937077997,16361.824255176558,23385.480659163797,16337.760363968297,14429.850521652801,26783.117049103595,14301.264917727472,19534.908174611304,15677.25416814881,22446.661276447972,16085.055651633118,14578.378563816135,14401.914335087129,18383.4054533281,15766.943286221796,18016.01161804503,20895.285171082833,13298.442621510028,6606.861493084098,33792.83243578016,18899.77143120737,13849.34058714504,27998.075779917133,10534.152311309388,26234.448459598807,19658.09406467792,18209.700567765758,16565.510221783316,15693.48555891995,17127.006495173384,9035.361219985072,11402.756685464668,13595.455662516071,15688.218505527117,18758.801426784143,21823.96136459305,17779.735498685608,10530.39670487913,23929.87529265373,17683.335289866904,24190.54024244121,15128.291024292337,25883.395076719877,8947.251590147307,14258.687995318674,17328.97110402154,14773.991688485645,7026.057519663105,14192.682503669497,18252.06204772505,29456.123446393485,16634.773873958573,22408.498286195376,18309.73858185536,14168.321703871567,15920.53733353184,18268.32288031517,13368.861848747649,7024.009098915728,12305.871403429963,24043.336374721588,14712.807953560512,13470.79387947565,15599.23520368982,16302.148998158504,20147.599867685425,14210.872371659338,15242.821829123066,15241.228235469836,19269.583837006576,ENSG00000174444
3926,ENSG00000130713.15,534.6225645279302,513.6710612578688,556.7921077346018,537.392107855705,403.8192792729355,653.9136533465924,515.9219855158899,665.5167493385289,428.179680168206,482.1628265086412,611.9789155471904,690.3054379030067,603.6024561714293,483.6829490823116,527.1585458280041,584.8395179322514,542.7744271218031,601.2743214446866,496.7812690787828,575.5055512032039,561.6065169148236,358.34643810983823,375.7552608197357,491.71116004537504,531.047128902057,435.6903242984909,537.4331254806074,563.6592169392983,447.70095088703107,750.2278448598827,441.61326595834714,708.5188946811393,558.8771705138636,506.9091570163124,517.5933487451343,451.7004356027953,516.7231610245698,651.0383625360857,589.8053953053344,506.2157694632288,595.9402731006148,444.3263019898405,420.35846943482704,576.7355490997484,640.5205480079828,530.1803656243042,547.2749687430882,510.07412821447065,529.3459203552094,612.2662996935456,513.8599692243433,407.246555744457,589.5727859084968,492.89440119416395,493.0670034830216,354.3218069971455,747.3164414095438,604.2421048030267,438.79016529182695,487.89729726437537,499.71230771248526,560.4665520680118,473.27666727522336,551.7413606195397,650.6211189588471,464.79089096256865,415.8913866283483,434.8022275160548,532.204088917151,633.7910159277587,555.4914040904226,521.733969228395,501.6950813501352,646.8638737912829,606.378225560722,571.8237195885922,507.35311717354796,610.1398352488515,510.6935490161703,516.7430184235219,564.4868508949105,359.00039176992226,509.41571559846983,522.4293481648399,552.003616196768,568.7342544372449,496.30745241045133,482.14469207413737,521.9512858266831,577.467290927297,357.1604606331647,470.4898866885746,520.3734245306803,556.4519890318908,540.5321253361016,601.1325612524453,ENSG00000130713
3986,ENSG00000182117.5,536.2051767972396,651.4331546097712,1114.846698912624,948.2010772907199,546.7898425582989,414.5206581782276,1254.4211682625544,528.5455977534193,740.8242217289296,446.95730958908035,1033.8604810184256,960.875455231006,202.40147957623932,494.5332250770266,856.7813289109158,595.4379846324377,410.36397878459707,142.94989396318198,607.5756600422093,687.5574806424736,752.4826814004152,592.2897707089019,842.7601062381409,569.3527210533879,690.9589147461297,459.2268857685785,703.4464993201666,887.2691558070886,762.7495457370921,337.0370134306908,598.8918606810107,543.3002117180278,588.5679888024991,712.1337190250766,616.1302283010023,726.8901556555875,652.8657851528616,512.3080655109092,462.58957210281477,477.7136183758279,608.3082822859664,674.7045367954128,500.5644924837719,524.6673149250116,363.3525826053113,1171.3233431321821,619.0185196433226,505.69322793457434,1132.598948421624,548.2079298923089,903.6140323868817,670.9539765818862,822.5612551957208,559.5353927277423,625.2947671091173,623.9106110129177,467.94554064551033,506.8884489778804,685.003922404617,576.5684271868363,492.71535393135565,465.4272572103054,502.6739186335597,250.23066571738343,857.4424319160161,687.7701711702773,536.6885749306532,451.2669630077163,732.4228287742689,745.2019223310314,508.30097985320924,587.2145319525233,447.3878975819272,559.3730269789012,842.1472199667646,469.2908515484861,795.2598791149362,545.9389820117051,672.8082448398412,606.4809136050064,580.6465075444363,558.2559335225899,470.6913973112224,488.17261561173564,471.4506371135757,521.0456135947928,831.3815753577692,518.7145547855373,531.8552212356766,669.4950731197347,752.2155950593029,510.5611879679026,462.03006133746237,520.9579169830398,514.6311822208393,920.380017249474,ENSG00000182117
4098,ENSG00000185024.16,1336.1999873101647,2209.4530154115096,1945.7765814637985,1408.1254982112973,1560.320992778725,1891.043242609074,2183.720521631787,949.9497874438333,1399.6947639290963,1421.090893287466,778.7872472332474,2057.22717128439,1024.823612323798,1703.3956647339664,1671.8590847037585,687.8412300512134,1380.5393949736624,1298.281087261947,913.8029291795733,1512.8997079696587,1822.1990687725165,1072.4553218182864,1036.8076540850298,1118.0704573399453,1337.8126950276235,1175.2977117432958,2034.1940834725376,1592.9689072880335,1752.1318009890601,2454.6484068858013,1050.3788489174028,1695.3242726708027,1444.2596211853934,1112.7744858403626,1913.0660434694898,1548.0456052722745,1277.6574858878132,2299.9710232320936,1971.2959345221807,1178.4852211166026,1573.2315082633527,1520.2436032553728,1649.1876772530093,1834.4930205958406,1077.3263963997117,1942.282002809893,1042.2973554797295,2043.3998723514185,1768.3096007901431,786.7603373916268,1769.6626262895527,2160.718321230437,1717.3574323263729,1608.3379943880448,1103.1153531280079,1436.917304435081,847.48087935334,958.5833490066155,1865.5894606968186,1876.220812605677,1818.8023339067279,943.4382884118525,3650.122018799856,830.1461166835414,2389.123873005896,1455.669264970984,1222.7287058864965,2179.359085002457,1901.9363556136966,655.4791280301578,1681.6307328779676,2045.8898268265561,1924.389614767492,783.079513380848,728.2945131803817,2185.8658015518336,1540.8632776639004,1726.345468729675,1575.8541268858953,1722.625244968799,1593.9247975233154,1155.8714711655564,2151.8368003682504,1273.974377256788,910.2478312232176,1406.351622214,1623.55968070648,1346.906085972202,1327.4490952365027,1758.7761890680551,1070.4255861813594,1589.5186521910034,1645.7528024768073,1577.6097406182278,1211.2529814349546,1429.4517259627505,ENSG00000185024
4157,ENSG00000066654.13,1843.478777813961,1228.002222791622,1276.2628729079865,1420.7667580771563,1235.4042368141338,1392.9844800238695,1217.1976371713215,2281.4954849475807,1195.0523619017813,1631.8429323190078,2070.5397301961507,1499.0887678494062,2076.639180452216,1388.2999705615866,1568.759933863373,2081.117523716161,1877.5533062016227,1892.5550931892412,1974.9589447525416,1195.9586033589992,1244.5395879878172,1594.8942714469085,1607.1816876788969,1993.1558663077508,1905.7550927091386,1693.0677404262333,1095.4121082432134,1522.7499663216363,1187.3998449978321,1519.5753553343836,1794.7325653287082,1865.0833224305663,1883.4269362697296,1889.2309750978518,1159.4384058372964,1532.9212625522935,2019.8965754433173,1489.7938024451364,1144.9104212458815,2019.5182550822974,1920.282031017156,1448.3163100836912,1632.3572219401533,1488.5311407579654,2074.2575311417395,1362.2664998566215,1702.7877975177332,1298.7665942177575,1622.7854755491571,2029.8627974205192,1249.1532711201714,1003.344147855967,1308.825363069045,1202.74824309388,1818.6362691182935,1566.0403920000028,2349.392400235339,1646.0765407755825,1653.4585032473376,1234.2153422369136,1157.6337346734592,2030.2733476147823,1494.0055926219916,1793.4557374805097,1146.3922669663455,1704.0430413016695,1281.7644491288686,1044.9520438985023,1299.5506558590691,2405.8594588811648,1334.195573889457,1273.063906521089,1434.8514587710122,2054.592160749109,1740.4460687693802,1263.0628061676398,1340.983340218206,1510.7061168660114,1731.5516927559052,1777.0622269728626,1809.794037580888,1934.7921468516397,1528.4771221895326,1827.9270200630747,2059.91388487018,1838.9963069321561,1539.6776554453836,1921.024805117853,2042.816345286969,1617.5379926048142,1441.4771686918803,1500.6649669132391,1581.3134008623608,1431.0521869229333,1736.1305075176367,1398.0382038567664,ENSG00000066654
4227,ENSG00000119616.11,566.356406354069,492.16709263571954,502.7608448022421,644.6104562896395,573.9608035703569,489.90855493837677,617.7297231601457,828.6956670284428,450.24620998105866,541.0624658642497,954.2981744357032,599.8488071340934,817.6637885295962,518.6914573365365,642.3370382530994,957.1645013824506,632.6776778392804,690.6899030473372,789.8081575600721,623.1279535466513,498.632558604244,581.2117266304549,562.3637458134906,528.4230667135253,462.68417048187104,609.2319277155473,383.82674478841676,523.4367520302753,496.94934675352033,585.325301141344,615.8932569313496,569.2578885001112,590.9644352155053,623.4610098315374,445.0526226030988,478.60375049929297,574.8504629679371,538.3851304272382,546.5040586571145,550.1086536951191,546.8330361510212,551.8251057772601,717.6182829975506,459.3587262957746,827.927348550442,408.7138269686634,660.8868921011458,571.7274481012626,662.4966653684688,958.0889751490004,417.23393442543227,429.7781763446238,554.4835265100256,506.3093845822007,568.6084403688184,475.6864505751198,995.1209406139141,915.440538854052,565.9002420121137,521.0140910219102,559.407048434269,911.7262268892856,1028.8927900837002,761.4377961793052,471.65532134406783,570.9589401810687,627.8140690595874,742.2278460650616,596.9032208428898,917.0490265368288,465.5649035372925,493.7884542224201,565.0712967825382,925.4261028799741,861.2630289678232,583.7559183574285,478.2208951359224,473.43514310569014,686.3396580271797,512.5628221264593,575.1891595999017,493.73554668583375,698.284903423198,553.5967863373305,765.7099954468245,517.4831705081788,488.5159849492861,518.7933838266961,519.0467409490586,473.9406150544649,562.3785516125255,502.0259949145962,572.0104558634405,558.5177397309038,623.0332425391413,534.9248660253944,ENSG00000119616
4234,ENSG00000219200.11,2653.229294553565,3669.651110701355,4918.3856487681705,3781.72348812026,2748.929756423229,3207.658387255637,5039.865008048967,1324.8668738973786,3524.046804331684,3281.2769555375053,2120.16316034938,4938.715253353815,865.3617975844497,2841.62821807583,4615.446407549165,1262.5261831833016,2365.511589243903,531.1882722494125,2288.696397236593,3170.444967130117,4078.2035011149605,2797.970029548266,3828.395761003106,2947.183596579866,2779.9795588617653,2022.7287313878885,4272.696076857238,4196.662060697978,4644.063671190603,1546.57315227586,2337.7688442599624,3248.9154737163667,2720.72113295168,2405.9421965294932,3458.681103221202,3113.896877181645,3114.589066784293,3406.946032618175,2840.742877620743,2283.5996286485765,3364.676252400612,3283.726842083657,2607.0301425836365,3090.484112131684,1155.442531318175,6324.7354224692135,2435.490111583192,3248.4136036534105,4216.37004974542,1229.36994244953,5176.883551778128,3792.0689602982643,3725.600611947448,3035.0308984547078,2453.487094673909,3097.2705332426976,919.2118342977153,753.5353187870405,3471.2738961725927,3388.7867196302595,2895.939439672848,1925.905891904712,2476.67806626024,817.3678798668136,4849.0952182778165,3263.8145798515807,4452.376869413281,2212.9437609032243,4266.229323809243,1723.7824164503988,3172.1562128216915,3617.8803276154426,2856.5564394581816,1204.9860255853841,1466.336901633974,3263.486891125441,5046.3083295977885,3339.7849954720864,2261.8750862707825,4688.257062407123,2818.459970686651,2256.924599745761,2686.415867607138,2047.1855589840422,948.1984723969667,2778.5169937622777,3508.7584249474266,2776.5340052591705,2355.9955561385555,3852.7546660663984,2701.1481797183937,4382.272311804081,3079.051080405626,2699.7146717407427,2886.9328369546724,4310.552204924951,ENSG00000219200
4264,ENSG00000203812.2,0.0,21.541746405500533,497.98347117226683,19.406316418827622,344.9757038874835,0.008619579141510255,0.0,0.0,57.72075332861795,25.52063412429008,0.0,173.0693593424564,0.0,23.237067236498103,0.0,3.5543365141034973e-07,36.64865995145517,0.0,317.9338359525836,287.77271550705564,294.8577221602586,85.55805479005475,1052.2613843182012,235.9518677003034,0.0,239.47143446049157,25.92301181280552,0.0,140.9777372991804,0.0,0.0,0.0,30.25052020410195,0.0024499287770536637,0.0,46.947258569092796,0.0,0.0434979740679657,2.2848603075058102e-05,0.0,8.284195881426525,0.0,0.012420564193826842,0.0,0.0,119.31996800665787,206.0195643915541,41.50583630005216,240.30628575978665,0.0,246.79678873602637,0.00838665675440753,167.61089947487542,217.37297488064357,0.25147094580298474,0.0,0.0,0.0,82.63812432000677,164.02329762332016,2.8711651576197533e-07,180.6571056454469,672.0615756532031,0.008933783861615297,956.4594707284093,116.37354785698166,38.251273798309434,0.0,262.61875910026987,0.0,0.0,0.0028611229555901827,0.0,0.0,0.0,0.0,481.35530293205363,3.434021657163219,36.609399940849464,6.042358702230653e-08,0.0,70.86094505419614,0.0,31.59915041993317,0.0,0.0,722.525285142175,0.0,0.0,0.0,0.0,50.96074275916359,0.0,0.000723862550193753,0.012881051883770341,0.0,ENSG00000203812
4265,ENSG00000118246.13,571.0091967594218,292.03294453794217,281.0776481978347,398.2103445096819,419.45522168855814,382.8220196116572,315.4536533155343,1319.4179502091988,298.38753375193,327.5891927711131,1556.409528489695,332.25576040004904,1632.959861637735,520.8876602692193,500.34572290757967,1416.5329648240563,612.5866125606607,1342.3756314767438,609.4029552603812,474.8651558035559,386.1661722294697,309.83944652691105,544.3216721805363,357.60104491208983,551.0451158099976,458.0433113207213,341.64012108635416,447.87119733782094,362.9306480263523,634.0127797869325,302.52032387582886,414.6498883603891,862.2333593921962,341.9080889575478,292.88970208269257,342.49723472532725,643.4535654455465,428.3343453736096,398.61441851412764,505.56132322818917,692.5640717654534,392.1359701033168,425.06951984687515,439.72117822286697,1289.9483716656425,314.13229009504613,606.2672018229547,412.539212262416,414.5522778246519,1388.7327127670615,319.830408400775,240.0857679781829,362.1275769825064,449.42274255537313,609.3974425215972,319.38281278042206,1477.9666085734436,1557.5652723381613,389.85753783156656,415.6386854619963,471.9382004523225,537.8044649912009,407.2759486739061,1366.4633845758055,301.65444592708036,526.3044141392621,447.0996159658513,284.21140458659056,286.01913386440424,1523.3987461907584,341.02618988245536,336.60414593094436,449.4261112383368,1439.1789760602844,1217.8483462963486,330.4190689474035,262.14588725183324,290.64377459615963,389.5205628020135,447.54567418439626,525.9545288118362,454.11644745262663,447.3147775789872,678.017521682966,1335.650681389183,607.1006583740234,415.69078767888453,662.7478645571313,611.8532793058364,528.016868988772,458.99656833508436,391.3411409345599,467.20203963601614,421.512587927709,652.5449342908124,535.9303018511345,ENSG00000118246
4357,ENSG00000213741.8,2609.0596172809364,2742.6670713076714,4745.565482648958,4043.791940543399,5372.247654494367,2554.7517752727367,6272.27835502943,3946.9200893561824,4258.067275829804,2733.476024853186,3985.2231199431185,4292.262448419904,1639.52836248436,2235.057638214111,4368.346057452066,2453.863349227422,1896.1577885090203,1477.6028477364712,4955.770815300074,3551.9396693594213,5091.384439066737,3824.0778208985084,5010.28078215161,2465.124423650034,2648.654314660328,3804.96697071568,4079.4558833677693,2348.902860632545,5518.132609291765,2297.4863928193868,3019.1405347066307,3489.867633186504,2511.7794969267925,3187.506331164967,3263.563429376487,4165.457653082361,2660.9799728352946,2345.7281200338102,2480.267492976794,2605.627878345197,2842.929220207362,3844.9343776161827,4479.830646397019,2357.4114444711013,3047.482011522526,5854.758612899234,2875.990181741361,2536.956462815563,5804.79459861761,3417.111159812623,5885.730976560019,4336.313385583808,3348.6669323714177,3064.8673484051164,2750.0693485480797,2663.8342198776395,3443.921652929353,3182.404934992774,2274.014789736973,3513.4899029481194,4391.172236732768,3390.3433331547003,4598.096538492523,1895.375707375994,4736.801251591948,3241.5791427764702,2962.216669228269,3378.0369554917042,7004.662049859609,3282.0189501332848,2582.139136109497,3412.2692476721504,2974.171558501303,2545.6061643461467,4148.664846027815,3703.255517165801,3063.45196222611,3016.332513707549,4518.261473702082,2225.964503200849,2406.465294893976,2529.232283771818,3667.216697502399,2040.8573954483347,2745.333490914516,2029.0600722712704,4508.303332768187,2719.6505798797807,2232.622726802663,2695.690331960333,2812.975492631273,2105.666609179079,2575.576232969087,2490.743873457654,3159.548524183996,3972.8044758363676,ENSG00000213741
